iter,ret,mdd
5190,346.97,4.68
5191,346.98,3.8
5192,346.98,4.24
5193,346.99,4.68
5194,347.01,2.85
5195,347.03,3.65
5196,347.05,4.48
5197,347.08,3.27
5198,347.1,3.62
5199,347.1,3.18
5200,347.12,2.76
5201,347.17,3.65
5202,347.22,4.55
5203,347.22,4.28
5204,347.23,3.65
5205,347.23,3.72
5206,347.3,3.36
5207,347.33,4.89
5208,347.34,3.51
5209,347.34,3.78
5210,347.35,4.36
5211,347.35,3.3
5212,347.36,4.45
5213,347.36,2.74
5214,347.36,3.4
5215,347.36,4.69
5216,347.36,4.92
5217,347.37,3.99
5218,347.38,4.33
5219,347.41,3.71
5220,347.41,4.06
5221,347.42,2.59
5222,347.43,5.27
5223,347.44,4.46
5224,347.44,4.53
5225,347.45,4.7
5226,347.45,4.18
5227,347.46,3.42
5228,347.46,6.63
5229,347.47,3.42
5230,347.47,3.59
5231,347.48,3.65
5232,347.57,4.56
5233,347.59,3.67
5234,347.59,4.77
5235,347.61,3.18
5236,347.62,4.67
5237,347.63,3.18
5238,347.67,4.25
5239,347.72,4.45
5240,347.74,4.13
5241,347.75,5.24
5242,347.77,3.4
5243,347.81,3.18
5244,347.82,4.2
5245,347.82,5.66
5246,347.83,4.51
5247,347.84,3.79
5248,347.86,5.34
5249,347.87,4.05
5250,347.87,4.68
5251,347.88,3.69
5252,347.9,4.25
5253,347.92,4.6
5254,347.94,4.93
5255,347.95,3.53
5256,347.97,3.18
5257,347.97,4.21
5258,348.02,5.73
5259,348.02,5.14
5260,348.02,3.23
5261,348.03,5.14
5262,348.07,3.65
5263,348.09,4.8
5264,348.12,4.4
5265,348.14,3.55
5266,348.16,6.6
5267,348.16,3.51
5268,348.2,3.46
5269,348.21,4.31
5270,348.23,5.4
5271,348.23,3.82
5272,348.24,4.42
5273,348.25,4.7
5274,348.26,3.18
5275,348.27,6.33
5276,348.29,3.77
5277,348.29,3.83
5278,348.3,3.52
5279,348.3,4.38
5280,348.37,4.21
5281,348.38,4.25
5282,348.39,4.11
5283,348.4,3.15
5284,348.42,4.27
5285,348.42,3.48
5286,348.45,3.49
5287,348.46,3.19
5288,348.48,5.75
5289,348.53,3.64
5290,348.55,3.08
5291,348.58,5.16
5292,348.6,3.5
5293,348.67,4.68
5294,348.7,4.65
5295,348.7,3.91
5296,348.75,3.22
5297,348.79,2.63
5298,348.8,4.55
5299,348.8,3.86
5300,348.8,4.07
5301,348.8,3.82
5302,348.82,4.76
5303,348.82,3.18
5304,348.83,3.18
5305,348.84,4.21
5306,348.84,3.42
5307,348.85,5.01
5308,348.88,5.72
5309,348.9,4.12
5310,348.91,3.65
5311,348.93,3.18
5312,348.94,3.71
5313,348.95,5.45
5314,348.96,4.39
5315,348.98,5.47
5316,348.99,3.78
5317,348.99,4.92
5318,349,3.6
5319,349.04,4.9
5320,349.06,6.44
5321,349.07,5.76
5322,349.09,8
5323,349.16,6.41
5324,349.17,3.83
5325,349.17,3.61
5326,349.18,3.45
5327,349.19,4.36
5328,349.22,4.06
5329,349.25,3.18
5330,349.25,3.52
5331,349.29,3.65
5332,349.31,3.09
5333,349.33,3.18
5334,349.35,4.89
5335,349.41,4.47
5336,349.41,3.96
5337,349.44,4.21
5338,349.46,3.01
5339,349.46,2.92
5340,349.47,4.31
5341,349.52,3.93
5342,349.53,4.3
5343,349.56,4.46
5344,349.56,4.16
5345,349.58,6.87
5346,349.59,6.93
5347,349.59,4.32
5348,349.61,3.71
5349,349.62,3.18
5350,349.62,4.03
5351,349.63,5.2
5352,349.64,4.12
5353,349.66,5.24
5354,349.67,2.79
5355,349.68,3.45
5356,349.7,3.59
5357,349.73,4.21
5358,349.74,3.46
5359,349.75,3.96
5360,349.79,4.39
5361,349.83,4.99
5362,349.84,4.87
5363,349.9,4.37
5364,349.91,3.64
5365,349.91,5.97
5366,349.91,4.07
5367,349.93,4.58
5368,349.93,8.61
5369,349.93,3.96
5370,349.95,6.48
5371,349.95,6.19
5372,349.95,2.94
5373,349.97,4.4
5374,349.98,5.14
5375,349.98,5.27
5376,349.99,6.44
5377,350.04,4.9
5378,350.04,5.37
5379,350.06,4.45
5380,350.07,6.62
5381,350.09,6.65
5382,350.09,4.51
5383,350.12,4.77
5384,350.13,3.11
5385,350.14,5.12
5386,350.14,4.14
5387,350.15,3.18
5388,350.15,5.63
5389,350.15,3.18
5390,350.21,4.21
5391,350.22,3.34
5392,350.23,2.85
5393,350.27,4.43
5394,350.36,6.97
5395,350.37,3.69
5396,350.37,5.62
5397,350.37,4.4
5398,350.38,4.46
5399,350.39,5.16
5400,350.39,3.18
5401,350.4,2.86
5402,350.41,4.85
5403,350.41,3.54
5404,350.41,5.13
5405,350.42,3.46
5406,350.49,4.2
5407,350.49,6.52
5408,350.5,3.05
5409,350.57,7.51
5410,350.58,3.96
5411,350.63,4.99
5412,350.63,3.18
5413,350.69,2.83
5414,350.75,3.33
5415,350.76,3.3
5416,350.81,3.99
5417,350.88,4.94
5418,350.88,3.18
5419,350.88,4.43
5420,350.89,3.83
5421,350.9,3.3
5422,350.91,4.21
5423,350.92,4.14
5424,350.94,5.23
5425,350.94,3.56
5426,350.95,3.82
5427,350.96,3.68
5428,350.97,4.67
5429,350.98,3.18
5430,351.01,4.21
5431,351.02,3.88
5432,351.03,3.89
5433,351.05,3.52
5434,351.06,4.38
5435,351.06,3.27
5436,351.07,5.04
5437,351.08,4.14
5438,351.09,4.35
5439,351.09,4.21
5440,351.12,3.27
5441,351.14,3.55
5442,351.14,3.29
5443,351.16,4.98
5444,351.16,4.14
5445,351.18,3.71
5446,351.23,5.7
5447,351.24,3.18
5448,351.28,6.6
5449,351.32,4.21
5450,351.38,3.78
5451,351.38,6.46
5452,351.42,4.41
5453,351.43,4.21
5454,351.43,5.4
5455,351.44,5.24
5456,351.44,5.49
5457,351.46,3.65
5458,351.47,5.92
5459,351.48,5.24
5460,351.49,4.24
5461,351.5,7.4
5462,351.5,4.04
5463,351.54,4.64
5464,351.55,3.67
5465,351.56,4.67
5466,351.56,5.14
5467,351.58,3.36
5468,351.66,5.12
5469,351.68,4.08
5470,351.69,3.24
5471,351.69,4.12
5472,351.7,3.07
5473,351.72,3.18
5474,351.75,5.98
5475,351.75,3.79
5476,351.76,4.16
5477,351.77,3.18
5478,351.81,3.4
5479,351.81,4.14
5480,351.81,3.18
5481,351.81,2.92
5482,351.85,3.42
5483,351.87,4.61
5484,351.88,6.23
5485,351.88,5.91
5486,351.91,3.29
5487,351.95,3.9
5488,351.95,3.8
5489,351.95,4.31
5490,351.96,3.96
5491,351.97,3.24
5492,352,4.82
5493,352.02,5.55
5494,352.03,7.11
5495,352.05,4.21
5496,352.1,4.01
5497,352.12,3.1
5498,352.13,3.4
5499,352.17,2.96
5500,352.17,6.93
5501,352.19,5.8
5502,352.21,4.79
5503,352.22,3.39
5504,352.23,3.74
5505,352.24,3.64
5506,352.25,10.14
5507,352.25,3.61
5508,352.25,3.42
5509,352.27,4.14
5510,352.31,3.1
5511,352.34,4.21
5512,352.34,3.94
5513,352.34,4.42
5514,352.35,3.12
5515,352.36,3.56
5516,352.38,3.04
5517,352.4,5.8
5518,352.41,3.65
5519,352.45,3.94
5520,352.45,4.71
5521,352.48,3.63
5522,352.49,5.8
5523,352.5,4.16
5524,352.51,3.54
5525,352.55,4.21
5526,352.55,3.4
5527,352.56,4.79
5528,352.57,4.27
5529,352.59,4.89
5530,352.59,4.82
5531,352.59,7.77
5532,352.61,5.6
5533,352.63,3.97
5534,352.66,5.41
5535,352.67,4.14
5536,352.67,5.05
5537,352.68,5.35
5538,352.68,4.45
5539,352.68,3.65
5540,352.69,5.26
5541,352.72,3.96
5542,352.73,5.49
5543,352.74,2.83
5544,352.75,3.18
5545,352.76,4.68
5546,352.78,4.43
5547,352.79,4.21
5548,352.81,4.97
5549,352.81,5.3
5550,352.82,5.04
5551,352.82,3.65
5552,352.83,3.62
5553,352.85,3.78
5554,352.86,4.21
5555,352.86,3.75
5556,352.89,5.38
5557,352.89,4.21
5558,352.92,4.11
5559,352.93,3.65
5560,352.97,3.16
5561,352.98,2.98
5562,353.01,2.6
5563,353.02,5.45
5564,353.03,4.54
5565,353.04,4.51
5566,353.07,3.64
5567,353.07,3.65
5568,353.1,5.39
5569,353.13,5.04
5570,353.14,4.18
5571,353.15,3.64
5572,353.15,5.18
5573,353.16,3.18
5574,353.17,4.27
5575,353.22,3.18
5576,353.22,3.25
5577,353.27,6.09
5578,353.29,5.92
5579,353.29,3.42
5580,353.3,4.11
5581,353.3,2.84
5582,353.32,4.21
5583,353.35,5.69
5584,353.36,3.93
5585,353.36,4.21
5586,353.38,3.18
5587,353.39,4.7
5588,353.41,3.4
5589,353.42,3.91
5590,353.43,3.79
5591,353.43,4
5592,353.44,4.21
5593,353.44,4.72
5594,353.49,3.85
5595,353.49,3.67
5596,353.51,4.65
5597,353.52,4.21
5598,353.54,3.67
5599,353.55,3.23
5600,353.55,4.2
5601,353.57,4.61
5602,353.58,3.71
5603,353.61,4.21
5604,353.63,3.75
5605,353.64,3.72
5606,353.7,4.45
5607,353.7,3.38
5608,353.72,3.91
5609,353.73,3.66
5610,353.75,4.56
5611,353.75,4.21
5612,353.76,5.32
5613,353.78,4.35
5614,353.79,3.51
5615,353.79,5.3
5616,353.8,6.38
5617,353.8,3.55
5618,353.84,5.11
5619,353.85,3.08
5620,353.87,3.88
5621,353.88,3.71
5622,353.89,5.06
5623,353.91,4.36
5624,353.96,4.14
5625,353.99,4.45
5626,353.99,4.6
5627,354,3.58
5628,354,5.79
5629,354.06,5.13
5630,354.06,5.83
5631,354.07,4.98
5632,354.07,3.27
5633,354.07,5.89
5634,354.15,5.63
5635,354.19,4.21
5636,354.2,4.02
5637,354.21,4.43
5638,354.25,5.44
5639,354.25,4.21
5640,354.26,5.46
5641,354.27,4.54
5642,354.27,4.21
5643,354.33,3.57
5644,354.34,4.43
5645,354.35,3.75
5646,354.35,6.47
5647,354.37,6.62
5648,354.38,3.64
5649,354.39,2.95
5650,354.42,4.54
5651,354.45,3.67
5652,354.45,2.99
5653,354.49,3.18
5654,354.5,4.1
5655,354.5,4.11
5656,354.5,3.67
5657,354.51,3.32
5658,354.52,4.56
5659,354.53,4.21
5660,354.55,6.21
5661,354.56,3.18
5662,354.59,4.67
5663,354.62,4.21
5664,354.64,4.73
5665,354.68,3.9
5666,354.68,4.21
5667,354.69,6.66
5668,354.69,4.45
5669,354.7,3.36
5670,354.73,4.24
5671,354.74,3.68
5672,354.75,3.57
5673,354.78,4.36
5674,354.85,3.97
5675,354.9,3.18
5676,354.92,6.12
5677,354.95,2.8
5678,354.95,4.43
5679,355,3.18
5680,355.03,4.61
5681,355.04,4.21
5682,355.05,4.21
5683,355.06,4.14
5684,355.07,2.92
5685,355.12,3.3
5686,355.16,4.8
5687,355.2,4.21
5688,355.21,3.4
5689,355.25,3.4
5690,355.26,3.59
5691,355.27,5.7
5692,355.27,4.46
5693,355.27,3.18
5694,355.27,5.37
5695,355.28,3.39
5696,355.3,3.85
5697,355.31,3.29
5698,355.32,3.65
5699,355.32,3.18
5700,355.33,3.96
5701,355.34,6.16
5702,355.36,4.66
5703,355.37,4.57
5704,355.37,3.09
5705,355.38,3.5
5706,355.39,4.97
5707,355.39,4
5708,355.4,3.96
5709,355.41,3.96
5710,355.42,3.56
5711,355.45,4.66
5712,355.45,3.62
5713,355.46,4.27
5714,355.46,3.43
5715,355.48,5.62
5716,355.48,5.47
5717,355.49,4.03
5718,355.49,4.21
5719,355.51,3.18
5720,355.52,4.99
5721,355.53,4.33
5722,355.58,3.65
5723,355.63,3.53
5724,355.65,4.21
5725,355.65,4.06
5726,355.67,3.9
5727,355.71,5.24
5728,355.74,3.65
5729,355.75,3.86
5730,355.77,4.44
5731,355.79,4.23
5732,355.79,5.74
5733,355.8,5.24
5734,355.82,4.89
5735,355.88,4
5736,355.88,5.81
5737,355.89,3.18
5738,355.91,3.77
5739,355.91,4.18
5740,355.91,3.62
5741,355.95,3.65
5742,355.95,3.52
5743,355.96,4.99
5744,356.05,4.55
5745,356.06,3.65
5746,356.06,2.84
5747,356.07,4.54
5748,356.09,4.68
5749,356.09,6.73
5750,356.2,2.7
5751,356.26,2.9
5752,356.27,4.68
5753,356.27,4.21
5754,356.28,3.14
5755,356.3,3.26
5756,356.3,3.32
5757,356.32,3.87
5758,356.34,5.63
5759,356.35,2.6
5760,356.39,4.21
5761,356.41,5.18
5762,356.43,5.96
5763,356.44,5.08
5764,356.44,4.31
5765,356.45,3.68
5766,356.45,3.02
5767,356.46,4.37
5768,356.47,2.6
5769,356.47,8.31
5770,356.52,3.93
5771,356.55,3.54
5772,356.55,4.23
5773,356.57,3.85
5774,356.61,2.61
5775,356.62,4.68
5776,356.63,2.92
5777,356.64,4.58
5778,356.66,3.67
5779,356.66,3.87
5780,356.69,3.77
5781,356.7,4.77
5782,356.71,4.14
5783,356.72,4.22
5784,356.73,6.15
5785,356.73,4.19
5786,356.74,3.81
5787,356.75,4.16
5788,356.81,4.68
5789,356.82,5.31
5790,356.88,4.1
5791,356.92,4.63
5792,356.94,2.71
5793,356.97,5.03
5794,356.97,3.53
5795,356.99,3.3
5796,356.99,4.65
5797,356.99,4.34
5798,357.01,4.11
5799,357.04,7.39
5800,357.05,3.93
5801,357.08,4.13
5802,357.08,3.18
5803,357.12,4.42
5804,357.13,4.21
5805,357.14,4
5806,357.14,4.3
5807,357.15,5.14
5808,357.15,4.12
5809,357.18,4.06
5810,357.18,4.55
5811,357.18,2.95
5812,357.22,5.73
5813,357.23,6.51
5814,357.24,4.21
5815,357.24,4.8
5816,357.25,3.71
5817,357.28,3.18
5818,357.29,4.01
5819,357.31,4.21
5820,357.32,6.6
5821,357.33,3.73
5822,357.33,3.62
5823,357.35,3.53
5824,357.39,3.37
5825,357.41,5.14
5826,357.43,4.45
5827,357.44,5.6
5828,357.45,3.89
5829,357.47,5.51
5830,357.51,5.02
5831,357.53,3.18
5832,357.55,3.89
5833,357.55,3.69
5834,357.56,3.69
5835,357.56,3.82
5836,357.57,4.53
5837,357.62,4.75
5838,357.63,3.65
5839,357.64,4.15
5840,357.66,5.7
5841,357.7,3.74
5842,357.74,3.28
5843,357.75,3.18
5844,357.77,4.04
5845,357.79,4.12
5846,357.79,4.12
5847,357.8,3.4
5848,357.8,3.07
5849,357.81,3.18
5850,357.81,3.18
5851,357.83,6.22
5852,357.83,4.12
5853,357.83,3.09
5854,357.84,5.58
5855,357.84,4.21
5856,357.86,4.35
5857,357.86,3.65
5858,357.88,3.92
5859,357.89,3.71
5860,357.91,3.41
5861,357.94,7.03
5862,357.96,3.82
5863,357.96,3.96
5864,357.97,3.18
5865,358,4.61
5866,358.02,3.87
5867,358.02,6.01
5868,358.02,3.84
5869,358.03,3.81
5870,358.05,3.67
5871,358.08,3.18
5872,358.08,4.6
5873,358.09,3.9
5874,358.11,3.96
5875,358.11,4.07
5876,358.15,5.86
5877,358.16,4.68
5878,358.17,2.87
5879,358.18,5.67
5880,358.18,4.29
5881,358.19,6.31
5882,358.22,4.54
5883,358.3,5.17
5884,358.3,3.71
5885,358.31,2.92
5886,358.33,2.77
5887,358.36,3.65
5888,358.38,4.26
5889,358.38,3.18
5890,358.42,3.89
5891,358.42,3.96
5892,358.43,4.04
5893,358.5,3.15
5894,358.5,3.64
5895,358.52,4.13
5896,358.54,3.69
5897,358.55,4.6
5898,358.56,4.21
5899,358.57,3.67
5900,358.57,4.44
5901,358.6,3.78
5902,358.62,3.18
5903,358.62,4.15
5904,358.62,3.72
5905,358.63,4.03
5906,358.63,5.62
5907,358.64,4.32
5908,358.67,5.92
5909,358.68,3.15
5910,358.68,3.62
5911,358.74,4.68
5912,358.76,3.32
5913,358.78,5.3
5914,358.8,5.18
5915,358.83,4.14
5916,358.83,3.99
5917,358.83,4.03
5918,358.83,6.09
5919,358.84,3.96
5920,358.9,3.83
5921,358.92,4.47
5922,358.92,3.32
5923,358.92,3.08
5924,358.93,4.6
5925,358.94,5.88
5926,358.95,4.21
5927,358.96,4.01
5928,358.97,2.83
5929,359.01,5.11
5930,359.05,3.62
5931,359.05,5.05
5932,359.05,3.58
5933,359.09,3.57
5934,359.09,4.01
5935,359.13,3.31
5936,359.13,3.96
5937,359.15,3.21
5938,359.18,4.83
5939,359.21,3.08
5940,359.21,4.59
5941,359.26,4.21
5942,359.27,3.18
5943,359.28,4.12
5944,359.3,3.64
5945,359.32,4.12
5946,359.32,3.3
5947,359.32,6.41
5948,359.36,2.87
5949,359.37,4.21
5950,359.4,3.18
5951,359.41,4.21
5952,359.42,3.68
5953,359.43,4.79
5954,359.44,3.12
5955,359.45,4.21
5956,359.48,2.6
5957,359.5,5.33
5958,359.56,4.45
5959,359.56,2.89
5960,359.59,3.87
5961,359.6,6.18
5962,359.63,4.65
5963,359.64,4.67
5964,359.65,4.31
5965,359.66,6.04
5966,359.7,3.59
5967,359.7,3.89
5968,359.71,3.64
5969,359.71,4.43
5970,359.71,4.17
5971,359.72,7.06
5972,359.74,5.28
5973,359.74,3.64
5974,359.75,6.47
5975,359.78,3.1
5976,359.82,3.37
5977,359.83,3.02
5978,359.88,4.21
5979,359.93,3.64
5980,359.94,5.14
5981,359.94,3.18
5982,359.95,5.17
5983,359.96,3.91
5984,359.96,4.12
5985,359.98,5
5986,360,3.83
5987,360.02,5.73
5988,360.03,3.18
5989,360.03,3.91
5990,360.05,2.77
5991,360.05,4.23
5992,360.05,3.56
5993,360.06,5.12
5994,360.07,5.45
5995,360.09,4.65
5996,360.1,4.86
5997,360.11,3.79
5998,360.14,3.86
5999,360.15,3.48
6000,360.16,2.63
6001,360.17,5.62
6002,360.17,4.21
6003,360.22,4.12
6004,360.23,3.95
6005,360.24,7.1
6006,360.27,4.8
6007,360.28,4.45
6008,360.29,4.35
6009,360.3,5.51
6010,360.31,3.18
6011,360.32,4.01
6012,360.33,5.04
6013,360.36,4.06
6014,360.36,2.97
6015,360.42,5.24
6016,360.44,5.54
6017,360.45,4.21
6018,360.45,4.21
6019,360.49,4.88
6020,360.52,5
6021,360.54,4.71
6022,360.54,5.55
6023,360.61,4.35
6024,360.62,4.8
6025,360.62,4.67
6026,360.63,3.47
6027,360.66,5.7
6028,360.69,3.9
6029,360.7,4.35
6030,360.71,4.38
6031,360.73,4.42
6032,360.74,3.71
6033,360.75,3.03
6034,360.78,4.86
6035,360.79,3.92
6036,360.8,3.89
6037,360.82,4.92
6038,360.83,3.81
6039,360.83,3.4
6040,360.84,3.18
6041,360.84,3.34
6042,360.87,4.79
6043,360.87,4.99
6044,360.9,5.23
6045,360.92,5.15
6046,360.92,5.13
6047,360.97,3.58
6048,360.98,5.44
6049,360.99,4.08
6050,361,3.85
6051,361.02,4.7
6052,361.03,7.62
6053,361.07,6.05
6054,361.14,5.51
6055,361.19,4.02
6056,361.23,4.12
6057,361.25,4.7
6058,361.3,3.86
6059,361.3,3.11
6060,361.3,3.18
6061,361.34,3.32
6062,361.36,3.96
6063,361.41,2.72
6064,361.42,5.68
6065,361.44,3.62
6066,361.44,4.81
6067,361.45,5.02
6068,361.45,3.78
6069,361.49,5.31
6070,361.49,4.21
6071,361.49,3.3
6072,361.49,2.87
6073,361.49,5.83
6074,361.52,3.67
6075,361.52,2.86
6076,361.59,3.4
6077,361.59,4.99
6078,361.59,3.18
6079,361.62,4.21
6080,361.64,2.72
6081,361.64,4.49
6082,361.71,3.79
6083,361.72,4.43
6084,361.72,4.79
6085,361.74,3.75
6086,361.78,4.92
6087,361.78,5.06
6088,361.85,4.43
6089,361.88,4.21
6090,361.89,5.53
6091,361.92,4.21
6092,361.92,3.9
6093,361.92,4.27
6094,361.93,6.44
6095,361.94,6.37
6096,361.94,5.38
6097,361.97,4.64
6098,361.99,3.18
6099,361.99,4.26
6100,362.02,4.72
6101,362.03,3.65
6102,362.03,4.11
6103,362.04,3.18
6104,362.05,3.44
6105,362.05,3.98
6106,362.05,3.57
6107,362.09,4.51
6108,362.11,3.18
6109,362.15,3.89
6110,362.15,5.1
6111,362.15,3.67
6112,362.18,4.21
6113,362.2,4.59
6114,362.25,3.99
6115,362.26,4.97
6116,362.26,4.23
6117,362.28,4.75
6118,362.29,3.7
6119,362.29,4.68
6120,362.29,4.22
6121,362.29,3.83
6122,362.3,3.42
6123,362.33,4.12
6124,362.33,3.62
6125,362.35,3.71
6126,362.35,3.34
6127,362.37,4.74
6128,362.38,4.21
6129,362.39,4.98
6130,362.4,4.68
6131,362.4,4.89
6132,362.41,3.18
6133,362.42,3.65
6134,362.43,5.56
6135,362.44,4.68
6136,362.44,5.24
6137,362.45,6.15
6138,362.45,6.16
6139,362.45,5.11
6140,362.45,3.18
6141,362.46,5.4
6142,362.48,3.4
6143,362.5,3.18
6144,362.52,4.11
6145,362.52,3.96
6146,362.55,3.49
6147,362.57,3.31
6148,362.59,4.58
6149,362.6,3.65
6150,362.66,5.76
6151,362.67,4.19
6152,362.69,4.07
6153,362.69,4.05
6154,362.73,5.93
6155,362.75,5.14
6156,362.76,5.06
6157,362.77,3.29
6158,362.8,2.89
6159,362.83,4.21
6160,362.85,3.02
6161,362.9,4.14
6162,362.92,5.23
6163,362.94,4.36
6164,362.96,4.88
6165,362.97,3.56
6166,363.04,3.25
6167,363.07,5.5
6168,363.09,3.35
6169,363.1,4.43
6170,363.17,3.75
6171,363.18,4.68
6172,363.2,5.67
6173,363.21,4.91
6174,363.22,3.35
6175,363.24,4.49
6176,363.24,3.65
6177,363.25,6.36
6178,363.25,3.65
6179,363.26,4.62
6180,363.29,3.71
6181,363.31,4.12
6182,363.31,3.81
6183,363.32,3.18
6184,363.33,4.7
6185,363.41,4.34
6186,363.44,4.53
6187,363.44,3.32
6188,363.44,3.11
6189,363.44,4.89
6190,363.46,4.15
6191,363.47,5.07
6192,363.48,3.67
6193,363.48,3.8
6194,363.5,3.18
6195,363.5,5.7
6196,363.54,5.06
6197,363.55,4.21
6198,363.57,3.18
6199,363.61,3.32
6200,363.62,3.6
6201,363.73,3.96
6202,363.76,3.18
6203,363.82,3.88
6204,363.84,3.67
6205,363.84,4.43
6206,363.85,3.65
6207,363.86,4.3
6208,363.88,4.35
6209,363.91,4.7
6210,363.93,3.4
6211,363.96,3.64
6212,363.98,4.21
6213,363.99,2.92
6214,364.02,4.67
6215,364.06,4.36
6216,364.08,3.78
6217,364.08,3.65
6218,364.09,5.35
6219,364.1,4.26
6220,364.12,4.42
6221,364.14,4.99
6222,364.15,3.18
6223,364.16,5.17
6224,364.16,4.09
6225,364.17,4.35
6226,364.17,4.57
6227,364.18,4.94
6228,364.2,4.43
6229,364.22,2.87
6230,364.29,4.12
6231,364.33,3.18
6232,364.33,4.79
6233,364.34,3.76
6234,364.34,4.56
6235,364.36,4.64
6236,364.37,3.32
6237,364.38,4.14
6238,364.44,3.35
6239,364.44,5.05
6240,364.45,3.73
6241,364.47,4.48
6242,364.48,7.26
6243,364.5,5.44
6244,364.51,5.43
6245,364.52,3.08
6246,364.52,4.99
6247,364.53,4.93
6248,364.54,4.21
6249,364.56,3.87
6250,364.59,3.18
6251,364.6,3.45
6252,364.61,3.01
6253,364.63,3.37
6254,364.66,5.85
6255,364.67,5.83
6256,364.67,4.21
6257,364.69,3.65
6258,364.74,3.76
6259,364.79,2.88
6260,364.8,3.4
6261,364.82,3.34
6262,364.83,3.98
6263,364.84,4.02
6264,364.87,4.46
6265,364.87,3.4
6266,364.89,4.08
6267,364.92,3.4
6268,364.92,5.03
6269,364.93,3.18
6270,364.95,4.99
6271,364.98,6.18
6272,365,4.79
6273,365.05,3.92
6274,365.06,4.11
6275,365.06,3.22
6276,365.07,3.4
6277,365.07,4.01
6278,365.08,4.28
6279,365.08,3.1
6280,365.1,5.48
6281,365.13,3.06
6282,365.14,4.21
6283,365.18,6.05
6284,365.18,5.76
6285,365.22,3.06
6286,365.23,3.66
6287,365.23,5.93
6288,365.27,7.35
6289,365.29,3.21
6290,365.29,5.97
6291,365.33,5.23
6292,365.33,3.32
6293,365.35,3.75
6294,365.36,8.14
6295,365.39,4.73
6296,365.41,5.19
6297,365.43,4.21
6298,365.43,5.05
6299,365.46,3.87
6300,365.46,4.04
6301,365.46,4.03
6302,365.55,3.97
6303,365.57,5.48
6304,365.58,5.58
6305,365.58,4.1
6306,365.62,5.82
6307,365.62,4.25
6308,365.65,4.67
6309,365.65,4.64
6310,365.65,3.27
6311,365.68,6.71
6312,365.69,3.25
6313,365.69,3.52
6314,365.7,4.35
6315,365.7,4.05
6316,365.73,4.38
6317,365.73,3.71
6318,365.74,3.9
6319,365.74,3.06
6320,365.75,3.3
6321,365.75,4.19
6322,365.8,2.85
6323,365.8,3.18
6324,365.81,4.72
6325,365.81,3.84
6326,365.82,3.08
6327,365.83,4.68
6328,365.84,3.23
6329,365.84,3.65
6330,365.87,4.04
6331,365.87,6.51
6332,365.89,4.67
6333,365.89,5.15
6334,365.91,3.96
6335,365.93,3.39
6336,365.95,3.64
6337,365.96,3.89
6338,365.97,4.68
6339,366.01,3.8
6340,366.01,4.08
6341,366.01,3.18
6342,366.02,4.92
6343,366.05,4.52
6344,366.06,4.21
6345,366.09,2.72
6346,366.09,3.75
6347,366.12,4.51
6348,366.12,3.18
6349,366.13,3.99
6350,366.14,7.6
6351,366.16,5.11
6352,366.18,3.96
6353,366.19,5.28
6354,366.19,5.39
6355,366.2,7.15
6356,366.23,3.83
6357,366.24,3.18
6358,366.25,3.18
6359,366.28,3.93
6360,366.28,4.85
6361,366.3,3.18
6362,366.35,3.21
6363,366.37,3.59
6364,366.4,4.78
6365,366.4,2.92
6366,366.41,3.22
6367,366.43,4.24
6368,366.45,3.18
6369,366.46,4.7
6370,366.47,3.08
6371,366.49,4.11
6372,366.51,4.1
6373,366.52,5.61
6374,366.54,3.42
6375,366.55,5.57
6376,366.57,3.14
6377,366.58,3.87
6378,366.61,4.17
6379,366.62,3.18
6380,366.64,3.9
6381,366.66,3.82
6382,366.72,4.45
6383,366.72,3.62
6384,366.73,3.96
6385,366.75,3.18
6386,366.75,3.1
6387,366.77,3.96
6388,366.79,3.65
6389,366.79,4.34
6390,366.82,3.86
6391,366.83,4.32
6392,366.83,3.18
6393,366.85,4.8
6394,366.86,4.01
6395,366.86,3.18
6396,366.87,4.06
6397,366.87,5.38
6398,366.91,2.92
6399,366.92,4.55
6400,366.93,5.99
6401,366.93,4.67
6402,366.93,5.53
6403,366.96,4.21
6404,366.97,4.21
6405,367,3.55
6406,367.04,3.18
6407,367.07,5.12
6408,367.07,3.65
6409,367.08,3.18
6410,367.11,4.02
6411,367.11,3.67
6412,367.12,3.96
6413,367.14,3.25
6414,367.15,4.44
6415,367.15,4.21
6416,367.15,3.79
6417,367.19,6.88
6418,367.2,3.96
6419,367.22,4.14
6420,367.24,6.29
6421,367.25,3.14
6422,367.26,4.21
6423,367.26,3.18
6424,367.26,4.21
6425,367.27,3.79
6426,367.3,3.45
6427,367.32,3.69
6428,367.39,2.76
6429,367.39,6.54
6430,367.41,3.51
6431,367.44,5.06
6432,367.45,3.18
6433,367.45,4.47
6434,367.49,4.68
6435,367.5,4.81
6436,367.52,3.4
6437,367.52,3.61
6438,367.54,2.94
6439,367.54,3.56
6440,367.59,3.21
6441,367.61,4.62
6442,367.63,3.18
6443,367.63,3.3
6444,367.65,3.67
6445,367.67,5.17
6446,367.68,4
6447,367.71,5.54
6448,367.76,3.91
6449,367.78,4.21
6450,367.78,4.43
6451,367.8,4.38
6452,367.81,4.21
6453,367.83,4.99
6454,367.86,4.21
6455,367.86,3.81
6456,367.88,3.72
6457,367.91,4.12
6458,367.92,4.6
6459,367.93,4.36
6460,367.96,3.22
6461,367.98,5.09
6462,368.05,3.64
6463,368.09,5.09
6464,368.12,2.55
