symbol,lag,pos,trend,wickPoked,outcome,time
BTCUSDT,1,0.14211886304909738,-1,true,DOWN,2024-09-05 21:45
BTCUSDT,4,0.9969868173257894,-1,true,DOWN,2024-09-06 13:30
BTCUSDT,12,0.021683673469443037,1,true,NONE,2024-09-24 00:15
BTCUSDT,4,0.7742980561554275,1,true,DOWN,2024-09-27 23:00
BTCUSDT,4,0.4344262295081967,-1,true,UP,2024-09-29 00:45
BTCUSDT,1,0.7453703703703747,-1,true,DOWN,2024-09-30 06:15
BTCUSDT,12,0.4858454475898843,1,true,DOWN,2024-10-07 06:30
BTCUSDT,1,0.31906392694061136,-1,true,DOWN,2024-10-17 13:45
BTCUSDT,4,0.2962328767123005,-1,true,UP,2024-10-17 14:30
BTCUSDT,4,0.8911528150133892,-1,true,DOWN,2024-10-22 23:00
BTCUSDT,1,0.8675373134327417,-1,true,DOWN,2024-10-26 09:30
BTCUSDT,4,0.6922141119222719,1,true,DOWN,2024-10-29 12:30
BTCUSDT,1,0.5046329294369312,-1,true,UP,2024-12-07 14:15
BTCUSDT,1,0.5279270857676963,1,true,UP,2024-12-09 04:00
BTCUSDT,12,0.10633325543351395,-1,true,DOWN,2024-12-09 06:45
BTCUSDT,12,0.2446666666666796,1,true,DOWN,2024-12-15 07:15
BTCUSDT,12,0.5971685971685446,1,true,DOWN,2025-01-04 03:00
BTCUSDT,12,0.6967464702271581,-1,true,UP,2025-01-11 07:30
BTCUSDT,4,0.009004237288120734,1,true,UP,2025-01-22 05:30
BTCUSDT,1,0.015009380863093185,1,true,DOWN,2025-01-26 08:15
BTCUSDT,1,0.34813084112149534,1,true,DOWN,2025-01-28 14:15
BTCUSDT,1,0.026450511945442814,-1,true,UP,2025-02-17 05:15
BTCUSDT,4,0.9614835948645241,1,true,UP,2025-02-20 00:00
BTCUSDT,1,0.9584626755358592,-1,true,DOWN,2025-03-04 14:45
BTCUSDT,4,0.4081300813008216,-1,true,DOWN,2025-03-04 15:30
BTCUSDT,12,0.8202498601528841,1,true,DOWN,2025-03-05 17:30
BTCUSDT,12,0.34240246406568836,-1,true,DOWN,2025-03-08 19:15
BTCUSDT,4,0.841845664280041,-1,true,UP,2025-03-10 10:15
BTCUSDT,4,0.8615384615384616,1,true,UP,2025-03-13 09:15
BTCUSDT,12,0.32123463846812245,-1,true,DOWN,2025-03-16 19:00
BTCUSDT,12,0.8709912536443334,1,true,UP,2025-03-24 13:30
BTCUSDT,4,0.6707818930041153,1,true,UP,2025-03-30 06:45
BTCUSDT,12,0.8696397941680751,-1,true,DOWN,2025-04-02 12:00
BTCUSDT,12,0.6801230992034777,-1,true,UP,2025-04-09 14:00
BTCUSDT,1,0.03823088455765736,1,true,UP,2025-04-18 07:30
BTCUSDT,12,0.19790104947522738,1,true,DOWN,2025-04-18 10:15
BTCUSDT,1,0.8678500986192962,1,true,UP,2025-04-21 06:00
BTCUSDT,1,0.8756137479540901,-1,true,UP,2025-04-24 13:45
BTCUSDT,4,0.046674119619890875,1,true,DOWN,2025-05-12 08:00
BTCUSDT,12,0.024106636415201957,-1,true,DOWN,2025-05-12 21:00
BTCUSDT,1,0.6829752066115414,1,true,UP,2025-05-22 16:30
BTCUSDT,4,0.6748612212529889,1,true,UP,2025-06-07 07:45
BTCUSDT,12,0.4734337827120883,1,true,UP,2025-06-07 09:45
BTCUSDT,4,0.007215874924817641,-1,true,UP,2025-06-10 23:00
BTCUSDT,12,0.7973541791942306,1,true,DOWN,2025-06-11 01:00
BTCUSDT,1,0.12941961307534977,-1,true,DOWN,2025-07-07 16:30
BTCUSDT,4,0.2924667651403596,1,true,DOWN,2025-07-11 10:30
BTCUSDT,4,0.43352192362094966,1,true,UP,2025-07-22 19:45
BTCUSDT,12,0.9207920792079421,1,true,UP,2025-07-22 21:45
BTCUSDT,4,0.4980184940554629,1,true,UP,2025-07-27 03:45
BTCUSDT,4,0.7992164544564124,1,true,UP,2025-07-27 23:00
BTCUSDT,12,0.7536728697355356,1,true,UP,2025-07-28 01:00
BTCUSDT,1,0.6178631995477216,-1,true,DOWN,2025-07-30 18:15
BTCUSDT,12,0.09450784593438143,-1,true,UP,2025-08-01 15:30
BTCUSDT,4,0.328161365399459,1,true,DOWN,2025-08-03 23:00
BTCUSDT,12,0.9139382600561498,1,true,UP,2025-09-01 23:30
BTCUSDT,4,0.7324414715719122,1,true,DOWN,2025-10-06 19:45
BTCUSDT,1,0.4664660361134879,1,true,UP,2025-10-08 13:45
BTCUSDT,12,0.9780739466895714,1,true,UP,2025-10-08 16:30
BTCUSDT,4,0.8313436075537278,1,true,UP,2025-10-12 23:00
BTCUSDT,12,0.8740947075208589,-1,true,UP,2025-10-18 10:00
BTCUSDT,1,0.929684530596729,-1,true,DOWN,2025-10-22 11:15
BTCUSDT,4,0.4697833523374967,-1,true,UP,2025-10-22 12:00
BTCUSDT,4,0.4164086687305225,1,true,UP,2025-10-25 13:45
BTCUSDT,1,0.9173693086002759,1,true,DOWN,2025-10-27 13:45
BTCUSDT,1,0.39569160997730457,-1,true,UP,2025-10-28 06:00
BTCUSDT,12,0.5657794676806195,-1,true,UP,2025-11-17 00:00
BTCUSDT,12,0.1896551724137931,-1,true,DOWN,2025-11-29 05:30
BTCUSDT,4,0.6901696898770983,-1,true,UP,2025-12-02 02:00
BTCUSDT,12,0.7872111767866492,-1,true,UP,2025-12-09 07:30
BTCUSDT,12,1,1,true,UP,2025-12-20 21:45
BTCUSDT,4,0.0142819359957527,-1,true,DOWN,2025-12-24 15:30
BTCUSDT,12,0.942343295424484,-1,true,UP,2025-12-24 17:30
BTCUSDT,1,0.723981900452298,-1,true,UP,2026-01-03 20:15
BTCUSDT,1,0.4502688172042923,1,true,DOWN,2026-01-13 13:45
BTCUSDT,12,0.8450363196123903,-1,true,DOWN,2026-01-17 10:00
BTCUSDT,4,0.9948966573105383,-1,true,UP,2026-02-02 00:00
BTCUSDT,12,0.11354937484052223,-1,true,DOWN,2026-02-02 02:00
BTCUSDT,4,0.2685973878478214,-1,true,DOWN,2026-02-08 00:00
BTCUSDT,12,0.5706984667802196,-1,true,DOWN,2026-02-08 02:00
BTCUSDT,4,0.6964912280701754,1,true,DOWN,2026-02-17 06:15
BTCUSDT,12,0.22982456140350876,1,true,DOWN,2026-02-17 08:15
