symbol,zoneId,startTime,endTime,startIndex,upper,lower,widthPct,merges,triggerSignal,firstMove,ctx,truncated,touchIdx,touchTime,approach,ageAtTest,distAwayPct,volRatio,testSpreadPct,trendAt,outcome8,resolvedIdx8,ext8Pct,outcome24,resolvedIdx24,ext24Pct,dist10,last10,closeVsEma,emaSlope,closeVsVwap
BNBUSDT,106,2025-01-10 13:30,2025-01-13 14:15,144832,696.82,695.55,0.184,0,40.88,DOWN,MIDDLE,false,144835,2025-01-10 14:15,BELOW,3,0.73,0.98,0.4,1,BOUNCE,144836,1.442,BOUNCE,144836,1.442,OVERLAP,NONE,ABOVE,FALLING,ABOVE
BNBUSDT,107,2025-01-13 14:30,2025-01-14 13:15,145124,669.7,667.02,0.399,0,20.13,UP,MIDDLE,false,145125,2025-01-13 14:45,ABOVE,1,0.18,1.75,0.891,-1,BOUNCE,145126,1.341,BOUNCE,145126,1.911,OVERLAP,NONE,ABOVE,RISING,BELOW
BNBUSDT,108,2025-01-14 13:30,2025-02-13 12:45,145216,694.08,693.21,0.125,0,21.97,UP,MIDDLE,false,145226,2025-01-14 16:00,ABOVE,10,0.44,1.33,0.285,1,BOUNCE,145227,0.666,BOUNCE,145227,0.853,OVERLAP,NONE,BELOW,RISING,ABOVE
BNBUSDT,109,2025-02-13 13:00,2025-02-19 13:15,148094,704.66,700.78,0.546,0,23.15,UP,MIDDLE,false,148098,2025-02-13 14:00,ABOVE,4,2.99,4.05,2.888,1,THROUGH,148100,4.081,THROUGH,148100,5.887,OVERLAP,NONE,BELOW,RISING,BELOW
BNBUSDT,110,2025-02-19 13:30,2025-02-24 19:15,148672,656.73,654.9,0.278,0,30,UP,MIDDLE,false,148674,2025-02-19 14:00,ABOVE,2,0.32,0.55,0.361,1,THROUGH,148676,0.975,THROUGH,148676,1.128,OVERLAP,NONE,ABOVE,RISING,ABOVE
BNBUSDT,111,2025-02-24 19:30,2025-03-12 14:15,149176,633.9,631.95,0.313,0,22.15,DOWN,BOTTOM,false,149179,2025-02-24 20:15,BELOW,3,1.5,0.88,0.419,-1,BOUNCE,149181,3.473,BOUNCE,149181,4.416,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,112,2025-03-12 14:30,2025-03-13 12:45,150692,556.8,554.22,0.461,0,31.22,UP,BOTTOM,false,150694,2025-03-12 15:00,ABOVE,2,0.58,2.63,1.655,1,THROUGH,150694,1.103,THROUGH,150694,1.103,OVERLAP,NONE,BELOW,RISING,BELOW
BNBUSDT,113,2025-03-13 13:00,2025-03-20 08:45,150782,578.99,576.5,0.416,0,44.93,UP,MIDDLE,false,150788,2025-03-13 14:30,ABOVE,6,3.49,2.76,3.097,1,BOUNCE,150789,0.945,BOUNCE,150789,0.945,OVERLAP,NONE,BELOW,RISING,BELOW
BNBUSDT,114,2025-03-20 09:00,2025-04-01 22:15,151438,622.86,620.96,0.3,0,25.85,UP,BOTTOM,false,151464,2025-03-20 15:30,ABOVE,26,2.14,1.06,0.584,1,BOUNCE,151465,0.294,BOUNCE,151465,1.466,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,115,2025-04-01 22:30,2025-04-12 00:45,152644,610.35,609.72,0.103,0,23.95,UP,TOP,false,152645,2025-04-01 22:45,ABOVE,1,0.23,0.69,0.346,1,THROUGH,152646,0.557,THROUGH,152646,1.92,OVERLAP,NONE,ABOVE,RISING,BELOW
BNBUSDT,116,2025-04-12 01:00,2025-05-11 13:00,153614,586.42,584.5,0.328,0,23.18,IN,BOTTOM,false,153622,2025-04-12 03:00,BELOW,8,0.01,0.68,0.219,1,BOUNCE,153623,0.161,BOUNCE,153623,0.161,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,117,2025-05-11 13:15,2025-05-28 16:45,156447,658.8,657.84,0.147,0,35.91,DOWN,MIDDLE,false,156515,2025-05-12 06:15,BELOW,68,1.2,0.72,0.43,-1,BOUNCE,156516,0.605,BOUNCE,156516,0.605,OVERLAP,NONE,ABOVE,RISING,ABOVE
BNBUSDT,118,2025-05-28 17:00,2025-05-29 20:30,158094,684.22,683.43,0.115,0,20.36,UP,MIDDLE,false,158104,2025-05-28 19:30,ABOVE,10,0.51,0.79,0.506,-1,THROUGH,158105,0.031,THROUGH,158105,0.031,OVERLAP,NONE,BELOW,RISING,BELOW
BNBUSDT,119,2025-05-29 20:45,2025-06-06 21:45,158205,676.4,674.85,0.229,0,41.11,UP,BOTTOM,false,158206,2025-05-29 21:00,ABOVE,1,0.09,10.97,0.925,-1,BOUNCE,158208,0.733,BOUNCE,158208,0.733,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,120,2025-06-06 22:00,2025-06-20 03:45,158978,646.28,645.72,0.087,0,25.48,DOWN,TOP,false,158998,2025-06-07 03:00,BELOW,20,0.84,0.64,0.22,1,THROUGH,158999,0.122,THROUGH,158999,0.511,OVERLAP,NONE,ABOVE,RISING,ABOVE
BNBUSDT,121,2025-06-20 04:00,2025-06-21 06:45,160250,644.8,644.35,0.07,0,22.83,DOWN,MIDDLE,false,160258,2025-06-20 06:00,BELOW,8,0.42,1.69,0.144,1,THROUGH,160260,0.703,THROUGH,160260,0.703,OVERLAP,NONE,ABOVE,RISING,ABOVE
BNBUSDT,122,2025-06-21 07:00,2025-07-22 23:00,160358,643.53,643.23,0.047,0,44.42,DOWN,MIDDLE,false,160360,2025-06-21 07:30,BELOW,2,0.39,6.71,0.622,-1,BOUNCE,160361,0.673,BOUNCE,160361,1.174,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,123,2025-07-22 23:15,2025-08-14 12:15,163399,778.78,777.2,0.201,0,30.08,UP,TOP,false,163456,2025-07-23 13:30,ABOVE,57,3.88,2.85,1.99,1,BOUNCE,163457,1.529,BOUNCE,163457,1.529,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,124,2025-08-14 12:30,2025-08-26 12:15,165564,866,861.25,0.561,0,25.37,DOWN,MIDDLE,false,165839,2025-08-17 09:15,BELOW,275,5.28,4.39,0.584,1,BOUNCE,165840,0.197,BOUNCE,165840,0.649,OVERLAP,NONE,ABOVE,RISING,ABOVE
BNBUSDT,125,2025-08-26 12:30,2025-09-10 12:45,166716,840.73,839.39,0.158,0,30.72,UP,BOTTOM,false,167324,2025-09-01 20:30,ABOVE,608,4.58,3.3,0.93,-1,BOUNCE,167325,0.685,BOUNCE,167325,1.601,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,126,2025-09-10 13:00,2025-09-16 16:45,168158,889.99,887.76,0.248,0,21.21,UP,TOP,false,168184,2025-09-10 19:30,ABOVE,26,1.6,1.37,0.387,1,BOUNCE,168185,0.271,BOUNCE,168185,0.649,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,127,2025-09-16 17:00,2025-10-10 20:30,168750,936.14,934.62,0.16,0,35.35,UP,TOP,false,169685,2025-09-26 10:45,ABOVE,935,15.36,0.87,0.374,-1,THROUGH,169686,0.208,THROUGH,169686,0.208,OVERLAP,THROUGH,BELOW,FALLING,BELOW
BNBUSDT,128,2025-10-10 20:45,2025-10-23 14:45,171069,1236.09,1229.6,0.541,0,23.36,DOWN,MIDDLE,false,171225,2025-10-12 11:45,BELOW,156,19.99,0.99,1.095,1,THROUGH,171226,1.88,THROUGH,171226,6.244,OVERLAP,NONE,ABOVE,RISING,ABOVE
BNBUSDT,129,2025-10-23 15:00,2025-11-11 17:15,172294,1086.98,1083.3,0.324,0,37.3,UP,MIDDLE,false,172797,2025-10-28 20:45,ABOVE,503,8.56,5.07,2.701,-1,BOUNCE,172798,1.766,BOUNCE,172798,1.946,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,130,2025-11-11 17:30,2025-11-14 04:15,174128,977.19,973.43,0.39,0,20.74,DOWN,BOTTOM,false,174198,2025-11-12 11:00,BELOW,70,2.12,1.42,0.365,-1,BOUNCE,174199,0.565,BOUNCE,174199,3.722,OVERLAP,NONE,ABOVE,RISING,ABOVE
BNBUSDT,131,2025-11-14 04:30,2025-12-03 13:45,174364,922.91,919.72,0.351,0,50.25,DOWN,BOTTOM,false,174369,2025-11-14 05:45,BELOW,5,1.14,0.61,0.614,-1,BOUNCE,174370,1.398,BOUNCE,174370,1.943,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,132,2025-12-03 14:00,2025-12-31 13:45,176226,904.33,900.96,0.376,0,33.84,DOWN,TOP,false,176228,2025-12-03 14:30,BELOW,2,0.65,3.8,1.562,1,THROUGH,176228,0.119,THROUGH,176228,0.598,OVERLAP,NONE,ABOVE,FALLING,ABOVE
BNBUSDT,133,2025-12-31 14:00,2026-01-03 23:45,178914,869.57,868.65,0.105,0,21.09,UP,TOP,false,178916,2025-12-31 14:30,ABOVE,2,0.74,2.87,0.699,1,THROUGH,178917,1.225,THROUGH,178917,1.225,OVERLAP,NONE,ABOVE,RISING,ABOVE
BNBUSDT,134,2026-01-04 00:00,2026-01-18 22:45,179242,879.63,879.02,0.069,0,25.82,UP,TOP,false,179245,2026-01-04 00:45,ABOVE,3,0.39,0.89,0.341,1,BOUNCE,179246,0.531,BOUNCE,179246,1.359,OVERLAP,NONE,ABOVE,RISING,ABOVE
BNBUSDT,136,2026-01-25 16:00,2026-02-04 10:45,181322,878.94,877.18,0.202,0,21.11,DOWN,BOTTOM,false,181387,2026-01-26 08:15,BELOW,65,2.15,4.49,0.573,-1,BOUNCE,181388,0.844,BOUNCE,181388,0.844,OVERLAP,NONE,ABOVE,RISING,ABOVE
BNBUSDT,138,2026-02-07 16:00,2026-02-25 00:45,182570,642.48,639.99,0.386,0,34.53,UP,MIDDLE,false,182571,2026-02-07 16:15,ABOVE,1,0.43,4.19,1.391,-1,BOUNCE,182572,1.914,BOUNCE,182572,2.031,OVERLAP,NONE,ABOVE,RISING,BELOW
BNBUSDT,140,2026-03-06 04:30,2026-03-08 21:45,185116,648.63,647.84,0.123,0,27.32,DOWN,MIDDLE,false,185129,2026-03-06 07:45,BELOW,13,0.74,0.75,0.221,-1,BOUNCE,185130,1.357,BOUNCE,185130,2.834,OVERLAP,NONE,ABOVE,RISING,BELOW
BNBUSDT,141,2026-03-08 22:00,2026-03-11 10:45,185378,617.47,616.89,0.095,0,62.88,DOWN,MIDDLE,false,185388,2026-03-09 00:30,BELOW,10,0.84,1.46,0.702,-1,BOUNCE,185389,0.585,BOUNCE,185389,0.585,OVERLAP,NONE,ABOVE,RISING,ABOVE
BNBUSDT,142,2026-03-11 11:00,2026-03-21 23:30,185622,643.95,643.38,0.089,0,48.81,DOWN,TOP,false,185630,2026-03-11 13:00,BELOW,8,1.02,1.07,0.719,-1,THROUGH,185630,1.296,THROUGH,185630,1.859,OVERLAP,NONE,ABOVE,RISING,ABOVE
BNBUSDT,144,2026-03-23 11:00,2026-03-28 13:15,186774,626.46,624.63,0.283,0,67.59,UP,MIDDLE,false,187078,2026-03-26 15:00,ABOVE,304,3.97,1.44,0.559,-1,BOUNCE,187079,0.326,BOUNCE,187079,0.766,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,145,2026-03-28 13:30,2026-04-12 01:15,187264,612.86,612.19,0.109,0,21.07,UP,MIDDLE,false,187302,2026-03-28 23:00,ABOVE,38,0.79,11.24,0.861,1,THROUGH,187302,0.418,THROUGH,187302,0.418,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,146,2026-04-12 01:30,2026-04-22 19:45,188656,607.14,606.39,0.126,0,25.54,DOWN,BOTTOM,false,188811,2026-04-13 16:15,BELOW,155,2.76,1.59,0.467,1,THROUGH,188811,0.211,THROUGH,188811,1.456,OVERLAP,NONE,ABOVE,RISING,ABOVE
BNBUSDT,148,2026-05-04 04:00,2026-05-07 21:45,190778,627,624.82,0.343,0,21.21,UP,TOP,false,190802,2026-05-04 10:00,ABOVE,24,1.51,7.15,1.548,1,THROUGH,190802,0.724,THROUGH,190802,0.724,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,149,2026-05-07 22:00,2026-05-11 22:30,191138,643.61,642.8,0.128,0,66.8,DOWN,MIDDLE,false,191205,2026-05-08 14:45,BELOW,67,1.33,1.16,0.177,-1,BOUNCE,191206,0.488,BOUNCE,191206,0.488,OVERLAP,NONE,ABOVE,RISING,ABOVE
BNBUSDT,150,2026-05-11 22:45,2026-05-13 00:45,191525,664.78,663.95,0.124,0,22.14,UP,TOP,false,191536,2026-05-12 01:30,ABOVE,11,1.2,4.85,1.03,1,THROUGH,191536,0.338,THROUGH,191536,0.752,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,151,2026-05-13 01:00,2026-05-16 15:15,191630,668.45,667.21,0.184,0,27.14,UP,TOP,false,191681,2026-05-13 13:45,ABOVE,51,2.55,3.12,0.855,1,BOUNCE,191682,0.868,BOUNCE,191682,0.975,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,152,2026-05-16 15:30,2026-05-20 04:45,191976,654.56,653.47,0.166,0,22.41,UP,MIDDLE,false,192011,2026-05-17 00:15,ABOVE,35,0.54,6.28,0.395,-1,THROUGH,192011,0.487,THROUGH,192011,0.487,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,153,2026-05-20 05:00,2026-07-01 00:45,192318,640.24,639.27,0.151,0,24.03,UP,MIDDLE,false,192617,2026-05-23 07:45,ABOVE,299,3.77,15.89,1.659,-1,THROUGH,192617,0.534,THROUGH,192617,0.534,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,154,2026-07-01 01:00,2026-07-06 20:45,196334,548.59,547.63,0.177,0,32.97,DOWN,TOP,false,196336,2026-07-01 01:30,BELOW,2,0.7,4.55,0.977,-1,THROUGH,196336,0.685,THROUGH,196336,0.871,OVERLAP,NONE,ABOVE,FALLING,ABOVE
BNBUSDT,155,2026-07-06 21:00,2026-07-24 18:45,196894,586.5,585.45,0.178,0,29.02,UP,TOP,false,196905,2026-07-06 23:45,ABOVE,11,0.7,1.69,0.288,1,BOUNCE,196907,0.288,BOUNCE,196907,0.288,OVERLAP,NONE,BELOW,FALLING,ABOVE
BNBUSDT,156,2026-07-24 19:00,2026-08-05 00:15,198614,562.96,561.89,0.189,0,40.6,UP,TOP,false,198926,2026-07-28 01:00,ABOVE,312,2.5,4.22,0.733,-1,BOUNCE,198927,0.689,BOUNCE,198927,0.769,OVERLAP,NONE,BELOW,FALLING,BELOW
BNBUSDT,157,2026-08-05 00:30,2026-08-08 05:15,199692,595.49,594,0.25,0,26.39,UP,TOP,true,199693,2026-08-05 00:45,ABOVE,1,0.04,1.83,0.303,1,BOUNCE,199694,1.778,BOUNCE,199694,1.778,OVERLAP,NONE,ABOVE,RISING,BELOW
DOGEUSDT,0,2020-11-24 23:00,2020-12-08 14:45,102,0.003953,0.003928,0.615,0,32.5,UP,BOTTOM,false,115,2020-11-25 02:15,ABOVE,13,8.1,1.58,4.691,1,BOUNCE,116,2.15,BOUNCE,116,4.073,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,1,2020-12-08 15:00,2020-12-10 07:45,1414,0.00328,0.003275,0.153,0,28.21,DOWN,TOP,false,1420,2020-12-08 16:30,BELOW,6,1.01,0.53,0.769,-1,BOUNCE,1421,1.282,BOUNCE,1421,4.519,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,2,2020-12-10 08:00,2020-12-15 18:15,1578,0.003131,0.003123,0.255,0,27.3,UP,MIDDLE,false,1580,2020-12-10 08:30,ABOVE,2,0.26,0.33,0.287,1,BOUNCE,1581,1.118,BOUNCE,1581,1.118,OVERLAP,NONE,ABOVE,RISING,BELOW
DOGEUSDT,3,2020-12-15 18:30,2020-12-19 03:30,2100,0.003222,0.003218,0.124,0,21.97,UP,MIDDLE,false,2101,2020-12-15 18:45,ABOVE,1,0.03,0.29,0.217,-1,THROUGH,2102,0.093,THROUGH,2102,1.179,OVERLAP,NONE,ABOVE,RISING,ABOVE
DOGEUSDT,4,2020-12-19 03:45,2020-12-20 09:15,2425,0.003884,0.003863,0.528,0,51.93,UP,MIDDLE,false,2430,2020-12-19 05:00,ABOVE,5,2.32,0.65,1.111,1,BOUNCE,2433,1.648,BOUNCE,2433,4.274,OVERLAP,NONE,BELOW,RISING,BELOW
DOGEUSDT,5,2020-12-20 09:30,2021-01-14 19:00,2544,0.003972,0.003954,0.403,0,242.59,UP,TOP,false,2877,2020-12-23 20:45,ABOVE,333,35.37,2.77,0.755,-1,THROUGH,2878,9.391,THROUGH,2878,9.391,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,6,2021-01-14 19:15,2021-02-04 07:15,4983,0.009381,0.0093,0.84,0,21.25,UP,MIDDLE,false,4989,2021-01-14 20:45,ABOVE,6,3.24,0.82,2.131,1,THROUGH,4990,3.656,THROUGH,4990,3.656,OVERLAP,NONE,BELOW,RISING,ABOVE
DOGEUSDT,8,2021-02-06 04:00,2021-02-19 20:15,7130,0.046291,0.046027,0.542,0,34.86,UP,MIDDLE,false,7987,2021-02-15 02:15,ABOVE,857,84.33,6.21,18.145,-1,BOUNCE,7988,17.826,BOUNCE,7988,21.281,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,9,2021-02-19 20:30,2021-02-21 21:00,8444,0.054854,0.05453,0.581,0,39.08,UP,MIDDLE,false,8450,2021-02-19 22:00,ABOVE,6,2.28,0.83,1.285,-1,BOUNCE,8451,1.426,BOUNCE,8451,1.426,OVERLAP,NONE,BELOW,RISING,BELOW
DOGEUSDT,10,2021-02-21 21:15,2021-02-24 05:45,8639,0.054854,0.054355,0.835,1,33.2,UP,MIDDLE,false,8654,2021-02-22 01:00,ABOVE,15,8.96,0.46,1.214,1,BOUNCE,8655,7.558,BOUNCE,8655,7.558,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,12,2021-02-24 13:00,2021-03-04 09:00,8894,0.053453,0.052211,2.2,0,37.64,UP,BOTTOM,false,8927,2021-02-24 21:15,ABOVE,33,10.1,1.54,1.744,1,BOUNCE,8928,6.284,BOUNCE,8928,8.688,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,13,2021-03-04 09:15,2021-03-06 04:15,9647,0.050416,0.050183,0.466,0,20.57,DOWN,MIDDLE,false,9648,2021-03-04 09:30,BELOW,1,0.34,1.46,0.612,-1,BOUNCE,9649,0.763,BOUNCE,9649,1.54,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,14,2021-03-06 04:30,2021-04-01 10:00,9820,0.04989,0.049567,0.626,0,37.34,UP,MIDDLE,false,9850,2021-03-06 12:00,ABOVE,30,4.39,2.25,2.179,1,BOUNCE,9851,0.978,BOUNCE,9851,2.139,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,16,2021-04-09 07:30,2021-04-10 07:00,13096,0.060865,0.060633,0.371,0,121.11,UP,BOTTOM,false,13131,2021-04-09 16:15,ABOVE,35,3.82,0.94,0.847,1,BOUNCE,13132,2.062,BOUNCE,13132,2.512,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,19,2021-04-29 15:00,2021-05-08 15:15,15046,0.307811,0.306217,0.504,0,23.7,UP,MIDDLE,false,15052,2021-04-29 16:30,ABOVE,6,2.75,0.57,0.945,1,THROUGH,15053,3.521,THROUGH,15053,3.521,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,21,2021-05-13 22:45,2021-05-20 10:15,16421,0.43486,0.42582,1.87,0,24.61,UP,TOP,false,16913,2021-05-19 01:45,ABOVE,492,32.93,6.63,5.098,-1,BOUNCE,16914,4.397,BOUNCE,16914,4.397,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,22,2021-05-20 10:30,2021-06-20 09:30,17044,0.37188,0.3617,2.505,0,21.95,UP,MIDDLE,false,17069,2021-05-20 16:45,ABOVE,25,15.76,1.14,5.269,1,BOUNCE,17070,12.864,BOUNCE,17070,12.864,OVERLAP,NONE,BELOW,FALLING,ABOVE
DOGEUSDT,23,2021-06-20 09:45,2021-07-06 03:45,20017,0.282,0.28105,0.342,0,27.61,DOWN,BOTTOM,false,20058,2021-06-20 20:00,BELOW,41,8.72,1.5,1.542,-1,THROUGH,20059,2.701,THROUGH,20059,2.701,OVERLAP,NONE,ABOVE,RISING,ABOVE
DOGEUSDT,24,2021-07-06 04:00,2021-07-09 07:00,21530,0.235,0.23435,0.271,0,30,UP,TOP,false,21551,2021-07-06 09:15,ABOVE,21,2.96,4.1,1.735,1,THROUGH,21551,1.051,THROUGH,21551,1.051,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,25,2021-07-09 07:15,2021-10-17 10:45,21831,0.20485,0.20336,0.7,0,52.29,UP,MIDDLE,false,22165,2021-07-12 18:45,ABOVE,334,11.55,1.22,1.411,-1,BOUNCE,22166,1.211,BOUNCE,22166,4.066,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,26,2021-10-17 11:00,2021-10-31 18:00,31446,0.2378,0.23694,0.357,0,21.53,UP,TOP,false,31451,2021-10-17 12:15,ABOVE,5,1.3,1.07,0.601,1,BOUNCE,31452,1.127,BOUNCE,31452,1.127,OVERLAP,NONE,ABOVE,RISING,ABOVE
DOGEUSDT,27,2021-10-31 18:15,2021-11-03 17:45,32819,0.26139,0.25869,0.976,0,32.28,UP,MIDDLE,false,33085,2021-11-03 12:45,ABOVE,266,8.53,4.38,2.753,1,BOUNCE,33086,2.697,BOUNCE,33086,4.365,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,28,2021-11-03 18:00,2021-11-21 23:30,33106,0.26832,0.26679,0.563,0,22.23,UP,TOP,false,33124,2021-11-03 22:30,ABOVE,18,1.3,0.63,0.694,-1,BOUNCE,33127,1.126,BOUNCE,33127,1.126,OVERLAP,BOUNCE,BELOW,FALLING,BELOW
DOGEUSDT,29,2021-11-21 23:45,2021-11-29 13:00,34857,0.22866,0.22766,0.443,0,21.65,DOWN,MIDDLE,false,34994,2021-11-23 10:00,BELOW,137,4.66,25.71,7.744,-1,THROUGH,34994,3.786,THROUGH,34994,3.786,OVERLAP,NONE,ABOVE,RISING,ABOVE
DOGEUSDT,31,2021-12-02 03:00,2021-12-02 08:15,35830,0.20806,0.20686,0.59,0,30.06,DOWN,BOTTOM,false,35847,2021-12-02 07:15,BELOW,17,2.1,0.6,0.406,-1,BOUNCE,35848,0.619,BOUNCE,35848,0.619,OVERLAP,NONE,ABOVE,RISING,ABOVE
DOGEUSDT,32,2021-12-02 08:30,2021-12-04 04:30,35852,0.20806,0.20605,0.92,1,58.45,UP,TOP,false,35884,2021-12-02 16:30,ABOVE,32,5.94,0.81,0.74,1,BOUNCE,35885,1.168,BOUNCE,35885,2.297,OVERLAP,BOUNCE,BELOW,FALLING,BELOW
DOGEUSDT,34,2021-12-12 16:15,2021-12-14 10:15,36843,0.16757,0.1667,0.513,0,22.14,UP,BOTTOM,false,36878,2021-12-13 01:00,ABOVE,35,2.74,3.18,1.732,1,THROUGH,36878,2.208,THROUGH,36878,2.208,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,36,2021-12-23 07:00,2021-12-25 21:30,37862,0.17498,0.1739,0.607,0,55.66,UP,MIDDLE,false,37865,2021-12-23 07:45,ABOVE,3,1.75,1.79,1.002,1,BOUNCE,37866,1.863,BOUNCE,37866,1.863,OVERLAP,NONE,BELOW,RISING,BELOW
DOGEUSDT,37,2021-12-25 21:45,2022-01-07 13:15,38113,0.19145,0.19068,0.399,0,34.34,UP,TOP,false,38115,2021-12-25 22:15,ABOVE,2,0.75,1.22,0.742,1,BOUNCE,38118,0.392,BOUNCE,38118,0.392,OVERLAP,NONE,ABOVE,RISING,ABOVE
DOGEUSDT,38,2022-01-07 13:30,2022-01-17 19:45,39328,0.15548,0.15484,0.422,0,28.2,DOWN,BOTTOM,false,39339,2022-01-07 16:15,BELOW,11,2.18,2.52,3.391,-1,BOUNCE,39340,0.943,BOUNCE,39340,1.414,OVERLAP,NONE,ABOVE,FALLING,ABOVE
DOGEUSDT,39,2022-01-17 20:00,2022-01-25 12:15,40314,0.1697,0.1691,0.348,0,39.87,UP,TOP,false,40318,2022-01-17 21:00,ABOVE,4,2.09,1.42,1.483,-1,THROUGH,40319,2.204,THROUGH,40319,2.204,OVERLAP,NONE,BELOW,RISING,BELOW
DOGEUSDT,40,2022-01-25 12:30,2022-02-04 21:30,41052,0.13631,0.13471,1.134,0,119.94,UP,MIDDLE,false,41062,2022-01-25 15:00,ABOVE,10,3.57,1.03,2.166,1,BOUNCE,41063,5.495,BOUNCE,41063,8.532,OVERLAP,NONE,ABOVE,RISING,BELOW
DOGEUSDT,42,2022-02-06 12:45,2022-02-06 19:30,42205,0.14747,0.14725,0.15,0,27.29,DOWN,MIDDLE,false,42206,2022-02-06 13:00,BELOW,1,0.17,2.14,0.736,-1,THROUGH,42208,0.862,THROUGH,42208,0.862,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,45,2022-02-13 10:00,2022-02-19 00:45,42866,0.14526,0.14492,0.229,0,39.51,UP,MIDDLE,false,42928,2022-02-14 01:30,ABOVE,62,7.87,1.93,2.451,1,BOUNCE,42929,0.998,BOUNCE,42929,1.053,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,47,2022-02-19 06:15,2022-02-22 02:45,43427,0.14142,0.14112,0.207,0,37.09,UP,MIDDLE,false,43438,2022-02-19 09:00,ABOVE,11,2.5,1.55,1.051,1,BOUNCE,43439,1.287,BOUNCE,43439,1.287,OVERLAP,BOUNCE,BELOW,FALLING,BELOW
DOGEUSDT,48,2022-02-22 03:00,2022-02-28 22:15,43702,0.12905,0.12831,0.596,0,24.28,DOWN,MIDDLE,false,43725,2022-02-22 08:45,BELOW,23,3.2,1.09,1.068,-1,BOUNCE,43726,0.717,BOUNCE,43726,0.717,OVERLAP,NONE,ABOVE,RISING,ABOVE
DOGEUSDT,49,2022-02-28 22:30,2022-03-10 13:15,44356,0.12982,0.12908,0.549,0,21.44,UP,TOP,false,44402,2022-03-01 10:00,ABOVE,46,3.81,4.89,1.877,1,BOUNCE,44403,3.073,BOUNCE,44403,7.002,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,50,2022-03-10 13:30,2022-03-14 03:45,45280,0.11666,0.11638,0.245,0,51.3,DOWN,MIDDLE,false,45282,2022-03-10 14:00,BELOW,2,1.68,2.64,1.887,-1,THROUGH,45282,1.134,THROUGH,45282,1.134,OVERLAP,NONE,ABOVE,FALLING,ABOVE
DOGEUSDT,51,2022-03-14 04:00,2022-03-22 19:30,45626,0.11136,0.111,0.313,0,43.02,UP,MIDDLE,false,45683,2022-03-14 18:15,ABOVE,57,5.48,1.19,1.139,1,BOUNCE,45684,1.185,BOUNCE,45684,2.811,OVERLAP,NONE,BELOW,FALLING,BELOW
DOGEUSDT,52,2022-03-22 19:45,2022-03-27 03:15,46457,0.12339,0.12318,0.172,0,22.11,DOWN,MIDDLE,false,46463,2022-03-22 21:15,BELOW,6,0.83,1.03,0.348,1,THROUGH,46463,0.114,THROUGH,46463,0.114,OVERLAP,NONE,ABOVE,RISING,ABOVE
DOGEUSDT,53,2022-03-27 03:30,2022-03-27 15:45,46872,0.13748,0.13721,0.191,0,30.17,UP,MIDDLE,false,46908,2022-03-27 12:30,ABOVE,36,3.32,2.11,1.666,1,THROUGH,46909,0.815,THROUGH,46909,0.815,OVERLAP,NONE,BELOW,FALLING,BELOW
