symbol,config,state,cycleLen,crossStart,confStart,xuoiEarly,winBase,pnlBase,pnlConf,pnlStrict,pnlEntryConf,holdConf
1000PEPEUSDT,5,10,-1,71,XUOI,false,true,0,-3.22,-1.286,-4.193,-3.22,4
1000PEPEUSDT,5,10,1,158,XUOI,false,true,1,2.757,3.332,2.713,2.757,76
1000PEPEUSDT,5,10,-1,35,XUOI,false,true,0,-3.151,0.006,0.006,-3.151,11
1000PEPEUSDT,5,10,1,333,XUOI,false,true,1,10.387,-0.661,0.286,10.387,68
1000PEPEUSDT,5,10,-1,403,XUOI,false,true,1,10.186,-1.942,-2.441,10.186,10
1000PEPEUSDT,5,10,1,41,XUOI,false,true,0,-4.339,-4.479,-4.479,-4.339,28
1000PEPEUSDT,5,10,-1,340,XUOI,false,true,1,2.033,-1.147,-2.46,2.033,18
1000PEPEUSDT,5,10,1,111,XUOI,false,true,0,-2.352,-0.175,-1.05,-2.352,34
1000PEPEUSDT,5,10,-1,103,XUOI,false,true,0,-0.967,2.995,1.987,-0.967,62
1000PEPEUSDT,5,10,1,96,XUOI,false,true,0,-4.171,-3.22,-3.22,-4.171,89
1000PEPEUSDT,5,10,-1,179,XUOI,false,true,1,3.539,0.726,-0.953,3.539,72
1000PEPEUSDT,5,10,1,346,NGUOC,false,false,1,6.172,0.786,-0.528,,7
1000PEPEUSDT,5,10,-1,89,NGUOC,false,false,0,-2.545,0.163,0.438,,2
1000PEPEUSDT,5,10,1,256,XUOI,false,true,1,3.1,3.1,3.1,3.1,256
1000PEPEUSDT,5,10,-1,255,XUOI,false,true,1,3.853,-1.402,-0.802,3.853,11
1000PEPEUSDT,5,10,1,110,NGUOC,false,false,0,-2.655,-0.971,-0.971,,15
1000PEPEUSDT,5,10,-1,41,XUOI,false,true,0,-4.12,-2.038,-2.038,-4.12,20
1000PEPEUSDT,5,10,1,340,XUOI,false,true,1,6.935,3.792,2.488,6.935,101
1000PEPEUSDT,5,10,-1,72,XUOI,false,true,0,-1.598,0.959,1.057,-1.598,18
1000PEPEUSDT,5,10,1,685,XUOI,false,true,1,31.493,-2.274,-2.314,31.493,26
1000PEPEUSDT,5,10,-1,85,XUOI,false,true,0,-5.302,-6.218,-6.218,-5.302,82
1000PEPEUSDT,5,10,1,36,XUOI,false,true,0,-4.515,-1.114,-2.024,-4.515,24
1000PEPEUSDT,5,10,-1,278,XUOI,false,true,1,12.705,18.995,16.818,12.705,215
1000PEPEUSDT,5,10,1,329,XUOI,false,true,1,5.972,0.208,0.208,5.972,54
1000PEPEUSDT,5,10,-1,330,XUOI,false,true,1,3.876,1.529,1.529,3.876,55
1000PEPEUSDT,5,10,1,202,XUOI,false,true,1,2.752,3.432,3.538,2.752,49
1000PEPEUSDT,5,10,-1,60,XUOI,false,true,0,-4.03,2.542,-0.312,-4.03,30
1000PEPEUSDT,5,10,1,129,XUOI,false,true,0,-0.225,1.695,1.695,-0.225,126
1000PEPEUSDT,5,10,-1,247,XUOI,false,true,0,-2.491,-6.427,-6.427,-2.491,7
1000PEPEUSDT,5,10,1,170,XUOI,false,true,1,0.161,-1.354,-1.686,0.161,40
1000PEPEUSDT,5,10,-1,103,NGUOC,true,false,0,-1.11,-0.342,-0.864,,3
1000PEPEUSDT,5,10,1,62,XUOI,false,true,0,-4.561,-1.574,-3.751,-4.561,38
1000PEPEUSDT,5,10,-1,329,XUOI,false,true,1,1.801,-0.951,1.891,1.801,28
1000PEPEUSDT,5,10,1,21,XUOI,false,true,0,-4.054,-3.827,-3.827,-4.054,18
1000PEPEUSDT,5,10,-1,260,XUOI,false,true,1,3.923,3.923,3.923,3.923,260
1000PEPEUSDT,5,10,1,28,NGUOC,false,false,0,-4.151,-1.542,-4.343,,10
1000PEPEUSDT,5,10,-1,67,XUOI,false,true,0,-5.511,-1.675,-4.63,-5.511,63
1000PEPEUSDT,5,10,1,257,XUOI,false,true,0,-1.174,1.619,1.261,-1.174,87
1000PEPEUSDT,5,10,-1,481,XUOI,false,true,1,9.51,2.571,2.322,9.51,80
1000PEPEUSDT,5,10,1,678,XUOI,false,true,1,49.919,-0.233,8.022,49.919,23
1000PEPEUSDT,5,10,-1,34,NONE,false,false,0,-16.01,-4.024,-15.931,,7
1000PEPEUSDT,5,10,1,212,XUOI,false,true,1,31.258,52.524,45.992,31.258,122
1000PEPEUSDT,5,10,-1,61,XUOI,false,true,0,-14.258,-13.403,-14.258,-14.258,49
1000PEPEUSDT,5,10,1,82,XUOI,false,true,0,-5.737,-1.829,-1.829,-5.737,38
1000PEPEUSDT,5,10,-1,159,XUOI,false,true,0,-6.54,-5.236,-5.236,-6.54,96
1000PEPEUSDT,5,10,1,41,XUOI,false,true,0,-9.409,-5.325,-9.409,-9.409,9
1000PEPEUSDT,5,10,-1,263,XUOI,false,true,0,-4.54,1.313,1.313,-4.54,231
1000PEPEUSDT,5,10,1,134,XUOI,false,true,0,-4.523,-4.924,-4.924,-4.523,98
1000PEPEUSDT,5,10,-1,33,NGUOC,true,false,0,-4.655,-0.445,-4.568,,3
1000PEPEUSDT,5,10,1,67,XUOI,false,true,0,-4.001,-3.122,-3.122,-4.001,40
1000PEPEUSDT,5,10,-1,353,XUOI,false,true,1,4.457,2.666,0.285,4.457,114
1000PEPEUSDT,5,10,1,438,XUOI,false,true,1,8.41,-1.063,-1.66,8.41,93
1000PEPEUSDT,5,10,-1,176,XUOI,false,true,1,0.416,1.301,0.153,0.416,101
1000PEPEUSDT,5,10,1,238,XUOI,false,true,1,0.006,-0.481,-1.123,0.006,39
1000PEPEUSDT,5,10,-1,33,XUOI,false,true,0,-6.607,-5.823,-6.607,-6.607,26
1000PEPEUSDT,5,10,1,312,XUOI,false,true,1,4.257,-2.665,4.257,4.257,10
1000PEPEUSDT,5,10,-1,144,XUOI,false,true,0,-5.502,-8.59,-11.125,-5.502,18
1000PEPEUSDT,5,10,1,119,XUOI,false,true,0,-4.628,-0.184,-1.744,-4.628,62
1000PEPEUSDT,5,10,-1,91,XUOI,false,true,0,-3.481,-3.558,-3.46,-3.481,72
1000PEPEUSDT,5,10,1,73,XUOI,false,true,0,-3.814,0.412,-2.167,-3.814,21
1000PEPEUSDT,5,10,-1,111,XUOI,false,true,0,-1.842,-1.842,-1.842,-1.842,111
1000PEPEUSDT,5,10,1,71,NGUOC,false,false,0,-3.487,-0.813,-2.461,,10
1000PEPEUSDT,5,10,-1,30,XUOI,false,true,0,-5.142,-5.142,-5.142,-5.142,30
1000PEPEUSDT,5,10,1,84,NGUOC,false,false,0,-6.124,-2.356,-4.758,,9
1000PEPEUSDT,5,10,-1,315,XUOI,false,true,1,21.482,4.064,21.482,21.482,109
1000PEPEUSDT,5,10,1,64,XUOI,false,true,1,0.542,0.542,0.542,0.542,64
1000PEPEUSDT,5,10,-1,221,NGUOC,false,false,0,-5.036,0.227,0.739,,23
1000PEPEUSDT,5,10,1,177,XUOI,false,true,1,1.004,-1.428,1.943,1.004,46
1000PEPEUSDT,5,10,-1,168,XUOI,false,true,1,1.429,4.911,3.871,1.429,125
1000PEPEUSDT,5,10,1,209,XUOI,false,true,1,0.572,-3.46,-3.46,0.572,14
1000PEPEUSDT,5,10,-1,67,XUOI,false,true,0,-3.693,-2.184,-3.941,-3.693,59
1000PEPEUSDT,5,10,1,27,XUOI,false,true,0,-5.894,-3.237,-5.363,-5.894,19
1000PEPEUSDT,5,10,-1,63,XUOI,false,true,0,-5.931,-4.742,-6.492,-5.931,13
1000PEPEUSDT,5,10,1,104,XUOI,false,true,1,3.28,6.825,5.625,3.28,101
1000PEPEUSDT,5,10,-1,80,XUOI,false,true,0,-5.651,-2.019,-1.644,-5.651,19
1000PEPEUSDT,5,10,1,234,XUOI,false,true,1,2.098,5.905,4.527,2.098,174
1000PEPEUSDT,5,10,-1,210,XUOI,false,true,0,-1.742,-1.886,-2.933,-1.742,18
1000PEPEUSDT,5,10,1,62,XUOI,false,false,0,-3.35,-1.817,-2.225,,5
1000PEPEUSDT,5,10,-1,273,XUOI,false,true,1,11.917,9.273,9.273,11.917,107
1000PEPEUSDT,5,10,1,197,XUOI,false,true,0,-1.155,-2.426,-2.426,-1.155,23
1000PEPEUSDT,5,10,-1,164,XUOI,false,true,1,2.271,-2.927,-2.927,2.271,24
1000PEPEUSDT,5,10,1,275,XUOI,false,true,1,6.386,1.246,0.77,6.386,56
1000PEPEUSDT,5,10,-1,34,XUOI,false,true,0,-3.76,-3.238,-3.238,-3.76,10
1000PEPEUSDT,5,10,1,85,XUOI,false,true,1,2.517,4.02,4.417,2.517,21
1000PEPEUSDT,5,10,-1,209,XUOI,false,true,1,9.607,9.607,9.607,9.607,209
1000PEPEUSDT,5,10,1,60,NGUOC,false,false,0,-7.505,-1.702,-3.942,,7
1000PEPEUSDT,5,10,-1,315,XUOI,false,true,1,0.674,-4.54,-4.54,0.674,71
1000PEPEUSDT,5,10,1,64,XUOI,false,true,0,-2.705,-2.705,-2.705,-2.705,64
1000PEPEUSDT,5,10,-1,309,NGUOC,false,true,1,11.915,-0.159,-2.187,11.147,15
1000PEPEUSDT,5,10,1,57,NGUOC,false,false,0,-5.826,-0.689,-2.384,,8
1000PEPEUSDT,5,10,-1,50,XUOI,false,true,0,-2.891,-2.891,-2.891,-2.891,50
1000PEPEUSDT,5,10,1,295,NGUOC,false,false,1,5.882,-0.048,-2.966,,22
1000PEPEUSDT,5,10,-1,232,XUOI,false,true,1,21.915,26.807,26.807,21.915,216
1000PEPEUSDT,5,10,1,48,XUOI,false,true,0,-4.552,0.864,-3.437,-4.552,33
1000PEPEUSDT,5,10,-1,421,XUOI,false,true,1,6.839,-3.191,-4.045,6.839,94
1000PEPEUSDT,5,10,1,119,NONE,false,true,0,-3.503,-0.815,-0.815,-4.436,88
1000PEPEUSDT,5,10,-1,93,XUOI,false,true,0,-7.934,-4.494,-4.494,-7.934,4
1000PEPEUSDT,5,10,1,87,XUOI,false,false,0,-0.607,5.237,1.478,,62
1000PEPEUSDT,5,10,-1,119,XUOI,false,true,0,-5.058,-5.108,-5.108,-5.058,112
1000PEPEUSDT,5,10,1,65,XUOI,false,true,0,-5.099,-3.02,-3.179,-5.099,32
1000PEPEUSDT,5,10,-1,65,XUOI,false,true,0,-5.942,-2.688,-4.71,-5.942,10
1000PEPEUSDT,5,10,1,123,XUOI,false,true,0,-2.476,-1.4,-1.805,-2.476,56
1000PEPEUSDT,5,10,-1,184,XUOI,false,true,0,-0.835,2.069,0.646,-0.835,154
1000PEPEUSDT,5,10,1,63,XUOI,false,true,0,-3.797,-0.418,-0.418,-3.797,10
1000PEPEUSDT,5,10,-1,121,XUOI,false,true,1,0.718,3.222,2.453,0.718,64
1000PEPEUSDT,5,10,1,218,XUOI,false,true,0,-1.631,-2.657,-2.657,-1.631,13
1000PEPEUSDT,5,10,-1,69,NONE,false,true,0,-1.202,-1.023,-1.023,-2.006,64
1000PEPEUSDT,5,10,1,100,XUOI,false,true,0,-2.228,-0.743,-1.863,-2.228,67
1000PEPEUSDT,5,10,-1,234,XUOI,false,true,1,11.24,0.031,-0.237,11.24,21
1000PEPEUSDT,5,10,1,80,XUOI,false,true,0,-5.526,-0.67,-2.809,-5.526,36
1000PEPEUSDT,5,10,-1,50,XUOI,false,true,0,-7.552,-5.06,-7.319,-7.552,13
1000PEPEUSDT,5,10,1,68,XUOI,false,true,0,-4.31,-3.332,-3.699,-4.31,38
1000PEPEUSDT,5,10,-1,64,XUOI,false,true,1,3.674,8.127,6.145,3.674,52
1000PEPEUSDT,5,10,1,74,XUOI,false,true,0,-4.556,-2.142,-2.891,-4.556,34
1000PEPEUSDT,5,10,-1,72,XUOI,false,true,0,-3.428,-3.428,-3.428,-3.428,72
1000PEPEUSDT,5,10,1,122,NGUOC,false,false,1,6.549,-0.856,-1.108,,5
1000PEPEUSDT,5,10,-1,188,NGUOC,false,false,1,11.803,-0.408,-2.414,,5
1000PEPEUSDT,5,10,1,128,XUOI,false,true,0,-6.619,-5.006,-5.006,-6.619,17
1000PEPEUSDT,5,10,-1,65,XUOI,false,true,0,-3.265,-3.184,-3.184,-3.265,59
1000PEPEUSDT,5,10,1,88,XUOI,false,true,0,-5.006,-0.624,-1.684,-5.006,23
1000PEPEUSDT,5,10,-1,194,XUOI,false,true,1,7.354,7.354,7.354,7.354,194
1000PEPEUSDT,5,10,1,41,XUOI,false,true,0,-11.683,-2.381,-6.602,-11.683,2
1000PEPEUSDT,5,10,-1,91,XUOI,false,true,0,-7.772,-0.109,-2.363,-7.772,36
1000PEPEUSDT,5,10,1,184,XUOI,false,true,1,6.185,6.185,6.185,6.185,184
1000PEPEUSDT,5,10,-1,58,NGUOC,false,false,0,-6.314,0.049,-0.639,,27
1000PEPEUSDT,5,10,1,209,XUOI,false,true,0,-3.421,-0.883,-0.883,-3.421,90
1000PEPEUSDT,5,10,-1,83,XUOI,false,true,0,-0.082,0.705,3.68,-0.082,22
1000PEPEUSDT,5,10,1,102,XUOI,false,true,1,1.165,1.165,1.165,1.165,102
1000PEPEUSDT,5,10,-1,59,NGUOC,false,false,0,-4.67,2.335,0.795,,18
1000PEPEUSDT,5,10,1,232,XUOI,false,true,1,0.621,-0.922,-0.922,0.621,71
1000PEPEUSDT,5,10,-1,196,XUOI,false,true,1,0.178,0.393,0.393,0.178,164
1000PEPEUSDT,5,10,1,339,XUOI,false,true,1,15.891,-0.702,15.891,15.891,5
1000PEPEUSDT,5,10,-1,486,NGUOC,false,false,1,14.822,-0.366,15.218,,3
1000PEPEUSDT,5,10,1,120,XUOI,false,true,1,0.464,2.884,0.464,0.464,101
1000PEPEUSDT,5,10,-1,37,XUOI,false,true,0,-7.563,-2.369,-1.029,-7.563,8
1000PEPEUSDT,5,10,1,26,XUOI,false,true,0,-11.775,-6.346,-6.346,-11.775,19
1000PEPEUSDT,5,10,-1,129,XUOI,false,true,1,0.927,3.579,0.927,0.927,114
1000PEPEUSDT,5,10,1,127,XUOI,false,true,1,0.513,2.831,1.155,0.513,105
1000PEPEUSDT,5,10,-1,222,XUOI,false,true,1,5.829,9.143,7.714,5.829,134
1000PEPEUSDT,5,10,1,67,XUOI,false,true,0,-6.851,-5.255,-6.827,-6.851,39
1000PEPEUSDT,5,10,-1,71,XUOI,false,true,0,-3.721,-2.806,-3.721,-3.721,66
1000PEPEUSDT,5,10,1,124,XUOI,false,true,1,1.79,4.707,3.346,1.79,92
1000PEPEUSDT,5,10,-1,74,XUOI,false,true,0,-5.253,-2.806,-2.806,-5.253,39
1000PEPEUSDT,5,10,1,399,XUOI,false,true,1,6.402,-0.094,-1.151,6.402,60
1000PEPEUSDT,5,10,-1,163,XUOI,false,true,0,-2.081,-1.145,0.239,-2.081,120
1000PEPEUSDT,5,10,1,82,XUOI,false,true,0,-3.833,-4.11,-4.11,-3.833,77
1000PEPEUSDT,5,10,-1,97,NONE,false,true,0,-3.802,-0.765,-1.666,-4.518,16
1000PEPEUSDT,5,10,1,126,XUOI,false,true,1,0.054,-0.8,-1.196,0.054,10
1000PEPEUSDT,5,10,-1,24,XUOI,false,true,0,-4.929,-1.817,-4.05,-4.929,10
1000PEPEUSDT,5,10,1,327,XUOI,false,true,1,13.477,-1.574,19.112,13.477,21
1000PEPEUSDT,5,10,-1,90,XUOI,false,true,0,-2.371,-3.188,-3.188,-2.371,89
1000PEPEUSDT,5,10,1,177,NONE,false,false,1,3.25,-1.278,-0.83,,3
1000PEPEUSDT,5,10,-1,144,XUOI,false,true,1,0.148,2.95,0.469,0.148,110
1000PEPEUSDT,5,10,1,26,XUOI,false,true,0,-5.521,-4.297,-5.521,-5.521,22
1000PEPEUSDT,5,10,-1,97,XUOI,false,true,0,-5.687,-2.027,-4.877,-5.687,11
1000PEPEUSDT,5,10,1,36,XUOI,false,true,0,-3.261,-3.261,-3.261,-3.261,36
1000PEPEUSDT,5,10,-1,671,NONE,false,false,1,7.779,-1.305,-2.874,,5
1000PEPEUSDT,5,10,1,548,XUOI,false,true,1,63.402,61.579,61.579,63.402,381
1000PEPEUSDT,5,10,-1,64,XUOI,false,true,0,-7.103,-4.057,-5.518,-7.103,20
1000PEPEUSDT,5,10,1,133,XUOI,false,true,0,-0.684,-0.684,-0.684,-0.684,133
1000PEPEUSDT,5,10,-1,337,NGUOC,false,false,1,7.477,-0.698,-1.525,,2
1000PEPEUSDT,5,10,1,51,XUOI,false,true,0,-0.467,0.736,-0.467,-0.467,48
1000PEPEUSDT,5,10,-1,124,XUOI,false,true,0,-2.986,-2.715,-6.541,-2.986,10
1000PEPEUSDT,5,10,1,30,NONE,false,true,0,-4.559,-0.862,-2.93,-5.312,16
1000PEPEUSDT,5,10,-1,65,XUOI,false,true,0,-6.863,-5.572,-5.572,-6.863,63
1000PEPEUSDT,5,10,1,232,XUOI,false,true,1,7.995,-3.55,-3.55,7.995,59
1000PEPEUSDT,5,10,-1,236,XUOI,false,true,1,8.408,4.879,9.586,8.408,87
1000PEPEUSDT,5,10,1,273,XUOI,false,true,0,-0.211,3.183,1.993,-0.211,44
1000PEPEUSDT,5,10,-1,20,XUOI,false,false,0,-5.343,-2.484,-2.952,,11
1000PEPEUSDT,5,10,1,52,XUOI,false,true,0,-4.29,-1.074,-1.716,-4.29,44
1000PEPEUSDT,5,10,-1,220,XUOI,false,true,1,14.714,6.711,6.711,14.714,78
1000PEPEUSDT,5,10,1,153,XUOI,false,true,0,-3.065,-2.131,-3.625,-3.065,43
1000PEPEUSDT,5,10,-1,37,XUOI,false,true,0,-4.69,-2.085,-4.704,-4.69,15
1000PEPEUSDT,5,10,1,119,XUOI,false,true,1,1.497,2.513,2.863,1.497,46
1000PEPEUSDT,5,10,-1,237,XUOI,false,true,1,8.565,8.565,8.565,8.565,237
1000PEPEUSDT,5,10,1,512,NONE,false,true,1,8.808,-1.082,-2.692,7.345,11
1000PEPEUSDT,5,10,-1,202,XUOI,false,true,1,9.51,9.51,9.51,9.51,202
1000PEPEUSDT,5,10,1,75,NGUOC,false,false,0,-2.707,-0.846,-1.337,,9
1000PEPEUSDT,5,10,-1,72,XUOI,false,true,0,-2.804,-2.804,-2.804,-2.804,72
1000PEPEUSDT,5,10,1,137,NGUOC,false,false,0,-3.496,0.872,-3.141,,7
1000PEPEUSDT,5,10,-1,227,XUOI,false,true,1,3.143,3.143,3.143,3.143,227
1000PEPEUSDT,5,10,1,125,NGUOC,false,false,0,-3.163,-0.208,-0.559,,3
1000PEPEUSDT,5,10,-1,286,XUOI,false,true,1,9.128,0.949,-0.19,9.128,20
1000PEPEUSDT,5,10,1,198,XUOI,false,true,1,5.29,-4.489,-4.489,5.29,6
1000PEPEUSDT,5,10,-1,263,NGUOC,false,false,1,2.605,-0.845,0.27,,18
1000PEPEUSDT,5,10,1,197,XUOI,false,true,1,4.395,1.808,4.574,4.395,117
1000PEPEUSDT,5,10,-1,186,XUOI,false,true,1,3.064,3.064,3.064,3.064,186
1000PEPEUSDT,5,10,1,124,NGUOC,false,true,1,4.753,-0.265,-0.43,4.042,9
1000PEPEUSDT,5,10,-1,166,XUOI,false,true,1,1.802,1.802,1.802,1.802,166
1000PEPEUSDT,5,10,1,74,NGUOC,true,false,0,-2.237,-0.318,-0.833,,2
1000PEPEUSDT,5,10,-1,33,XUOI,false,true,0,-3.794,-1.099,-1.591,-3.794,8
1000PEPEUSDT,5,10,1,128,XUOI,false,true,0,-2.73,-0.611,-0.611,-2.73,71
1000PEPEUSDT,5,10,-1,83,XUOI,false,true,0,-4.715,-4.38,-4.38,-4.715,80
1000PEPEUSDT,5,10,1,362,XUOI,false,true,1,19.846,-2.024,-2.024,19.846,26
1000PEPEUSDT,5,10,-1,124,XUOI,false,true,0,-3.931,-2.558,-2.558,-3.931,98
1000PEPEUSDT,5,10,1,99,XUOI,false,true,0,-3.104,-2.004,-2.655,-3.104,10
1000PEPEUSDT,5,10,-1,88,XUOI,false,true,0,-4.751,-3.549,-4.751,-4.751,85
1000PEPEUSDT,5,10,1,302,XUOI,false,true,1,3.612,-0.781,4.741,3.612,40
1000PEPEUSDT,5,10,-1,120,XUOI,false,true,0,-5.642,-2.904,-4.389,-5.642,22
1000PEPEUSDT,5,10,1,227,XUOI,false,true,1,1.41,1.41,1.41,1.41,227
1000PEPEUSDT,5,10,-1,330,NGUOC,true,false,1,9.723,0.164,-0.494,,2
1000PEPEUSDT,5,10,1,257,XUOI,false,true,0,-0.93,-0.93,-0.93,-0.93,257
1000PEPEUSDT,5,10,-1,258,NGUOC,false,false,1,6.755,6.755,6.755,,258
1000PEPEUSDT,5,10,1,24,NGUOC,false,false,0,-3.071,0.545,-0.592,,9
1000PEPEUSDT,5,10,-1,280,XUOI,false,true,1,6.746,5.613,5.321,6.746,90
1000PEPEUSDT,5,10,1,175,NONE,false,false,0,-0.193,-0.244,-0.335,,10
1000PEPEUSDT,5,10,-1,126,XUOI,false,true,0,-1.173,-1.43,-1.173,-1.173,9
1000PEPEUSDT,5,10,1,366,NONE,false,true,1,14.672,2.562,17.308,14.61,105
1000PEPEUSDT,5,10,-1,74,XUOI,false,true,0,-1.904,-0.759,-1.792,-1.904,36
1000PEPEUSDT,5,10,1,25,XUOI,false,true,0,-3.958,-2.708,-2.708,-3.958,12
1000PEPEUSDT,5,10,-1,112,XUOI,false,true,1,0.326,0.396,0.396,0.326,102
1000PEPEUSDT,5,10,1,173,XUOI,false,true,1,1.186,1.186,1.186,1.186,173
1000PEPEUSDT,5,10,-1,227,NGUOC,false,true,1,6.787,4.441,6.787,6.787,80
1000PEPEUSDT,5,10,1,123,NGUOC,false,false,0,-0.501,-0.347,1.512,,3
1000PEPEUSDT,5,10,-1,267,XUOI,false,true,1,1.782,0.247,1.405,1.782,81
1000PEPEUSDT,5,10,1,68,XUOI,false,true,0,-2.28,-0.506,-0.667,-2.28,14
1000PEPEUSDT,5,10,-1,102,XUOI,false,true,0,-4.526,-0.837,-1.542,-4.526,43
1000PEPEUSDT,5,10,1,158,XUOI,false,true,1,1.183,1.183,1.183,1.183,158
1000PEPEUSDT,5,10,-1,48,NGUOC,false,false,0,-3.515,1.735,0.6,,16
1000PEPEUSDT,5,10,1,45,XUOI,false,true,0,-6.305,-2.936,-2.936,-6.305,5
1000PEPEUSDT,5,10,-1,148,XUOI,false,true,1,4.729,5.563,5.563,4.729,124
1000PEPEUSDT,5,10,1,243,XUOI,false,true,0,-2.066,-0.193,-0.193,-2.066,76
1000PEPEUSDT,5,10,-1,85,XUOI,false,true,0,-1.038,-1.141,-1.791,-1.038,21
1000PEPEUSDT,5,10,1,135,XUOI,false,true,0,-1.653,-1.656,-1.656,-1.653,33
1000PEPEUSDT,5,10,-1,76,XUOI,false,true,0,-0.727,-0.914,-0.914,-0.727,4
1000PEPEUSDT,5,10,1,38,NONE,false,false,0,-2.62,-1.453,-2.62,,8
1000PEPEUSDT,5,10,-1,44,XUOI,false,true,0,-1.664,-0.693,-1.664,-1.664,31
1000PEPEUSDT,5,10,1,188,XUOI,false,true,0,-0.656,-2.213,-2.213,-0.656,26
1000PEPEUSDT,5,10,-1,122,XUOI,false,true,0,-0.572,-0.572,-0.572,-0.572,122
1000PEPEUSDT,5,10,1,96,NGUOC,false,true,0,-0.829,-0.72,-0.72,-2.443,11
1000PEPEUSDT,5,10,-1,71,NONE,false,false,0,-1.742,-0.448,-1.267,,2
1000PEPEUSDT,5,10,1,235,XUOI,false,true,1,4.635,4.635,4.635,4.635,235
1000PEPEUSDT,5,10,-1,85,NGUOC,false,false,0,-3.937,-1.268,-2.231,,19
1000PEPEUSDT,5,10,1,353,XUOI,false,true,1,10.997,-1.105,-1.064,10.997,12
1000PEPEUSDT,5,10,-1,253,NGUOC,false,false,1,6.629,0.01,0.338,,12
1000PEPEUSDT,5,10,1,54,XUOI,false,true,0,-2.038,-1.605,-1.605,-2.038,45
1000PEPEUSDT,5,10,-1,46,XUOI,false,true,0,-4.33,-1.665,-1.665,-4.33,29
1000PEPEUSDT,5,10,1,120,XUOI,false,true,0,-1.652,0.041,-0.464,-1.652,34
1000PEPEUSDT,5,10,-1,731,XUOI,false,true,1,14.764,2.781,2.781,14.764,140
1000PEPEUSDT,5,10,1,62,XUOI,false,true,0,-1.754,-2.191,-2.191,-1.754,58
1000PEPEUSDT,5,10,-1,139,NONE,false,false,0,-0.814,-0.817,-0.814,,5
1000PEPEUSDT,5,10,1,64,XUOI,false,true,0,-2.185,-0.581,-1.238,-2.185,51
1000PEPEUSDT,5,10,-1,34,XUOI,false,true,0,-3.81,-2.527,-3.73,-3.81,5
1000PEPEUSDT,5,10,1,42,XUOI,false,true,0,-3.207,-1.004,-2.33,-3.207,9
1000PEPEUSDT,5,10,-1,72,XUOI,false,true,0,-1.859,-1.859,-1.859,-1.859,72
1000PEPEUSDT,5,10,1,214,NGUOC,false,false,1,5.616,-0.756,5.616,,7
1000PEPEUSDT,5,10,-1,36,NGUOC,false,false,0,-4.309,-0.47,-0.608,,8
1000PEPEUSDT,5,10,1,43,XUOI,false,true,0,-4.952,-2.77,-4.415,-4.952,30
1000PEPEUSDT,5,10,-1,102,XUOI,false,true,0,-0.048,-1.984,-1.984,-0.048,13
1000PEPEUSDT,5,10,1,66,XUOI,false,true,0,-2.911,-0.258,-0.469,-2.911,21
1000PEPEUSDT,5,10,-1,68,XUOI,false,true,0,-4.34,-0.544,-1.385,-4.34,8
1000PEPEUSDT,5,10,1,73,XUOI,false,true,0,-2.583,-2.491,-2.491,-2.583,72
1000PEPEUSDT,5,10,-1,141,XUOI,false,true,1,3.208,-0.834,2.764,3.208,13
1000PEPEUSDT,5,10,1,31,XUOI,false,true,0,-2.576,-0.951,-1.463,-2.576,21
1000PEPEUSDT,5,10,-1,336,XUOI,false,true,1,22.269,1.948,0.721,22.269,65
1000PEPEUSDT,5,10,1,153,XUOI,false,true,1,3.954,1.716,1.716,3.954,80
1000PEPEUSDT,5,10,-1,113,XUOI,false,true,0,-0.826,2.63,-0.01,-0.826,34
1000PEPEUSDT,5,10,1,21,XUOI,false,true,0,-4.029,-1.202,-2.624,-4.029,6
1000PEPEUSDT,5,10,-1,255,XUOI,false,true,1,6.569,-0.013,-0.07,6.569,45
1000PEPEUSDT,5,10,1,276,NGUOC,false,true,1,2.658,-1.628,2.653,2.658,8
1000PEPEUSDT,5,10,-1,46,XUOI,false,true,0,-5.089,-1.795,-4.258,-5.089,43
1000PEPEUSDT,5,10,1,37,XUOI,false,true,0,-5.628,-3.855,-3.855,-5.628,29
1000PEPEUSDT,5,10,-1,130,XUOI,false,true,1,0.249,0.336,0.518,0.249,47
1000PEPEUSDT,5,10,1,262,XUOI,false,true,1,2.896,-0.304,-0.304,2.896,47
1000PEPEUSDT,5,10,-1,26,XUOI,false,true,0,-1.858,-0.935,-1.943,-1.858,15
1000PEPEUSDT,5,10,1,104,XUOI,false,true,0,-1.28,-0.591,-0.591,-1.28,90
1000PEPEUSDT,5,10,-1,201,XUOI,false,true,1,0.982,-0.96,-1.479,0.982,21
1000PEPEUSDT,5,10,1,75,XUOI,false,true,0,-2.286,-2.154,-2.895,-2.286,11
1000PEPEUSDT,5,10,-1,111,XUOI,false,true,1,3.633,4.557,3.633,3.633,81
1000PEPEUSDT,5,10,1,208,XUOI,false,true,0,-0.988,-1.38,-1.38,-0.988,7
1000PEPEUSDT,5,10,-1,303,XUOI,false,true,1,11.349,11.283,11.283,11.349,188
1000PEPEUSDT,5,10,1,74,XUOI,false,true,0,-3.64,-2.376,-3.977,-3.64,41
1000PEPEUSDT,5,10,-1,66,XUOI,false,true,0,-3.206,-2.809,-3.206,-3.206,60
1000PEPEUSDT,5,10,1,151,XUOI,false,true,1,5.6,-1.778,-1.778,5.6,18
1000PEPEUSDT,5,10,-1,96,NGUOC,true,false,0,-1.303,0.182,-1.095,,2
