symbol,config,state,cycleLen,crossStart,confStart,xuoiEarly,winBase,pnlBase,pnlConf,pnlStrict,pnlEntryConf,holdConf
LINKUSDT,10,10,1,86,NGUOC,false,false,0,-5.745,-1.457,-1.673,,11
LINKUSDT,10,10,-1,100,XUOI,false,true,0,-7.479,-6.334,-7.236,-7.479,98
LINKUSDT,10,10,1,92,XUOI,false,true,0,-2.645,-2.645,-2.645,-2.645,92
LINKUSDT,10,10,-1,90,NGUOC,false,false,0,-4.295,-1.07,-0.336,,12
LINKUSDT,10,10,1,191,XUOI,false,true,1,0.273,0.273,0.273,0.273,191
LINKUSDT,10,10,-1,84,XUOI,false,true,0,-0.747,-0.747,-0.747,-0.747,84
LINKUSDT,10,10,1,20,NONE,false,true,0,-5.645,-1.639,-1.639,-5.967,15
LINKUSDT,10,10,-1,57,XUOI,false,true,0,-5.397,-5.397,-5.397,-5.397,57
LINKUSDT,10,10,1,41,NGUOC,false,false,0,-5.118,-1.419,-2.656,,11
LINKUSDT,10,10,-1,262,XUOI,false,true,1,3.638,3.218,3.218,3.638,57
LINKUSDT,10,10,1,23,XUOI,false,true,0,-4.81,-4.81,-4.81,-4.81,23
LINKUSDT,10,10,-1,201,XUOI,false,true,0,-1.248,-2.694,1.361,-1.248,61
LINKUSDT,10,10,1,45,XUOI,false,true,0,-4.059,-3.338,-4.059,-4.059,42
LINKUSDT,10,10,-1,77,XUOI,false,true,0,-3.27,-3.194,-3.194,-3.27,71
LINKUSDT,10,10,1,63,XUOI,false,true,0,-3.584,-3.399,-3.399,-3.584,62
LINKUSDT,10,10,-1,232,XUOI,false,true,1,3.835,3.835,3.835,3.835,232
LINKUSDT,10,10,1,478,NGUOC,false,false,1,5.927,0.633,-0.382,,8
LINKUSDT,10,10,-1,241,NGUOC,false,false,0,-1.093,-0.797,-2.655,,8
LINKUSDT,10,10,1,40,XUOI,false,true,0,-5.144,-2.784,-2.784,-5.144,39
LINKUSDT,10,10,-1,149,XUOI,false,true,1,1.093,1.093,1.093,1.093,149
LINKUSDT,10,10,1,216,NGUOC,false,false,1,13.985,0.394,13.985,,3
LINKUSDT,10,10,-1,182,NGUOC,false,false,1,2.228,-1.127,-0.388,,6
LINKUSDT,10,10,1,86,XUOI,false,true,0,-3.879,-0.978,-2.202,-3.879,83
LINKUSDT,10,10,-1,22,XUOI,false,true,0,-5.801,-4.808,-5.801,-5.801,12
LINKUSDT,10,10,1,16,XUOI,false,true,0,-3.059,-2.17,-2.17,-3.059,8
LINKUSDT,10,10,-1,160,XUOI,false,true,0,-5.989,-1.828,-2.408,-5.989,6
LINKUSDT,10,10,1,61,XUOI,false,true,0,-4.004,-4.004,-4.004,-4.004,61
LINKUSDT,10,10,-1,51,NGUOC,false,false,0,-2.749,-0.915,-1.332,,10
LINKUSDT,10,10,1,24,XUOI,false,true,0,-7.614,-7.614,-7.614,-7.614,24
LINKUSDT,10,10,-1,78,XUOI,false,true,0,-3.572,-1.06,-2.561,-3.572,67
LINKUSDT,10,10,1,76,XUOI,false,true,0,-4.715,-2.132,-1.596,-4.715,15
LINKUSDT,10,10,-1,69,XUOI,false,true,0,-4.048,-4.048,-4.048,-4.048,69
LINKUSDT,10,10,1,81,NGUOC,false,false,0,-1.371,-0.302,-1.363,,8
LINKUSDT,10,10,-1,417,XUOI,false,true,1,7.633,1.255,1.255,7.633,79
LINKUSDT,10,10,1,22,XUOI,false,true,0,-6.872,-3.919,-3.919,-6.872,12
LINKUSDT,10,10,-1,49,XUOI,false,true,0,-5.377,-5.377,-5.377,-5.377,49
LINKUSDT,10,10,1,170,NGUOC,false,false,1,0.312,0.247,0.247,,26
LINKUSDT,10,10,-1,112,XUOI,false,true,0,-1.198,-1.795,-2.094,-1.198,26
LINKUSDT,10,10,1,94,XUOI,false,true,0,-1.722,-1.158,-1.691,-1.722,54
LINKUSDT,10,10,-1,247,XUOI,false,true,0,-0.165,0.847,0.847,-0.165,139
LINKUSDT,10,10,1,15,XUOI,false,true,0,-2.144,-0.52,-1.142,-2.144,4
LINKUSDT,10,10,-1,19,XUOI,false,true,0,-2.803,-3.643,-3.643,-2.803,12
LINKUSDT,10,10,1,46,XUOI,false,true,0,-1.637,-0.399,-0.399,-1.637,42
LINKUSDT,10,10,-1,115,XUOI,false,true,0,-1.481,-1.703,-1.703,-1.481,114
LINKUSDT,10,10,1,156,NGUOC,false,true,1,1.678,1.02,0.558,1.242,71
LINKUSDT,10,10,-1,312,NGUOC,false,true,1,0.921,0.618,0.618,-0.986,84
LINKUSDT,10,10,1,562,XUOI,false,true,1,9.521,6.73,5.716,9.521,129
LINKUSDT,10,10,-1,397,XUOI,false,true,1,1.547,0.609,2.012,1.547,38
LINKUSDT,10,10,1,82,XUOI,false,true,0,-1.678,-1.204,-1.204,-1.678,12
LINKUSDT,10,10,-1,98,XUOI,false,true,0,-2.193,-0.513,-0.94,-2.193,6
LINKUSDT,10,10,1,149,XUOI,false,true,1,2.225,2.225,2.225,2.225,149
LINKUSDT,10,10,-1,239,NGUOC,false,false,0,-0.609,-1.271,-2.282,,16
LINKUSDT,10,10,1,130,XUOI,false,true,0,-2.274,-0.897,-0.897,-2.274,30
LINKUSDT,10,10,-1,280,XUOI,false,true,1,4.93,4.93,4.93,4.93,280
LINKUSDT,10,10,1,72,NGUOC,false,false,0,-2.957,-1.727,-2.243,,8
LINKUSDT,10,10,-1,368,XUOI,false,true,1,3.353,0.792,0.915,3.353,267
LINKUSDT,10,10,1,209,NGUOC,true,false,0,-0.473,-0.117,0.595,,4
LINKUSDT,10,10,-1,479,XUOI,false,true,1,14.906,4.74,6.629,14.906,129
LINKUSDT,10,10,1,84,XUOI,false,true,0,-2.972,-4.15,-4.15,-2.972,71
LINKUSDT,10,10,-1,300,NGUOC,true,false,1,10.97,-0.162,-0.017,,2
LINKUSDT,10,10,1,260,XUOI,false,true,1,0.973,1.182,1.182,0.973,62
LINKUSDT,10,10,-1,40,XUOI,false,true,0,-3.057,-3.357,-3.057,-3.057,36
LINKUSDT,10,10,1,47,XUOI,false,true,0,-3.436,-1.055,-2.481,-3.436,12
LINKUSDT,10,10,-1,209,XUOI,false,true,1,0.67,0.67,0.67,0.67,209
LINKUSDT,10,10,1,30,NGUOC,false,false,0,-3.633,-1.044,-1.639,,8
LINKUSDT,10,10,-1,84,XUOI,false,true,0,-5.984,-5.984,-5.984,-5.984,84
LINKUSDT,10,10,1,188,NGUOC,false,true,1,0.447,-0.647,2.682,-0.776,2
LINKUSDT,10,10,-1,132,XUOI,false,true,0,-0.972,-0.972,-0.972,-0.972,132
LINKUSDT,10,10,1,154,NGUOC,false,false,0,-2.31,-0.369,-1.11,,11
LINKUSDT,10,10,-1,171,XUOI,false,true,1,0.072,1.073,0.394,0.072,138
LINKUSDT,10,10,1,207,XUOI,false,true,1,1.1,-2.315,-2.315,1.1,21
LINKUSDT,10,10,-1,94,XUOI,false,true,1,3.513,3.513,3.513,3.513,94
LINKUSDT,10,10,1,32,NGUOC,false,true,0,-3.087,0.88,-1.281,-4.028,4
LINKUSDT,10,10,-1,119,XUOI,false,true,0,-3.673,-3.673,-3.673,-3.673,119
LINKUSDT,10,10,1,157,XUOI,false,true,1,5.517,5.517,5.517,5.517,157
LINKUSDT,10,10,-1,206,NGUOC,false,false,1,1.476,-1.788,-4.343,,10
LINKUSDT,10,10,1,95,XUOI,false,true,0,-1.08,0.333,-1.08,-1.08,84
LINKUSDT,10,10,-1,78,XUOI,false,true,0,-5.495,-5.228,-5.228,-5.495,77
LINKUSDT,10,10,1,68,XUOI,false,true,0,-4.728,-2.785,-3.047,-4.728,42
LINKUSDT,10,10,-1,97,XUOI,false,true,0,-3.751,-0.595,-2.012,-3.751,16
LINKUSDT,10,10,1,134,XUOI,false,true,0,-0.797,0.935,0.281,-0.797,73
LINKUSDT,10,10,-1,351,XUOI,false,true,1,3.482,5.163,3.735,3.482,322
LINKUSDT,10,10,1,263,XUOI,false,true,1,1.084,0.765,1.084,1.084,57
LINKUSDT,10,10,-1,30,XUOI,false,true,0,-2.211,-1.251,-1.184,-2.211,19
LINKUSDT,10,10,1,130,XUOI,false,true,1,0.695,3.213,3.213,0.695,111
LINKUSDT,10,10,-1,110,XUOI,false,true,0,-0.002,-0.002,-0.002,-0.002,110
LINKUSDT,10,10,1,339,NONE,false,true,1,4.5,0.579,0.579,4.146,57
LINKUSDT,10,10,-1,479,XUOI,false,true,1,4.964,3.073,1.959,4.964,47
LINKUSDT,10,10,1,261,XUOI,false,true,1,2.686,2.698,2.686,2.686,255
LINKUSDT,10,10,-1,378,XUOI,false,true,1,5.966,2.721,5.988,5.966,62
LINKUSDT,10,10,1,67,XUOI,false,true,1,0.028,1.014,0.028,0.028,56
LINKUSDT,10,10,-1,114,XUOI,false,true,0,-1.792,-2.105,-1.792,-1.792,25
LINKUSDT,10,10,1,101,XUOI,false,true,0,-1.03,-0.803,-0.542,-1.03,5
LINKUSDT,10,10,-1,115,XUOI,false,true,0,-0.619,-0.619,-0.619,-0.619,115
LINKUSDT,10,10,1,189,NGUOC,false,false,0,-1.431,-0.054,-0.502,,4
LINKUSDT,10,10,-1,68,XUOI,false,true,0,-2.163,-1.495,-1.554,-2.163,60
LINKUSDT,10,10,1,97,XUOI,false,true,1,0.174,0.174,0.174,0.174,97
LINKUSDT,10,10,-1,93,NGUOC,false,false,0,-2.468,-0.935,-0.58,,4
LINKUSDT,10,10,1,72,XUOI,false,true,0,-0.233,-0.233,-0.233,-0.233,72
LINKUSDT,10,10,-1,100,NGUOC,false,false,1,0.861,-0.597,2.652,,5
LINKUSDT,10,10,1,224,XUOI,false,true,1,0.233,-0.333,-1.311,0.233,23
LINKUSDT,10,10,-1,159,XUOI,false,true,0,-0.667,-0.009,-0.009,-0.667,45
LINKUSDT,10,10,1,103,XUOI,false,true,1,0.494,0.494,0.494,0.494,103
LINKUSDT,10,10,-1,80,XUOI,false,true,0,-2.469,-0.623,-0.834,-2.469,12
LINKUSDT,10,10,1,267,XUOI,false,true,1,2.564,2.304,2.304,2.564,263
LINKUSDT,10,10,-1,228,XUOI,false,true,1,1.515,1.515,1.515,1.515,228
LINKUSDT,10,10,1,211,NGUOC,false,false,0,-0.111,-0.111,0.168,,10
LINKUSDT,10,10,-1,67,XUOI,false,true,0,-0.434,-0.434,-0.434,-0.434,67
LINKUSDT,10,10,1,198,NGUOC,false,false,0,-0.411,-0.829,-0.829,,4
LINKUSDT,10,10,-1,56,XUOI,false,true,0,-1.121,-1.078,-1.078,-1.121,46
LINKUSDT,10,10,1,91,XUOI,false,true,0,-0.833,-0.663,-0.663,-0.833,87
LINKUSDT,10,10,-1,187,XUOI,false,true,0,-0.454,-0.583,-0.454,-0.454,186
LINKUSDT,10,10,1,39,XUOI,false,true,0,-1.999,-0.932,-1.22,-1.999,12
LINKUSDT,10,10,-1,185,XUOI,false,true,0,-1.008,-0.319,-0.198,-1.008,40
LINKUSDT,10,10,1,38,XUOI,false,true,0,-1.337,-1.392,-1.392,-1.337,31
LINKUSDT,10,10,-1,81,XUOI,false,true,0,-0.783,-0.827,-0.827,-0.783,66
LINKUSDT,10,10,1,31,XUOI,false,true,0,-0.897,-0.133,-0.133,-0.897,21
LINKUSDT,10,10,-1,39,XUOI,false,true,0,-1.299,-1.002,-1.002,-1.299,37
LINKUSDT,10,10,1,348,XUOI,false,true,1,7.51,-0.862,-0.862,7.51,37
LINKUSDT,10,10,-1,149,NGUOC,false,false,0,-2.031,-0.454,-1.283,,4
LINKUSDT,10,10,1,95,XUOI,false,true,1,2.269,2.269,2.269,2.269,95
LINKUSDT,10,10,-1,68,NGUOC,false,false,0,-2.095,-0.487,-0.749,,3
LINKUSDT,10,10,1,109,XUOI,false,true,1,0.232,0.232,0.232,0.232,109
LINKUSDT,10,10,-1,156,NGUOC,false,true,1,0.328,-0.328,-1.193,0.347,4
LINKUSDT,10,10,1,40,XUOI,false,true,0,-1.954,-1.954,-1.954,-1.954,40
LINKUSDT,10,10,-1,101,XUOI,false,true,0,-2.855,-0.551,-0.629,-2.855,43
LINKUSDT,10,10,1,58,XUOI,false,true,0,-1.713,-1.713,-1.713,-1.713,58
LINKUSDT,10,10,-1,211,NGUOC,false,false,1,3.916,-1.487,3.916,,8
LINKUSDT,10,10,1,53,XUOI,false,true,0,-2.073,-0.843,-0.843,-2.073,11
LINKUSDT,10,10,-1,102,XUOI,false,true,0,-2.011,-0.871,-0.871,-2.011,49
LINKUSDT,10,10,1,54,XUOI,false,true,0,-1.697,-1.697,-1.697,-1.697,54
LINKUSDT,10,10,-1,77,XUOI,false,true,0,-1.132,-0.479,-0.827,-1.132,9
LINKUSDT,10,10,1,105,XUOI,false,true,0,-0.465,0.234,-0.34,-0.465,97
LINKUSDT,10,10,-1,28,XUOI,false,true,0,-2.015,-1.649,-2.664,-2.015,21
LINKUSDT,10,10,1,97,XUOI,false,true,0,-2.406,0.423,-1.309,-2.406,79
LINKUSDT,10,10,-1,96,XUOI,false,true,1,1.175,1.175,1.175,1.175,96
LINKUSDT,10,10,1,84,NGUOC,false,true,1,0.528,0.528,0.528,-2.121,84
LINKUSDT,10,10,-1,74,NGUOC,false,false,0,-1.253,-0.386,-0.862,,6
LINKUSDT,10,10,1,59,XUOI,false,true,0,-1.843,-1.843,-1.843,-1.843,59
LINKUSDT,10,10,-1,38,XUOI,false,true,0,-2.392,-0.953,-1.752,-2.392,12
LINKUSDT,10,10,1,67,XUOI,false,true,0,-1.977,-2.258,-1.977,-1.977,28
LINKUSDT,10,10,-1,181,XUOI,false,true,1,3.776,3.776,3.776,3.776,181
LINKUSDT,10,10,1,49,NGUOC,false,false,0,-1.938,-0.388,-0.864,,2
LINKUSDT,10,10,-1,46,XUOI,false,true,0,-2.341,-2.341,-2.341,-2.341,46
LINKUSDT,10,10,1,158,NGUOC,false,false,0,-0.364,0.263,0.263,,2
LINKUSDT,10,10,-1,616,XUOI,false,true,1,16.603,-0.001,-1.125,16.603,16
LINKUSDT,10,10,1,245,NGUOC,false,false,1,2.886,1.851,1.307,,17
LINKUSDT,10,10,-1,154,XUOI,false,true,0,-0.01,-1.98,-1.774,-0.01,19
LINKUSDT,10,10,1,320,NGUOC,false,false,1,1.109,0.89,-0.241,,24
LINKUSDT,10,10,-1,31,XUOI,false,true,0,-2.745,-1.829,-1.829,-2.745,30
LINKUSDT,10,10,1,123,XUOI,false,true,1,1.735,2.54,1.673,1.735,100
LINKUSDT,10,10,-1,393,XUOI,false,true,1,2.307,-2.726,-2.726,2.307,18
LINKUSDT,10,10,1,158,XUOI,false,true,0,-1.941,-2.129,-2.129,-1.941,30
LINKUSDT,10,10,-1,47,XUOI,false,true,0,-2.028,-2.067,-2.067,-2.028,13
LINKUSDT,10,10,1,49,XUOI,false,true,0,-1.337,-1.337,-1.337,-1.337,49
LINKUSDT,10,10,-1,225,XUOI,false,true,1,4.159,-0.699,-0.699,4.159,12
LINKUSDT,10,10,1,29,NGUOC,false,false,0,-3.378,-0.445,-1.162,,3
LINKUSDT,10,10,-1,112,XUOI,false,true,0,-5.04,-5.04,-5.04,-5.04,112
LINKUSDT,10,10,1,112,NGUOC,false,false,0,-0.928,-0.996,-0.317,,5
LINKUSDT,10,10,-1,175,XUOI,false,true,0,-2.483,-1.141,-2.113,-2.483,155
LINKUSDT,10,10,1,37,XUOI,false,true,0,-2.361,-2.709,-2.361,-2.361,35
LINKUSDT,10,10,-1,144,NONE,false,true,0,-0.401,-0.305,1.091,-0.635,15
LINKUSDT,10,10,1,333,XUOI,false,true,1,7.961,8.873,8.111,7.961,323
LINKUSDT,10,10,-1,71,XUOI,false,true,0,-1.709,-1.709,-1.709,-1.709,71
LINKUSDT,10,10,1,69,NONE,false,true,0,-2.782,-0.524,-0.449,-2.928,6
LINKUSDT,10,10,-1,36,XUOI,false,true,0,-4.206,-4,-4,-4.206,13
LINKUSDT,10,10,1,26,XUOI,false,true,0,-2.563,-1.449,-2.563,-2.563,14
LINKUSDT,10,10,-1,204,XUOI,false,true,1,1.58,-2.048,1.58,1.58,48
LINKUSDT,10,10,1,257,NGUOC,false,false,1,2.355,-0.022,-0.345,,3
LINKUSDT,10,10,-1,53,NGUOC,false,false,0,-1.858,0.115,-1.365,,2
LINKUSDT,10,10,1,63,XUOI,false,true,0,-1.95,-1.155,-1.155,-1.95,37
LINKUSDT,10,10,-1,127,XUOI,false,true,0,-0.935,-0.935,-0.935,-0.935,127
LINKUSDT,10,10,1,211,XUOI,false,true,1,3.658,3.658,3.658,3.658,211
LINKUSDT,10,10,-1,197,NGUOC,false,false,1,0.604,-0.279,0.878,,11
LINKUSDT,10,10,1,424,XUOI,false,true,1,3.536,0.249,0.044,3.536,24
LINKUSDT,10,10,-1,236,XUOI,false,true,1,2.379,-0.112,-0.472,2.379,18
LINKUSDT,10,10,1,194,XUOI,false,true,1,2.106,1.737,1.737,2.106,189
LINKUSDT,10,10,-1,130,XUOI,false,true,1,0.916,-0.929,2.597,0.916,15
LINKUSDT,10,10,1,58,XUOI,false,true,0,-2.728,-2.362,-2.669,-2.728,55
LINKUSDT,10,10,-1,83,XUOI,false,true,0,-1.997,-0.885,-1.381,-1.997,12
LINKUSDT,10,10,1,77,XUOI,false,true,0,-1.412,-1.412,-1.412,-1.412,77
LINKUSDT,10,10,-1,173,XUOI,false,true,1,0.42,0.42,0.42,0.42,173
LINKUSDT,10,10,1,115,NGUOC,false,false,0,-0.512,0.336,-0.209,,37
LINKUSDT,10,10,-1,329,XUOI,false,true,0,-0.671,-0.769,-0.769,-0.671,28
SUIUSDT,10,10,1,100,NONE,false,false,0,-0.167,1.894,2.142,,58
SUIUSDT,10,10,-1,77,XUOI,false,true,0,-1.013,0.409,2.227,-1.514,28
SUIUSDT,10,10,1,220,XUOI,false,true,0,-5.494,-5.494,-5.494,-5.494,220
SUIUSDT,10,10,-1,181,NONE,false,false,1,8.421,-0.633,8.421,,15
SUIUSDT,10,10,1,148,NGUOC,false,false,0,-2.692,2.406,-0.503,,16
SUIUSDT,10,10,-1,164,XUOI,false,true,1,2.033,7.849,5.131,2.033,104
SUIUSDT,10,10,1,310,XUOI,false,true,1,6.516,6.516,6.516,6.516,310
SUIUSDT,10,10,-1,158,NGUOC,false,false,0,-1.367,-1.607,-0.708,,14
SUIUSDT,10,10,1,84,XUOI,false,true,0,-3.567,-3.567,-3.567,-3.567,84
SUIUSDT,10,10,-1,245,NGUOC,false,true,1,1.367,1.796,1.367,-0.537,5
SUIUSDT,10,10,1,39,NGUOC,false,false,0,-2.237,-1.191,-1.444,,11
SUIUSDT,10,10,-1,146,XUOI,false,true,0,-2.252,-2.252,-2.252,-2.252,146
SUIUSDT,10,10,1,65,NGUOC,false,false,0,-2.864,-0.434,-1.111,,11
SUIUSDT,10,10,-1,163,XUOI,false,true,1,4.118,5.704,5.127,4.118,86
SUIUSDT,10,10,1,483,XUOI,false,true,1,2.947,-2.504,-1.669,2.947,11
SUIUSDT,10,10,-1,452,XUOI,false,true,1,5.71,5.426,5.044,5.71,188
SUIUSDT,10,10,1,86,XUOI,false,true,0,-2.955,-2.955,-2.955,-2.955,86
SUIUSDT,10,10,-1,158,NGUOC,false,true,1,9.46,13.168,13.168,8.674,136
SUIUSDT,10,10,1,31,XUOI,false,true,0,-6.641,-5.607,-5.607,-6.641,24
SUIUSDT,10,10,-1,217,XUOI,false,true,1,4.503,4.503,4.503,4.503,217
SUIUSDT,10,10,1,61,NONE,false,true,0,-5.899,-0.566,-2.122,-6.224,18
SUIUSDT,10,10,-1,225,XUOI,false,true,1,7.13,13.153,13.337,7.13,41
SUIUSDT,10,10,1,218,XUOI,false,true,1,2.633,3.939,3.757,2.633,122
SUIUSDT,10,10,-1,158,XUOI,false,true,1,2.579,2.579,2.579,2.579,158
SUIUSDT,10,10,1,25,NGUOC,false,false,0,-3.447,-0.572,-3.066,,2
SUIUSDT,10,10,-1,20,XUOI,false,true,0,-7.612,-1.656,-1.656,-7.612,7
SUIUSDT,10,10,1,199,XUOI,false,true,1,6.144,8.483,6.144,6.144,187
SUIUSDT,10,10,-1,42,XUOI,false,true,0,-4.336,-4.378,-5.707,-4.336,39
SUIUSDT,10,10,1,127,XUOI,false,true,0,-0.431,-0.431,-0.431,-0.431,127
SUIUSDT,10,10,-1,25,NGUOC,false,false,0,-5.382,-1.04,-3.674,,6
SUIUSDT,10,10,1,206,XUOI,false,true,1,1.214,-1.928,-1.928,1.214,47
SUIUSDT,10,10,-1,235,XUOI,false,true,1,4.5,4.5,4.5,4.5,235
SUIUSDT,10,10,1,52,NGUOC,false,false,0,-3.661,-0.735,-2.677,,6
SUIUSDT,10,10,-1,115,XUOI,false,true,0,-1.412,-1.412,-1.412,-1.412,115
SUIUSDT,10,10,1,39,NGUOC,false,false,0,-3.89,-1.078,-1.801,,4
SUIUSDT,10,10,-1,183,XUOI,false,true,1,3.795,-0.184,3.795,3.795,53
SUIUSDT,10,10,1,109,NONE,false,true,0,-7.264,-4.19,-5.163,-7.264,11
SUIUSDT,10,10,-1,226,XUOI,false,true,0,-5.117,-5.117,-5.117,-5.117,226
SUIUSDT,10,10,1,179,XUOI,false,true,0,-2.657,-1.202,-2.643,-2.657,19
SUIUSDT,10,10,-1,443,XUOI,false,true,1,4.578,3.723,3.173,4.578,119
SUIUSDT,10,10,1,57,XUOI,false,true,0,-1.911,-0.587,-0.587,-1.911,11
SUIUSDT,10,10,-1,65,XUOI,false,true,0,-1.617,-1.288,-1.617,-1.617,49
SUIUSDT,10,10,1,78,XUOI,false,true,0,-0.377,-0.377,-0.377,-0.377,78
SUIUSDT,10,10,-1,63,NGUOC,false,false,0,-2.728,0.178,-1.461,,3
SUIUSDT,10,10,1,56,XUOI,false,true,0,-1.684,-1.684,-1.684,-1.684,56
SUIUSDT,10,10,-1,82,NGUOC,false,true,0,-3.547,-1.54,-1.54,-3.547,58
SUIUSDT,10,10,1,111,XUOI,false,true,0,-1.658,-1.658,-1.658,-1.658,111
SUIUSDT,10,10,-1,61,NGUOC,false,false,0,-4.94,-3.095,-4.94,,16
SUIUSDT,10,10,1,153,XUOI,false,true,0,-3.679,-3.159,-3.679,-3.679,149
SUIUSDT,10,10,-1,29,XUOI,false,true,0,-4.971,-1.714,-2.745,-4.971,14
SUIUSDT,10,10,1,195,XUOI,false,true,1,1.773,2.497,3.164,1.773,112
SUIUSDT,10,10,-1,338,XUOI,false,true,1,3.107,3.871,3.566,3.107,165
SUIUSDT,10,10,1,97,XUOI,false,true,0,-3.603,-1.894,-1.894,-3.603,8
SUIUSDT,10,10,-1,313,XUOI,false,true,1,5.254,3.667,3.667,5.254,107
SUIUSDT,10,10,1,51,XUOI,false,true,0,-1.193,-1.349,-1.193,-1.193,45
SUIUSDT,10,10,-1,85,XUOI,false,true,0,-0.874,-1.063,-1.063,-0.874,80
SUIUSDT,10,10,1,70,XUOI,false,true,0,-2.175,-1.254,-1.972,-2.175,9
SUIUSDT,10,10,-1,52,XUOI,false,true,0,-1.58,-1.58,-1.58,-1.58,52
SUIUSDT,10,10,1,68,NONE,false,true,0,-1.247,-0.241,-0.87,-1.464,26
SUIUSDT,10,10,-1,100,XUOI,false,true,0,-0.196,-0.196,-0.196,-0.196,100
SUIUSDT,10,10,1,58,XUOI,false,true,0,-2.359,-0.418,-1.484,-2.359,15
SUIUSDT,10,10,-1,18,XUOI,false,true,0,-2.636,-2.327,-3.368,-2.636,12
SUIUSDT,10,10,1,109,XUOI,false,true,0,-0.622,-1.065,-0.622,-0.622,12
SUIUSDT,10,10,-1,342,XUOI,false,true,1,4.687,4.687,4.687,4.687,342
SUIUSDT,10,10,1,120,XUOI,false,true,0,-1.339,-1.373,-1.339,-1.339,91
SUIUSDT,10,10,-1,114,NONE,false,true,0,-0.117,-0.608,-0.117,-0.287,10
SUIUSDT,10,10,1,176,XUOI,false,true,0,-0.707,-1.094,-0.841,-0.707,4
SUIUSDT,10,10,-1,38,XUOI,false,true,0,-2.302,-1.116,-1.862,-2.302,19
SUIUSDT,10,10,1,94,XUOI,false,true,0,-0.962,-0.962,-0.962,-0.962,94
SUIUSDT,10,10,-1,61,NGUOC,false,false,0,-1.906,-0.501,-1.003,,14
SUIUSDT,10,10,1,82,XUOI,false,true,0,-1.069,-1.069,-1.069,-1.069,82
SUIUSDT,10,10,-1,55,NGUOC,false,false,0,-1.476,-0.365,-0.929,,5
SUIUSDT,10,10,1,14,XUOI,false,true,0,-2.941,-1.716,-1.716,-2.941,12
SUIUSDT,10,10,-1,494,XUOI,false,true,1,16.791,0.404,4.152,16.791,133
SUIUSDT,10,10,1,198,NGUOC,false,false,1,6.82,0.203,-0.019,,9
SUIUSDT,10,10,-1,115,XUOI,false,true,0,-0.855,-0.855,-0.855,-0.855,115
SUIUSDT,10,10,1,217,XUOI,false,true,1,5.969,-3.66,-3.882,5.969,37
SUIUSDT,10,10,-1,141,NGUOC,false,false,0,-0.691,1.464,0.717,,12
SUIUSDT,10,10,1,188,XUOI,false,true,0,-4.011,-1.181,-2.296,-4.011,101
SUIUSDT,10,10,-1,160,XUOI,false,true,1,4.308,4.344,4.344,4.308,150
SUIUSDT,10,10,1,115,XUOI,false,true,0,-2.416,-2.416,-2.416,-2.416,115
SUIUSDT,10,10,-1,303,NGUOC,true,false,1,4.674,-0.291,0.186,,2
SUIUSDT,10,10,1,29,NGUOC,false,false,0,-3.78,-0.14,-3.378,,3
SUIUSDT,10,10,-1,234,XUOI,false,true,0,-2.082,-0.163,-1.498,-2.082,38
SUIUSDT,10,10,1,168,XUOI,false,true,0,-2.128,-0.387,-1.514,-2.128,33
SUIUSDT,10,10,-1,436,XUOI,false,true,1,7.695,-1.249,-1.249,7.695,32
SUIUSDT,10,10,1,58,XUOI,false,true,0,-2.781,0.786,-2.781,-2.781,45
SUIUSDT,10,10,-1,74,XUOI,false,true,0,-2.211,-0.71,-0.71,-2.211,61
SUIUSDT,10,10,1,183,XUOI,false,true,0,-0.1,-0.994,0.29,-0.1,8
SUIUSDT,10,10,-1,59,XUOI,false,true,0,-2.818,-1.597,-2.427,-2.818,50
SUIUSDT,10,10,1,110,XUOI,false,true,1,0.595,0.595,0.595,0.595,110
SUIUSDT,10,10,-1,133,NGUOC,false,false,1,1.055,1.588,0.722,,19
SUIUSDT,10,10,1,165,XUOI,false,true,0,-0.66,0.46,0.46,-0.66,103
SUIUSDT,10,10,-1,77,XUOI,false,true,0,-2.792,-1.05,-2.452,-2.792,63
SUIUSDT,10,10,1,39,XUOI,false,true,0,-2.695,-1.986,-2.518,-2.695,22
SUIUSDT,10,10,-1,151,XUOI,false,true,0,-2.97,-3.154,-3.154,-2.97,150
SUIUSDT,10,10,1,112,NONE,false,true,0,-1.223,-0.527,-0.729,-1.687,8
SUIUSDT,10,10,-1,32,XUOI,false,true,0,-3.648,-3.239,-3.239,-3.648,31
SUIUSDT,10,10,1,84,XUOI,false,true,0,-3.843,-4.325,-4.325,-3.843,44
SUIUSDT,10,10,-1,308,XUOI,false,false,1,0.014,-1.875,0.014,,27
SUIUSDT,10,10,1,169,NONE,false,true,1,4.796,4.796,4.796,4.796,169
SUIUSDT,10,10,-1,88,NGUOC,false,false,0,-2.507,-0.272,-0.745,,20
SUIUSDT,10,10,1,132,XUOI,false,true,1,0.718,-0.897,2.416,0.718,6
SUIUSDT,10,10,-1,384,XUOI,false,true,1,6.582,6.246,6.246,6.582,279
SUIUSDT,10,10,1,110,XUOI,false,true,0,-1.314,-0.235,-0.55,-1.314,29
SUIUSDT,10,10,-1,554,XUOI,false,true,1,6.418,-0.009,0.128,6.418,97
SUIUSDT,10,10,1,145,XUOI,false,true,0,-0.633,0.603,0.652,-0.633,64
SUIUSDT,10,10,-1,97,XUOI,false,true,0,-1.246,-0.71,-0.076,-1.246,76
