symbol,config,state,cycleLen,crossStart,confStart,xuoiEarly,winBase,pnlBase,pnlConf,pnlStrict,pnlEntryConf,holdConf
SUIUSDT,15,10,1,162,NGUOC,false,false,0,-3.902,0.125,-1.436,,16
SUIUSDT,15,10,-1,29,XUOI,false,true,0,-5.049,-5.049,-5.049,-5.049,29
SUIUSDT,15,10,1,91,NGUOC,false,false,0,-2.722,0.342,-0.363,,3
SUIUSDT,15,10,-1,76,XUOI,false,true,0,-4.267,-4.267,-4.267,-4.267,76
SUIUSDT,15,10,1,33,NGUOC,false,false,0,-8.824,-3.222,-3.222,,5
SUIUSDT,15,10,-1,59,XUOI,false,true,0,-9.725,-9.725,-9.725,-9.725,59
SUIUSDT,15,10,1,191,NGUOC,false,false,0,-4.502,-3.173,-3.882,,9
SUIUSDT,15,10,-1,274,XUOI,false,true,1,4.34,4.34,4.34,4.34,274
SUIUSDT,15,10,1,55,NGUOC,false,false,0,-8.196,-3.301,-5.622,,8
SUIUSDT,15,10,-1,48,XUOI,false,true,0,-13.556,-13.556,-13.556,-13.556,48
SUIUSDT,15,10,1,225,NGUOC,false,false,1,2.108,1.146,-3.574,,2
SUIUSDT,15,10,-1,84,XUOI,false,true,0,-7.276,-7.276,-7.276,-7.276,84
SUIUSDT,15,10,1,100,NGUOC,false,true,0,-2.591,0.074,-2.119,-3.93,17
SUIUSDT,15,10,-1,147,XUOI,false,true,0,-3.575,0.093,-2.9,-3.575,113
SUIUSDT,15,10,1,25,XUOI,false,true,0,-5.866,-5.797,-5.797,-5.866,22
SUIUSDT,15,10,-1,62,XUOI,false,true,0,-6.023,-1.529,-1.287,-6.023,18
SUIUSDT,15,10,1,145,XUOI,false,true,0,-4.217,-4.217,-4.217,-4.217,145
SUIUSDT,15,10,-1,144,NGUOC,false,true,1,2.509,1.071,5.901,0.394,17
SUIUSDT,15,10,1,115,XUOI,false,true,0,-1.544,-1.544,-1.544,-1.544,115
SUIUSDT,15,10,-1,70,NGUOC,false,false,0,-5.351,2.641,-0.974,,8
SUIUSDT,15,10,1,78,XUOI,false,true,0,-2.431,-2.431,-2.431,-2.431,78
SUIUSDT,15,10,-1,72,NGUOC,false,false,0,-7.642,-2.45,-1.265,,12
SUIUSDT,15,10,1,66,XUOI,false,true,0,-7.954,-7.954,-7.954,-7.954,66
SUIUSDT,15,10,-1,63,NGUOC,false,false,0,-10.861,-3.525,-9,,10
SUIUSDT,15,10,1,187,XUOI,false,true,1,4.098,4.098,4.098,4.098,187
SUIUSDT,15,10,-1,202,NGUOC,false,false,1,3.429,0.827,2.045,,18
SUIUSDT,15,10,1,341,XUOI,false,true,1,18.634,18.634,18.634,18.634,341
SUIUSDT,15,10,-1,56,NONE,false,true,0,-4.331,-1.615,-1.615,-4.713,12
SUIUSDT,15,10,1,46,XUOI,false,true,0,-4.243,-4.243,-4.243,-4.243,46
SUIUSDT,15,10,-1,238,NONE,false,false,1,3.191,3.191,3.191,,238
SUIUSDT,15,10,1,116,NGUOC,false,false,0,-4.42,-0.27,-4.77,,2
SUIUSDT,15,10,-1,232,XUOI,false,true,1,6.619,6.619,6.619,6.619,232
SUIUSDT,15,10,1,28,NGUOC,false,false,0,-3.291,0.074,-2.362,,14
SUIUSDT,15,10,-1,136,XUOI,false,true,1,2.43,2.43,2.43,2.43,136
SUIUSDT,15,10,1,284,NGUOC,false,false,1,1.739,-0.564,-0.454,,6
SUIUSDT,15,10,-1,481,NGUOC,false,false,1,31.175,1.14,31.175,,4
SUIUSDT,15,10,1,138,NGUOC,false,false,1,2.153,-1.851,-4.138,,16
SUIUSDT,15,10,-1,117,XUOI,false,true,0,-4.005,-4.005,-4.005,-4.005,117
SUIUSDT,15,10,1,134,NGUOC,false,false,0,-0.084,-1.039,-1.358,,8
SUIUSDT,15,10,-1,96,NGUOC,false,false,0,-4.605,-1.202,-1.724,,10
SUIUSDT,15,10,1,221,XUOI,false,true,1,6.886,6.886,6.886,6.886,221
SUIUSDT,15,10,-1,58,NGUOC,false,false,0,-4.005,0.994,-2.42,,3
SUIUSDT,15,10,1,97,XUOI,false,true,0,-3.696,-2.265,-2.878,-3.696,64
SUIUSDT,15,10,-1,412,XUOI,false,true,1,12.133,2.234,2.234,12.133,72
SUIUSDT,15,10,1,137,NGUOC,false,false,1,0.771,0.265,3.009,,4
SUIUSDT,15,10,-1,335,XUOI,false,true,1,6.545,7.719,5.55,6.545,182
SUIUSDT,15,10,1,79,XUOI,false,true,0,-4.346,-2.719,-3.389,-4.346,32
SUIUSDT,15,10,-1,34,XUOI,false,true,0,-3.572,-3.489,-3.572,-3.572,33
SUIUSDT,15,10,1,107,XUOI,false,true,0,-4.725,-2.276,-3.514,-4.725,4
SUIUSDT,15,10,-1,84,XUOI,false,true,0,-1.762,0.362,-0.202,-1.762,68
SUIUSDT,15,10,1,104,XUOI,false,true,0,-1.569,-1.569,-1.569,-1.569,104
SUIUSDT,15,10,-1,91,NGUOC,false,false,0,-3.29,0.432,-0.898,,7
SUIUSDT,15,10,1,32,XUOI,false,true,0,-4.988,-4.988,-4.988,-4.988,32
SUIUSDT,15,10,-1,195,NONE,false,true,1,4.479,-0.538,4.479,4.327,57
SUIUSDT,15,10,1,65,NGUOC,false,false,0,-0.945,2.659,2.611,,28
SUIUSDT,15,10,-1,188,XUOI,false,true,1,0.632,0.632,0.632,0.632,188
SUIUSDT,15,10,1,40,NGUOC,true,false,0,-3.971,-0.337,-1.058,,2
SUIUSDT,15,10,-1,237,XUOI,false,true,1,0.901,1.767,1.767,0.901,234
SUIUSDT,15,10,1,380,XUOI,false,true,1,11.638,11.638,11.638,11.638,380
SUIUSDT,15,10,-1,82,NGUOC,false,false,0,-2.925,1.308,1.097,,3
SUIUSDT,15,10,1,205,XUOI,false,true,1,4.387,4.387,4.387,4.387,205
SUIUSDT,15,10,-1,246,NGUOC,false,false,1,1.718,0.909,-2.091,,2
SUIUSDT,15,10,1,70,NGUOC,false,false,0,-2.179,-0.691,-1.292,,14
SUIUSDT,15,10,-1,162,XUOI,false,true,0,-0.185,-0.185,-0.185,-0.185,162
SUIUSDT,15,10,1,61,NGUOC,false,false,0,-1.889,0.634,-0.542,,29
SUIUSDT,15,10,-1,250,XUOI,false,true,1,0.812,0.054,0.812,0.812,120
SUIUSDT,15,10,1,257,NGUOC,false,false,0,-1.887,-0.77,-1.712,,7
SUIUSDT,15,10,-1,27,XUOI,false,true,0,-2.019,-2.019,-2.019,-2.019,27
SUIUSDT,15,10,1,171,NGUOC,false,false,0,-0.497,-0.468,-1.486,,2
SUIUSDT,15,10,-1,45,XUOI,false,true,0,-3.551,-1.545,-3.551,-3.551,17
SUIUSDT,15,10,1,269,XUOI,false,true,1,6.239,8.301,6.239,6.239,249
SUIUSDT,15,10,-1,52,XUOI,false,true,0,-15.059,-15.059,-15.059,-15.059,52
SUIUSDT,15,10,1,25,NONE,false,true,0,-4.856,-2.338,-3.812,-6.094,18
SUIUSDT,15,10,-1,79,XUOI,false,true,0,-5.142,-5.142,-5.142,-5.142,79
SUIUSDT,15,10,1,77,NONE,false,false,0,-5.139,-1.011,-1.797,,7
SUIUSDT,15,10,-1,233,XUOI,false,true,1,2.422,2.676,1.999,2.422,121
SUIUSDT,15,10,1,53,XUOI,false,true,0,-4.849,-0.613,-2.46,-4.849,18
SUIUSDT,15,10,-1,130,XUOI,false,true,0,-1.354,-1.354,-1.354,-1.354,130
SUIUSDT,15,10,1,15,NGUOC,false,false,0,-4.153,-0.79,-1.601,,4
SUIUSDT,15,10,-1,75,XUOI,false,true,0,-2.308,-3.661,-2.903,-2.308,58
SUIUSDT,15,10,1,63,NONE,false,false,0,-1.327,-0.29,-0.65,,2
SUIUSDT,15,10,-1,59,XUOI,false,true,0,-2.222,-1.933,-1.933,-2.222,47
SUIUSDT,15,10,1,51,XUOI,false,true,0,-2.261,-0.299,-0.908,-2.261,42
SUIUSDT,15,10,-1,184,XUOI,false,true,1,10.326,2.555,2.555,10.326,43
SUIUSDT,15,10,1,360,NGUOC,false,false,1,7.022,-1.347,7.022,,14
SUIUSDT,15,10,-1,44,NGUOC,false,false,0,-3.521,-0.573,-0.539,,3
SUIUSDT,15,10,1,55,XUOI,false,true,0,-5.134,-5.134,-5.134,-5.134,55
SUIUSDT,15,10,-1,98,NGUOC,false,false,0,-0.913,4.042,1.965,,45
SUIUSDT,15,10,1,120,XUOI,false,true,0,-3.822,-0.826,-2.492,-3.822,34
SUIUSDT,15,10,-1,131,XUOI,false,true,0,-0.672,0.356,-0.614,-0.672,33
SUIUSDT,15,10,1,53,XUOI,false,true,0,-4.54,-3.206,-3.655,-4.54,19
SUIUSDT,15,10,-1,214,XUOI,false,true,1,3.344,3.344,3.344,3.344,214
SUIUSDT,15,10,1,123,NGUOC,false,false,1,1.012,-0.912,1.15,,16
SUIUSDT,15,10,-1,86,XUOI,false,true,0,-2.301,-1.782,-1.819,-2.301,10
SUIUSDT,15,10,1,58,XUOI,false,true,0,-3.004,-1.165,-1.721,-3.004,7
SUIUSDT,15,10,-1,277,XUOI,false,true,1,16.889,16.889,16.889,16.889,277
SUIUSDT,15,10,1,152,NGUOC,false,false,1,1.425,-1.29,4.735,,4
SUIUSDT,15,10,-1,76,XUOI,false,true,0,-2.882,-3.865,-2.882,-2.882,75
SUIUSDT,15,10,1,212,NGUOC,false,true,1,6.102,-2.197,-2.197,5.268,19
SUIUSDT,15,10,-1,63,XUOI,false,true,0,-3.784,-1.485,-2.358,-3.784,4
SUIUSDT,15,10,1,114,XUOI,false,true,0,-2.132,-2.132,-2.132,-2.132,114
SUIUSDT,15,10,-1,103,NGUOC,false,false,0,-4.093,-1.068,-2.117,,9
SUIUSDT,15,10,1,430,XUOI,false,true,1,9.547,9.547,9.547,9.547,430
SUIUSDT,15,10,-1,155,NGUOC,false,false,1,1.272,-0.549,0.03,,12
SUIUSDT,15,10,1,121,XUOI,false,true,1,1.176,1.176,1.176,1.176,121
SUIUSDT,15,10,-1,108,NGUOC,false,false,0,-1.708,-0.608,-0.679,,9
SUIUSDT,15,10,1,30,XUOI,false,true,0,-4.239,-3.817,-4.239,-4.239,27
SUIUSDT,15,10,-1,364,XUOI,false,true,1,9.474,-1.195,2.925,9.474,11
SUIUSDT,15,10,1,200,NGUOC,false,false,1,0.782,0.032,0.782,,4
SUIUSDT,15,10,-1,88,XUOI,false,true,0,-1.763,-1.135,-1.331,-1.763,13
SUIUSDT,15,10,1,55,XUOI,false,true,0,-3.721,-3.58,-3.58,-3.721,51
SUIUSDT,15,10,-1,672,XUOI,false,true,1,25.326,-1.32,25.326,25.326,3
SUIUSDT,15,10,1,545,XUOI,false,true,1,61.676,12.654,10.132,61.676,187
SUIUSDT,15,10,-1,73,NONE,false,false,0,-7.478,-1.245,-1.245,,3
SUIUSDT,15,10,1,104,XUOI,false,true,1,3.394,3.394,3.394,3.394,104
SUIUSDT,15,10,-1,434,NGUOC,false,false,1,12.945,-1.494,-1.494,,8
SUIUSDT,15,10,1,280,NGUOC,false,false,1,4.143,-1.566,-0.732,,4
SUIUSDT,15,10,-1,235,NGUOC,false,false,1,1.318,-0.706,2.245,,12
SUIUSDT,15,10,1,210,XUOI,false,true,1,12.465,12.465,12.465,12.465,210
SUIUSDT,15,10,-1,418,NGUOC,false,false,1,13.823,0.706,-2.966,,2
SUIUSDT,15,10,1,25,NONE,false,false,0,-4.793,-1.676,-3.699,,5
SUIUSDT,15,10,-1,103,XUOI,false,true,0,-3.5,-0.758,-0.882,-3.5,37
SUIUSDT,15,10,1,71,XUOI,false,true,0,-3.904,-3.544,-3.904,-3.904,59
SUIUSDT,15,10,-1,219,XUOI,false,true,1,1.155,0.402,0.402,1.155,209
SUIUSDT,15,10,1,101,XUOI,false,true,0,-1.829,-1.829,-1.829,-1.829,101
SUIUSDT,15,10,-1,63,XUOI,false,true,0,-8.314,-4.253,-3.609,-8.314,5
SUIUSDT,15,10,1,112,XUOI,false,true,0,-4.696,-4.696,-4.696,-4.696,112
SUIUSDT,15,10,-1,27,NGUOC,false,false,0,-5.965,-0.595,-2.563,,6
SUIUSDT,15,10,1,293,XUOI,false,true,1,9.581,9.581,9.581,9.581,293
SUIUSDT,15,10,-1,63,NGUOC,false,false,0,-4.178,-0.562,-0.562,,14
SUIUSDT,15,10,1,107,XUOI,false,true,0,-3.211,0.037,-1.988,-3.211,15
SUIUSDT,15,10,-1,88,XUOI,false,true,0,-0.23,-0.23,-0.23,-0.23,88
SUIUSDT,15,10,1,153,NGUOC,false,false,1,7.609,1.448,7.609,,12
SUIUSDT,15,10,-1,61,XUOI,false,true,0,-4.447,-1.629,-3.058,-4.447,10
SUIUSDT,15,10,1,69,XUOI,false,true,0,-3.322,-3.322,-3.322,-3.322,69
SUIUSDT,15,10,-1,16,NONE,false,false,0,-3.733,-1.132,-1.132,,4
SUIUSDT,15,10,1,168,XUOI,false,true,0,-0.442,2.049,0.651,-0.442,69
SUIUSDT,15,10,-1,47,XUOI,false,true,0,-4.805,-4.26,-5.149,-4.805,45
SUIUSDT,15,10,1,479,XUOI,false,true,1,29.322,29.322,29.322,29.322,479
SUIUSDT,15,10,-1,29,NGUOC,false,false,0,-5.889,-1.336,-2.928,,8
SUIUSDT,15,10,1,128,XUOI,false,true,0,-1.301,-1.301,-1.301,-1.301,128
SUIUSDT,15,10,-1,80,NGUOC,false,false,0,-4.721,-0.792,-1.151,,3
SUIUSDT,15,10,1,131,XUOI,false,true,1,3.66,3.66,3.66,3.66,131
SUIUSDT,15,10,-1,282,NGUOC,false,false,0,-0.064,-0.989,-1.232,,2
SUIUSDT,15,10,1,102,XUOI,false,true,1,1.118,-2.197,1.118,1.118,7
SUIUSDT,15,10,-1,77,NGUOC,false,false,0,-4.504,-1.184,-3.125,,15
SUIUSDT,15,10,1,78,XUOI,false,true,0,-1.612,-1.612,-1.612,-1.612,78
SUIUSDT,15,10,-1,59,NGUOC,false,false,0,-8.017,1.433,-5.682,,5
SUIUSDT,15,10,1,128,XUOI,false,true,0,-5.057,-5.057,-5.057,-5.057,128
SUIUSDT,15,10,-1,113,NGUOC,false,true,0,-0.117,1.902,0.974,-7.476,2
SUIUSDT,15,10,1,61,XUOI,false,true,0,-4.616,-4.616,-4.616,-4.616,61
SUIUSDT,15,10,-1,121,NGUOC,false,false,0,-5.271,-1.549,-1.402,,10
SUIUSDT,15,10,1,190,XUOI,false,true,1,11.426,11.426,11.426,11.426,190
SUIUSDT,15,10,-1,261,NGUOC,false,false,1,2.683,-1.484,1.222,,14
SUIUSDT,15,10,1,218,XUOI,false,true,1,13.62,14.287,14.287,13.62,199
SUIUSDT,15,10,-1,25,XUOI,false,true,0,-9.01,-3.166,-6.181,-9.01,5
SUIUSDT,15,10,1,151,XUOI,false,true,0,-8.868,-5.91,-5.91,-8.868,106
SUIUSDT,15,10,-1,136,XUOI,false,true,0,-1.738,-0.307,-0.307,-1.738,95
SUIUSDT,15,10,1,55,XUOI,false,true,0,-5.546,-3.438,-4.625,-5.546,49
SUIUSDT,15,10,-1,116,XUOI,false,true,0,-4.714,-3.463,-4.714,-4.714,94
SUIUSDT,15,10,1,117,XUOI,false,true,0,-3.299,-3.003,-3.003,-3.299,48
SUIUSDT,15,10,-1,64,NGUOC,false,false,0,-1.561,-0.498,-0.517,,3
SUIUSDT,15,10,1,90,XUOI,false,true,0,-1.907,-0.825,-0.825,-1.907,68
SUIUSDT,15,10,-1,227,XUOI,false,true,1,3.486,3.486,3.486,3.486,227
SUIUSDT,15,10,1,104,NGUOC,false,false,0,-2.418,-1.453,-1.812,,5
SUIUSDT,15,10,-1,223,XUOI,false,true,1,6.199,4.705,4.705,6.199,147
SUIUSDT,15,10,1,47,XUOI,false,true,0,-2.942,-1.897,-3.53,-2.942,20
SUIUSDT,15,10,-1,113,XUOI,false,true,0,-1.35,-2.063,-2.063,-1.35,14
SUIUSDT,15,10,1,268,XUOI,false,true,1,12.025,13.661,12.16,12.025,247
SUIUSDT,15,10,-1,79,XUOI,false,true,0,-4.932,-4.932,-4.932,-4.932,79
SUIUSDT,15,10,1,78,XUOI,false,true,0,-7.397,-4.776,-4.776,-7.397,8
SUIUSDT,15,10,-1,148,XUOI,false,true,0,-0.203,-0.203,-0.203,-0.203,148
SUIUSDT,15,10,1,93,NGUOC,false,false,0,-4.818,-1.18,-3.505,,10
SUIUSDT,15,10,-1,36,XUOI,false,true,0,-6.856,-6.856,-6.856,-6.856,36
SUIUSDT,15,10,1,348,NGUOC,false,false,1,16.202,-0.598,16.202,,14
SUIUSDT,15,10,-1,64,XUOI,false,false,0,-1.888,-1.999,-2.374,,12
SUIUSDT,15,10,1,278,XUOI,false,true,1,27.948,31.938,28.414,27.948,272
SUIUSDT,15,10,-1,97,XUOI,false,true,0,-9.783,-7.397,-11,-9.783,42
SUIUSDT,15,10,1,167,XUOI,false,true,0,-2.925,-3.124,-2.925,-2.925,166
SUIUSDT,15,10,-1,27,NONE,false,false,0,-8.517,-3.62,-9.572,,6
SUIUSDT,15,10,1,292,XUOI,false,true,1,8.456,8.441,6.802,8.456,165
SUIUSDT,15,10,-1,125,XUOI,false,true,0,-4.462,-3.2,-3.2,-4.462,8
SUIUSDT,15,10,1,87,XUOI,false,true,0,-5.753,-4.976,-5.266,-5.753,11
SUIUSDT,15,10,-1,275,XUOI,false,true,0,-2.809,-2.809,-2.809,-2.809,275
SUIUSDT,15,10,1,20,NGUOC,false,false,0,-5.024,-1.457,-4.868,,5
SUIUSDT,15,10,-1,272,XUOI,false,true,1,1.009,1.009,1.009,1.009,272
SUIUSDT,15,10,1,246,NGUOC,false,false,1,0.787,-1.192,-2.124,,12
SUIUSDT,15,10,-1,52,XUOI,false,true,0,-1.968,-1.968,-1.968,-2.718,52
SUIUSDT,15,10,1,132,NGUOC,false,false,0,-5.248,-1.747,-1.56,,5
SUIUSDT,15,10,-1,54,XUOI,false,true,0,-4.783,-3.541,-4.18,-4.783,50
SUIUSDT,15,10,1,48,XUOI,false,true,0,-5.901,-2.64,-2.961,-5.901,15
SUIUSDT,15,10,-1,81,XUOI,false,true,0,-1.35,-1.35,-1.35,-1.35,81
SUIUSDT,15,10,1,516,NGUOC,false,false,1,22.885,1.796,8.85,,23
SUIUSDT,15,10,-1,308,NGUOC,false,false,1,7.808,-1.733,-2.414,,8
SUIUSDT,15,10,1,277,XUOI,false,true,1,20.678,21.039,20.506,20.678,267
SUIUSDT,15,10,-1,104,XUOI,false,true,1,0.788,0.795,0.795,0.788,102
SUIUSDT,15,10,1,134,XUOI,false,true,0,-0.45,-0.45,-0.45,-0.45,134
SUIUSDT,15,10,-1,36,NGUOC,false,false,0,-3.651,0.234,-3.456,,3
SUIUSDT,15,10,1,71,XUOI,false,true,0,-4.374,-4.527,-4.527,-4.374,70
SUIUSDT,15,10,-1,244,NONE,false,true,1,7.712,-0.588,-3.184,7.165,49
SUIUSDT,15,10,1,111,NGUOC,false,false,1,3.942,2.314,5.097,,24
SUIUSDT,15,10,-1,200,XUOI,false,true,0,-2.729,-0.615,-1.571,-2.729,22
SUIUSDT,15,10,1,206,XUOI,false,true,0,-2.047,-2.047,-2.047,-2.047,206
SUIUSDT,15,10,-1,144,NGUOC,false,false,1,2.343,-0.032,1.367,,2
SUIUSDT,15,10,1,13,XUOI,false,true,0,-5.343,-3.5,-3.5,-5.343,9
SUIUSDT,15,10,-1,111,XUOI,false,true,0,-1.577,1.282,0.905,-1.577,71
SUIUSDT,15,10,1,99,XUOI,false,true,0,-2.014,-2.014,-2.014,-2.014,99
SUIUSDT,15,10,-1,90,NGUOC,false,false,0,-4.186,-1.027,-2.209,,3
SUIUSDT,15,10,1,33,XUOI,false,true,0,-4.303,-3.153,-4.303,-4.303,13
SUIUSDT,15,10,-1,27,XUOI,false,true,0,-4.666,-6.091,-6.091,-4.666,22
SUIUSDT,15,10,1,94,NONE,false,false,0,-4.234,-1.562,-1.649,,5
SUIUSDT,15,10,-1,41,XUOI,false,true,0,-4.458,-4.458,-4.458,-4.458,41
SUIUSDT,15,10,1,493,NONE,false,true,1,19.104,19.104,19.104,18.63,493
SUIUSDT,15,10,-1,201,NGUOC,false,false,1,4.122,0.701,-1.211,,3
SUIUSDT,15,10,1,37,XUOI,false,true,0,-4.553,-1.485,-3.584,-4.553,9
SUIUSDT,15,10,-1,64,XUOI,false,true,0,-4.993,-6.214,-4.993,-4.993,27
SUIUSDT,15,10,1,149,NONE,false,true,1,2.563,-0.96,0.801,2.453,2
SUIUSDT,15,10,-1,220,XUOI,false,true,1,4.224,-1.739,-1.739,4.224,22
SUIUSDT,15,10,1,145,NGUOC,false,false,0,-4.855,-2.126,-3.11,,9
SUIUSDT,15,10,-1,14,XUOI,false,true,0,-7.034,-4.607,-4.607,-7.034,12
SUIUSDT,15,10,1,74,XUOI,false,true,0,-3.174,-3.174,-3.174,-3.174,74
SUIUSDT,15,10,-1,37,NGUOC,false,false,0,-6.892,-0.756,-1.553,,10
SUIUSDT,15,10,1,144,XUOI,false,true,0,-6.847,-6.847,-6.847,-6.847,144
SUIUSDT,15,10,-1,48,NGUOC,false,false,0,-4.384,-0.258,-0.588,,23
SUIUSDT,15,10,1,71,XUOI,false,true,0,-4.267,-4.267,-4.267,-4.267,71
SUIUSDT,15,10,-1,87,NGUOC,false,false,0,-1.72,-3.079,-3.079,,6
SUIUSDT,15,10,1,40,XUOI,false,true,0,-7.107,-3.216,-3.216,-7.107,12
SUIUSDT,15,10,-1,91,XUOI,false,true,0,-7.7,-6.313,-6.313,-7.7,90
SUIUSDT,15,10,1,110,XUOI,false,true,0,-3.867,-2.355,-2.699,-3.867,28
SUIUSDT,15,10,-1,148,XUOI,false,true,1,1.412,1.412,1.412,1.412,148
SUIUSDT,15,10,1,43,NGUOC,false,false,0,-4.963,0.165,-3.025,,3
SUIUSDT,15,10,-1,286,XUOI,false,true,1,6.147,6.147,6.147,6.147,286
SUIUSDT,15,10,1,79,NGUOC,false,false,0,-5.641,-2.809,-3.84,,16
SUIUSDT,15,10,-1,139,XUOI,false,true,0,-2.34,-2.34,-2.34,-2.34,139
SUIUSDT,15,10,1,168,NGUOC,false,false,1,4.511,3.274,5.426,,2
SUIUSDT,15,10,-1,267,XUOI,false,true,1,12.464,17.397,17.397,12.464,263
SUIUSDT,15,10,1,60,XUOI,false,true,0,-6.709,-6.709,-6.709,-6.709,60
SUIUSDT,15,10,-1,29,NONE,false,true,0,-8.601,-2.106,-6.649,-10.122,13
SUIUSDT,15,10,1,107,XUOI,false,true,0,-7.833,-7.833,-7.833,-7.833,107
SUIUSDT,15,10,-1,320,NGUOC,false,false,1,9.565,0.978,-1.578,,36
SUIUSDT,15,10,1,86,NONE,false,false,0,-3.357,-0.661,-1.917,,2
SUIUSDT,15,10,-1,46,XUOI,false,true,0,-7.886,-6.593,-7.967,-7.886,28
SUIUSDT,15,10,1,132,XUOI,false,true,1,3.578,3.578,3.578,3.578,132
SUIUSDT,15,10,-1,101,NGUOC,false,true,0,-7.196,-2.737,-7.196,-7.196,10
SUIUSDT,15,10,1,233,XUOI,false,true,0,-1.679,-0.263,-0.263,-1.679,226
SUIUSDT,15,10,-1,394,XUOI,false,true,1,8.745,8.745,8.745,8.745,394
SUIUSDT,15,10,1,232,NGUOC,false,false,1,5.495,-0.253,-0.253,,15
SUIUSDT,15,10,-1,85,XUOI,false,true,0,-5.342,-5.342,-5.342,-5.342,85
SUIUSDT,15,10,1,79,XUOI,false,true,0,-3.143,-0.765,-3.143,-3.143,14
SUIUSDT,15,10,-1,53,XUOI,false,true,0,-3.503,-3.784,-3.784,-3.503,49
SUIUSDT,15,10,1,34,NONE,false,false,0,-4.807,-1.452,-4.807,,4
SUIUSDT,15,10,-1,164,XUOI,false,true,1,6.459,12.405,9.997,6.459,108
SUIUSDT,15,10,1,63,XUOI,false,true,0,-6.943,-6.943,-6.943,-6.943,63
SUIUSDT,15,10,-1,178,XUOI,false,true,0,-0.536,-3.726,-0.536,-0.536,9
SUIUSDT,15,10,1,256,NONE,false,false,1,4.874,-0.497,-0.065,,129
SUIUSDT,15,10,-1,204,NGUOC,false,false,1,13.462,1.351,-1.589,,7
SUIUSDT,15,10,1,240,XUOI,false,true,0,-0.196,-3.424,-3.424,-0.196,5
SUIUSDT,15,10,-1,372,NONE,false,true,1,12.246,13.765,12.246,11.273,369
SUIUSDT,15,10,1,184,XUOI,false,true,0,-5.274,-5.274,-5.274,-5.274,184
SUIUSDT,15,10,-1,75,XUOI,false,true,0,-3.681,-2.164,-2.313,-3.681,23
SUIUSDT,15,10,1,188,XUOI,false,true,1,2.005,2.005,2.005,2.005,188
SUIUSDT,15,10,-1,90,NGUOC,false,false,0,-1.544,0.835,0.146,,2
SUIUSDT,15,10,1,109,XUOI,false,true,0,-1.81,-1.153,-1.81,-1.81,104
SUIUSDT,15,10,-1,81,XUOI,false,true,0,-2.917,-1.777,-2.434,-2.917,43
SUIUSDT,15,10,1,147,XUOI,false,true,1,2.501,2.8,2.769,1.962,36
SUIUSDT,15,10,-1,314,XUOI,false,true,1,0.61,2.342,2.342,0.61,299
SUIUSDT,15,10,1,99,XUOI,false,true,0,-0.507,-0.507,-0.507,-0.507,99
SUIUSDT,15,10,-1,33,NGUOC,false,false,0,-3.699,-0.97,-2.633,,5
SUIUSDT,15,10,1,261,XUOI,false,true,1,9.781,9.781,9.781,9.781,261
SUIUSDT,15,10,-1,184,NGUOC,false,false,1,8.745,1.652,4.715,,10
SUIUSDT,15,10,1,95,XUOI,false,true,0,-6.553,-6.248,-6.248,-6.553,81
SUIUSDT,15,10,-1,99,XUOI,false,true,0,-3.623,-2.045,-1.757,-3.623,4
SUIUSDT,15,10,1,100,XUOI,false,true,0,-1.37,-1.37,-1.37,-1.37,100
SUIUSDT,15,10,-1,17,NGUOC,false,false,0,-6.246,-0.915,-5.323,,7
SUIUSDT,15,10,1,51,XUOI,false,true,0,-8.643,-8.78,-8.643,-8.643,50
SUIUSDT,15,10,-1,453,XUOI,false,true,1,11.412,-3.758,11.412,11.412,6
SUIUSDT,15,10,1,107,NGUOC,false,false,0,-2.131,1.337,1.362,,28
SUIUSDT,15,10,-1,91,XUOI,false,false,0,-8.625,-0.407,0.338,,2
SUIUSDT,15,10,1,88,XUOI,false,true,0,-8.184,-2.247,-5.556,-8.184,29
SUIUSDT,15,10,-1,52,XUOI,false,true,0,-5.152,-5.152,-5.152,-5.152,52
SUIUSDT,15,10,1,236,NGUOC,false,false,1,3.799,1.237,3.799,,6
SUIUSDT,15,10,-1,86,NGUOC,false,false,0,-3.207,-1.709,-0.891,,7
SUIUSDT,15,10,1,17,XUOI,false,true,0,-4.792,-4.792,-4.792,-4.792,17
SUIUSDT,15,10,-1,288,NGUOC,false,false,1,2.64,0.222,0.059,,34
SUIUSDT,15,10,1,259,NGUOC,false,false,0,-1.515,-1.664,-1.682,,8
SUIUSDT,15,10,-1,61,XUOI,false,true,0,-3.051,-2.692,-2.692,-3.051,58
SUIUSDT,15,10,1,69,XUOI,false,true,0,-0.722,-0.722,-0.722,-0.722,69
SUIUSDT,15,10,-1,52,NGUOC,false,false,0,-5.431,-1.606,-2.932,,3
SUIUSDT,15,10,1,402,XUOI,false,true,1,50.982,53.369,50.382,50.982,346
SUIUSDT,15,10,-1,79,XUOI,false,true,0,-5.147,-4.711,-4.711,-5.147,60
SUIUSDT,15,10,1,69,XUOI,false,true,0,-4.264,-2.198,-3.039,-4.264,32
SUIUSDT,15,10,-1,25,XUOI,false,true,0,-7.21,-4.201,-6.443,-7.21,13
SUIUSDT,15,10,1,40,XUOI,false,true,0,-4.581,-4.678,-4.581,-4.581,39
SUIUSDT,15,10,-1,259,NGUOC,false,false,1,0.375,-0.441,-0.499,,8
