symbol,S,pnl,win,exitType,hold,fastCycleLen,slowAge,confLag,pullLag,pullDepth,entryVsZone,volConfirm,volEntry,atrPct,zoneWidth,zoneAge,zoneMerged,slowStrength,moveFromFlip,emaSlope,hour,rangePct
AVAXUSDT,-1,-2.1,0,SL,4,10,391,0,9,-0.21,5.2,0.58,0.69,1.47,0.41,175,0,3.04,-1.16,-1,5,0.96
AVAXUSDT,1,-2.1,0,SL,21,6,164,0,5,-0.08,2.27,0.76,0.86,0.96,0.75,56,0,2.64,-1.42,1,1,1.6
AVAXUSDT,-1,1.9,1,TP,19,5,84,0,4,-0.45,4.1,1.25,0.87,1.51,0.82,219,0,3.83,-1.89,-1,18,1.5
AVAXUSDT,-1,1.9,1,TP,5,1,351,0,0,-2.08,9.24,1.96,1.96,0.94,0.84,490,0,1.42,0,-1,13,1.39
AVAXUSDT,1,-2.1,0,SL,17,2,242,0,1,-0.09,2.64,0.53,0.6,0.94,0.63,22,0,2.61,-0.13,1,20,0.7
AVAXUSDT,-1,1.9,1,TP,3,1,273,0,0,-1.93,4.22,0.74,0.74,0.91,0.68,418,0,0.25,0,-1,23,0.72
AVAXUSDT,-1,1.9,1,TP,8,1,350,0,0,-5.79,4.44,4.68,4.68,0.86,0.52,155,0,0.39,0,-1,21,2.47
AVAXUSDT,-1,-2.1,0,SL,1,7,642,0,6,-0.01,28.72,1.08,0.38,1.26,0.68,441,0,3.58,-0.72,-1,22,1.16
AVAXUSDT,1,1.9,1,TP,8,1,245,0,0,-1.99,2.3,0.93,0.93,0.88,0.49,44,0,1.36,0,1,1,0.54
AVAXUSDT,1,-2.1,0,SL,2,5,601,0,4,-0.17,1.49,0.83,0.83,1.27,0.94,16,0,2.12,-2.69,1,18,1.1
AVAXUSDT,-1,1.9,1,TP,10,9,355,0,8,0.92,6.16,1.08,3.58,1.43,0.76,279,0,3.47,-2.22,-1,14,3.73
AVAXUSDT,-1,1.9,1,TP,9,1,115,0,0,-2.66,11.18,1.57,1.57,1.34,1.01,267,0,3.61,0,-1,22,1.92
AVAXUSDT,-1,-2.1,0,SL,17,9,404,0,8,-0.02,17.71,1,0.61,1.09,1.05,548,0,2.57,-0.81,-1,22,1.08
AVAXUSDT,-1,-2.1,0,SL,13,15,142,0,14,-0.36,6.3,0.66,0.63,0.71,0.38,33,0,2.3,0.19,-1,22,0.61
AVAXUSDT,-1,1.9,1,TP,19,1,393,0,0,-2.32,0.66,1.86,1.86,1.01,0.63,38,0,1.86,0,-1,13,1.12
AVAXUSDT,1,1.9,1,TP,13,1,270,0,0,-4.24,7.22,1.98,1.98,1.2,0.28,124,0,2.52,0,1,16,1.95
AVAXUSDT,1,1.9,1,TP,3,17,542,0,16,0.17,3.9,2.48,1.14,1.02,0.68,226,0,2.84,0.88,1,12,1.78
AVAXUSDT,-1,1.9,1,TP,18,17,237,0,16,0.19,2.38,3.02,0.65,0.76,0.36,276,0,2.26,-1.58,-1,20,0.52
AVAXUSDT,1,-2.1,0,SL,12,14,465,0,13,0.14,12.96,0.95,0.72,0.95,0.33,465,0,2.88,0.68,1,20,1.35
AVAXUSDT,-1,1.9,1,TP,20,1,108,0,0,-2,5.71,1.65,1.65,0.82,0.35,49,0,2.24,0,-1,19,1.66
AVAXUSDT,-1,1.9,1,TP,8,7,418,1,5,0.04,-1.7,0.98,0.67,0.98,0.4,170,0,2.97,-1.63,-1,0,0.68
AVAXUSDT,-1,1.9,1,TP,1,1,606,0,0,-2.2,1.7,2.72,2.72,0.64,1.09,96,2,1.13,0,-1,23,1.25
AVAXUSDT,-1,-2.1,0,SL,19,6,791,0,5,0.12,12.63,0.75,0.5,0.81,1.19,276,2,2.5,-1.11,-1,21,0.52
AVAXUSDT,-1,1.9,1,TP,4,15,242,0,14,-0.14,2.61,2.79,0.33,0.48,0.81,84,1,1.4,-1.29,-1,3,0.25
AVAXUSDT,-1,1.9,1,TP,4,1,443,0,0,-3.68,2.23,1.84,1.84,0.61,0.5,76,0,0.77,0,-1,13,1.02
AVAXUSDT,-1,-2.1,0,SL,20,9,1145,0,8,0.5,6.62,1.06,0.88,0.84,0.32,311,0,1.65,-1.35,-1,21,1.18
AVAXUSDT,-1,-2.1,0,SL,5,6,508,0,5,-0.02,3.42,1.24,1.91,2.39,1.9,129,0,6.38,-5.2,-1,23,3.63
AVAXUSDT,-1,-2.1,0,SL,1,9,834,3,5,-0.87,37.48,0.61,1.25,1.4,2.68,455,0,4.61,1.83,-1,8,1.71
AVAXUSDT,-1,1.9,1,TP,23,13,203,0,12,0.25,1.34,1.6,1.16,1.68,0.73,74,0,5.09,-3.88,-1,19,1.9
AVAXUSDT,-1,-2.1,0,SL,31,15,169,0,14,-0.18,5.35,2.73,0.66,1.15,0.52,50,0,3.35,-0.31,-1,14,0.92
AVAXUSDT,-1,-2.1,0,SL,17,2,188,0,1,-0.06,0.46,0.56,0.54,0.81,0.58,133,0,2.48,-0.42,-1,3,0.67
AVAXUSDT,-1,1.9,1,TP,4,8,316,0,7,-0.29,1.59,3.1,1.36,0.73,0.46,27,0,2.16,-1.05,-1,11,1.25
AVAXUSDT,1,1.9,1,TP,5,7,287,0,6,-0.85,1.03,1.52,1.14,1.23,0.35,128,0,1.95,0,1,8,1.09
AVAXUSDT,1,-2.1,0,SL,8,11,682,0,10,-0.24,-1.23,1.6,1.41,0.89,0.43,72,0,2.74,-1.27,1,11,0.67
AVAXUSDT,-1,1.9,1,TP,8,7,316,0,6,0.33,14.39,0.59,2.39,1.38,0.91,336,0,3.52,-1.61,-1,7,2.13
AVAXUSDT,1,1.9,1,TP,1,17,145,0,16,0.02,4.72,1.2,0.81,1.13,0.67,7,0,3.34,-0.22,1,0,1.45
AVAXUSDT,1,1.9,1,TP,4,1,248,0,0,-3.35,17.56,2.29,2.29,0.79,0.5,349,0,2.09,0,1,15,1.51
AVAXUSDT,1,1.9,1,TP,9,2,480,0,1,-0.01,5.43,1.14,1.3,1.75,0.51,200,0,3.3,-1.51,1,1,2.35
AVAXUSDT,1,-2.1,0,SL,3,1,735,0,0,-3.51,3.03,0.99,0.99,1.23,0.87,83,0,2.04,0,1,16,1.3
AVAXUSDT,-1,1.9,1,TP,5,1,124,0,0,-3.35,6.46,0.6,0.6,1,0.97,405,0,2.23,0,-1,1,0.57
AVAXUSDT,-1,-2.1,0,SL,2,4,207,0,3,-0.37,6.83,1.65,1.65,0.79,0.43,311,0,1,-1.65,-1,0,0.85
AVAXUSDT,1,-2.1,0,SL,8,16,498,0,15,-0.36,6.12,7.28,0.61,1.11,0.37,50,0,2.11,0.2,1,16,0.88
AVAXUSDT,1,-2.1,0,SL,32,13,739,0,12,-0.09,4.41,1.6,0.8,0.74,0.34,28,0,2.14,-0.13,1,4,0.84
AVAXUSDT,-1,1.9,1,TP,34,9,733,0,8,0.35,3.43,1.96,1,0.81,0.36,46,0,2.4,-2.49,-1,10,0.81
AVAXUSDT,1,1.9,1,TP,29,5,281,0,4,0.23,1.16,2.01,0.84,0.63,0.36,5,0,0.5,-1.24,1,5,0.52
AVAXUSDT,-1,1.9,1,TP,20,1,478,0,0,-2.89,4.05,4.92,4.92,0.65,0.51,59,0,1.52,0,-1,16,2.13
AVAXUSDT,-1,-2.1,0,SL,91,3,681,0,2,-0.23,0.17,0.66,0.66,0.71,0.42,20,0,2.11,-0.24,-1,18,0.54
AVAXUSDT,1,-1.219,0,TIMEOUT,134,3,115,1,1,0.18,1.43,0.34,0.75,0.67,0.34,97,0,2.06,-0.06,-1,3,0.5
AVAXUSDT,-1,1.9,1,TP,70,1,366,0,0,-1.77,1.98,1.96,1.96,0.33,0.18,75,0,0.95,0,-1,16,0.35
AVAXUSDT,1,-2.1,0,SL,71,1,149,0,0,-2.26,3.29,4.99,4.99,0.4,0.17,11,0,1.12,0,1,0,0.86
AVAXUSDT,-1,1.9,1,TP,38,16,272,0,15,-0.42,3.63,1.49,0.56,0.31,0.24,39,0,0.73,-0.48,-1,12,0.3
AVAXUSDT,1,1.9,1,TP,33,4,251,0,3,0.77,0.48,1.91,1.74,0.4,0.19,6,0,0.14,-0.82,1,21,0.96
AVAXUSDT,1,1.9,1,TP,7,1,297,0,0,-4.21,5.08,1.47,1.47,0.45,0.37,57,0,0.71,0,1,14,0.44
AVAXUSDT,1,1.9,1,TP,7,2,848,0,1,0.58,9.11,0.43,1.24,0.73,0.42,273,0,1.98,-0.96,1,8,1.21
AVAXUSDT,-1,-2.1,0,SL,14,7,166,0,6,-0.01,4.27,1.5,1.52,0.63,0.65,49,1,1.13,-0.53,-1,0,1.2
AVAXUSDT,1,-2.1,0,SL,9,17,4,0,16,-0.48,2.12,1.09,0.74,0.61,0.62,79,1,1.88,0.45,1,10,0.38
AVAXUSDT,-1,-2.1,0,SL,2,1,442,0,0,-4.93,20.73,6.2,6.2,1.4,0.74,334,0,1.34,0,-1,14,5.19
AVAXUSDT,-1,1.9,1,TP,23,15,130,0,14,0.01,5.08,0.76,0.71,0.33,0.18,21,0,1.1,-0.02,-1,23,0.2
AVAXUSDT,-1,1.9,1,TP,19,7,282,0,6,-0.83,6.32,1.63,0.97,0.6,0.18,181,0,1,-0.69,-1,13,0.61
AVAXUSDT,-1,-2.1,0,SL,7,8,139,0,7,-0.4,-0.52,1.17,0.4,0.41,0.13,52,0,1.19,-0.28,-1,9,0.21
AVAXUSDT,-1,1.9,1,TP,15,1,373,0,0,-2.67,2.55,2.82,2.82,0.65,0.35,43,0,1.42,0,-1,18,1.33
AVAXUSDT,-1,1.9,1,TP,131,4,513,0,3,0.03,2.44,2.49,0.87,0.38,0.2,72,0,1.09,-0.42,-1,5,0.34
AVAXUSDT,-1,-0.648,0,TIMEOUT,155,17,827,0,16,-0.6,4.56,1.22,1.26,0.18,0.62,75,0,0.57,0.05,-1,12,0.22
AVAXUSDT,-1,-1.366,0,TIMEOUT,58,7,1047,0,6,0.17,3.01,0.67,1.5,0.23,0.07,29,0,0.55,-0.25,-1,19,0.4
AVAXUSDT,-1,1.9,1,TP,15,1,1169,0,0,-1.24,0.86,0.31,0.31,0.37,0.17,20,0,0.58,0,-1,1,0.27
AVAXUSDT,-1,-0.137,0,TIMEOUT,65,4,1556,0,3,-0.84,4.4,0.58,0.69,0.28,0.11,21,0,0.66,-0.06,-1,2,0.3
AVAXUSDT,1,1.9,1,TP,21,3,682,0,2,-0.09,2.62,0.2,0.66,0.87,0.58,31,0,2.66,-0.05,1,20,0.87
AVAXUSDT,-1,1.9,1,TP,11,1,362,0,0,-1.86,0.1,0.67,0.67,0.8,0.57,127,0,0.69,0,-1,22,0.73
AVAXUSDT,1,1.9,1,TP,13,13,232,0,12,-0.15,5.3,2.67,1.69,1.1,0.5,352,0,2.28,-2.64,1,21,2.27
AVAXUSDT,1,-2.1,0,SL,22,7,362,0,6,-0.14,4.72,0.73,1.58,0.52,0.52,37,0,1.26,-0.23,1,5,0.56
AVAXUSDT,-1,-2.1,0,SL,15,8,351,0,7,-0.14,2.85,1.67,0.67,0.4,0.18,197,0,1.03,-0.47,-1,10,0.36
AVAXUSDT,-1,1.9,1,TP,29,17,402,0,16,0.29,4.32,0.64,0.83,0.49,0.18,239,0,1.52,-0.4,-1,22,0.61
AVAXUSDT,-1,1.9,1,TP,65,12,635,0,11,-0.16,1.89,3.01,0.78,0.42,0.38,42,1,1.29,-0.41,-1,9,0.4
AVAXUSDT,-1,1.9,1,TP,7,1,866,0,0,-1.4,15.19,0.61,0.61,0.34,0.32,166,0,0.84,0,-1,18,0.32
AVAXUSDT,-1,1.9,1,TP,7,7,1132,0,6,-0.64,2.94,3.72,0.79,0.45,0.34,49,1,0.26,-0.47,-1,13,0.41
AVAXUSDT,-1,1.9,1,TP,13,1,1513,0,0,-0.69,2.03,0.45,0.45,0.81,0.43,130,0,2.5,0,-1,12,0.56
AVAXUSDT,1,-2.1,0,SL,10,15,178,0,14,-0.4,9.94,0.87,0.65,0.77,0.3,548,0,2.26,0.54,1,18,0.47
AVAXUSDT,-1,-2.1,0,SL,4,1,165,0,0,-3.27,3.86,2.07,2.07,1.54,0.53,23,0,0.84,0,-1,19,1.95
AVAXUSDT,-1,1.9,1,TP,21,14,191,0,13,-0.01,1.23,1.61,2,0.42,0.36,1,0,1.19,0.02,-1,9,0.81
AVAXUSDT,1,-2.1,0,SL,1,5,160,0,4,-0.78,2.61,2.07,3.17,0.76,0.5,6,0,0.99,-0.37,1,15,1.94
AVAXUSDT,1,1.9,1,TP,41,5,393,0,4,-0.13,1.91,0.72,1.21,0.56,0.34,147,0,1.5,-0.73,1,1,0.67
AVAXUSDT,-1,-2.1,0,SL,190,9,161,2,6,0.27,-1.11,0.76,1.12,0.52,0.84,93,1,0.73,-0.25,-1,16,0.6
AVAXUSDT,-1,1.9,1,TP,19,1,372,0,0,-2.16,4.35,0.65,0.65,0.57,0.22,109,0,0.57,0,-1,20,0.29
AVAXUSDT,-1,-2.1,0,SL,10,13,639,0,12,-0.09,3.96,3.13,0.97,0.43,0.11,50,0,1.21,-0.47,-1,15,0.59
AVAXUSDT,1,-2.1,0,SL,57,7,165,0,6,-1.17,1.57,1.42,5.64,0.57,0.28,15,0,0.85,0.1,1,17,1.77
AVAXUSDT,-1,1.9,1,TP,39,10,484,0,9,-0.71,5.27,1.41,0.49,0.62,0.26,86,0,1.79,-0.3,-1,16,0.66
AVAXUSDT,1,1.9,1,TP,3,1,166,0,0,-1.41,2.95,0.43,0.43,0.37,0.23,13,0,0.75,0,1,21,0.26
AVAXUSDT,-1,1.9,1,TP,31,6,87,0,5,-0.31,1.05,0.71,0.6,0.38,0.24,187,0,0.74,-0.01,-1,18,0.23
AVAXUSDT,-1,1.9,1,TP,20,1,198,0,0,-2.73,2.48,2.8,2.8,0.44,0.33,31,0,0.63,0,-1,20,0.52
AVAXUSDT,-1,-2.1,0,SL,25,1,681,0,0,-3.74,3.42,3.73,3.73,1.17,0.54,110,0,0.39,0,-1,20,2.69
AVAXUSDT,-1,-2.1,0,SL,8,7,158,0,6,0.56,1.05,4.22,2.28,0.4,0.18,157,0,1.06,-1.26,-1,15,0.76
AVAXUSDT,1,1.9,1,TP,5,15,284,0,14,-0.07,1,3.22,1.01,0.83,0.39,116,0,2.25,-0.56,1,19,1.3
AVAXUSDT,1,1.9,1,TP,21,1,411,0,0,-3.59,3.84,1.2,1.2,0.52,0.28,3,0,1.05,0,1,3,0.38
AVAXUSDT,1,1.9,1,TP,21,3,263,0,2,-1.07,1.06,1.19,4.2,0.5,0.4,167,0,0.88,0.48,1,22,1.5
AVAXUSDT,-1,1.9,1,TP,32,8,109,0,7,0.13,2.8,3.29,0.72,0.91,0.45,9,0,1.25,-0.81,-1,15,0.62
AVAXUSDT,-1,1.9,1,TP,61,8,136,0,7,0.09,3.34,0.65,1.2,0.36,0.28,140,0,1.11,-0.57,-1,12,0.48
AVAXUSDT,1,1.9,1,TP,6,15,177,0,14,0.01,21.04,0.57,1.73,0.57,0.19,169,0,1.81,0.13,1,13,0.78
AVAXUSDT,-1,1.9,1,TP,207,18,326,2,15,-0.64,0.65,0.72,0.28,0.55,0.97,124,1,1.64,0.63,-1,19,0.46
AVAXUSDT,-1,-0.647,0,TIMEOUT,95,13,1006,0,12,0.64,-0.61,3.03,0.34,0.32,0.74,147,1,0.99,-0.87,1,21,0.3
AVAXUSDT,-1,1.9,1,TP,66,8,1301,0,7,0.07,2.6,0.28,0.32,0.44,0.3,7,0,0.38,-0.61,-1,23,0.42
AVAXUSDT,-1,1.9,1,TP,208,10,1563,0,9,-2.44,2.32,4.61,6.55,0.46,0.33,92,0,1.04,0.68,-1,16,1.87
AVAXUSDT,-1,1.9,1,TP,16,1,394,0,0,-0.61,14.69,0.76,0.76,0.18,0.2,533,0,0.46,0,-1,15,0.21
AVAXUSDT,-1,1.9,1,TP,18,4,932,0,3,-0.08,18.47,0.7,3.21,0.27,0.62,341,0,0.64,-0.42,-1,5,0.57
AVAXUSDT,1,1.9,1,TP,9,1,86,0,0,-2.09,4.24,0.59,0.59,0.35,0.26,16,0,0.28,0,1,13,0.17
AVAXUSDT,-1,1.9,1,TP,91,7,371,0,6,0,18.9,0.67,0.57,0.23,0.49,313,0,0.72,-0.28,-1,23,0.18
AVAXUSDT,-1,-2.1,0,SL,29,2,718,0,1,-0.17,1.32,0.79,1.63,0.28,0.05,63,0,0.27,-0.18,-1,14,0.46
AVAXUSDT,1,-2.1,0,SL,34,17,14,0,16,-0.06,3.34,1.23,0.39,0.36,0.05,94,0,1.02,-0.02,1,1,0.25
AVAXUSDT,-1,-2.1,0,SL,28,4,291,0,3,0.51,-0.97,1.31,1.93,0.38,0.69,135,0,1.12,-0.61,-1,0,0.77
AVAXUSDT,-1,-2.1,0,SL,38,4,535,0,3,-0.19,2.99,0.6,1.17,0.31,0.19,23,0,0.43,-0.39,-1,13,0.34
AVAXUSDT,-1,1.9,1,TP,21,9,318,0,8,-0.67,1.82,1.18,1.18,0.43,0.28,9,0,1.05,0.3,-1,14,0.5
AVAXUSDT,-1,-2.1,0,SL,71,12,751,0,11,-0.81,1.93,2.73,0.55,0.53,0.31,1,0,0.99,0.11,-1,2,0.5
AVAXUSDT,1,1.9,1,TP,33,1,125,0,0,-2.9,0.42,1.19,1.19,0.26,0.34,69,0,0.82,0,1,7,0.39
AVAXUSDT,-1,1.9,1,TP,22,11,224,0,10,0.45,14.76,0.41,0.99,0.54,0.28,239,0,1.6,-0.69,-1,21,0.57
AVAXUSDT,-1,-1.456,0,TIMEOUT,50,4,673,0,3,0.8,-0.87,0.5,1.93,0.25,0.21,159,0,0.62,-0.41,-1,13,0.57
AVAXUSDT,1,1.9,1,TP,8,1,562,0,0,-2.61,2.11,2.08,2.08,0.75,0.63,179,0,2.15,0,1,2,1.44
AVAXUSDT,1,-2.1,0,SL,15,14,780,0,13,-1.21,6.57,1.96,0.77,0.56,0.25,25,0,1.67,-0.02,1,9,0.78
AVAXUSDT,1,1.9,1,TP,1,1,1203,0,0,-3.44,0.86,2.49,2.49,1.25,0.66,124,0,0.94,0,1,18,2.84
AVAXUSDT,1,1.9,1,TP,109,12,1399,5,6,-0.46,-0.62,0.9,0.55,0.77,0.5,140,0,1.75,0.07,1,19,0.63
AVAXUSDT,1,1.9,1,TP,23,7,1882,0,6,-0.24,1.83,1.61,1.47,0.58,0.2,30,0,1.64,-0.65,1,20,0.96
AVAXUSDT,1,-2.1,0,SL,14,6,2011,0,5,-0.55,0.35,1.15,0.71,0.85,0.4,84,0,2.16,-0.73,1,4,0.78
AVAXUSDT,1,-2.1,0,SL,16,10,333,0,9,0.03,4.99,0.5,0.76,1.27,0.79,99,0,2.92,-0.04,1,20,1.75
AVAXUSDT,1,1.9,1,TP,8,7,434,0,6,-1.12,7.17,2.05,0.8,0.92,0.79,203,0,2.65,-0.72,1,21,1.06
AVAXUSDT,-1,-2.1,0,SL,29,4,430,0,3,0.15,1.29,0.68,0.79,0.45,0.52,63,0,0.71,-0.18,-1,14,0.46
AVAXUSDT,-1,-2.1,0,SL,2,14,546,0,13,-0.14,2.74,7.13,0.39,0.7,0.52,169,0,0.85,-1.34,-1,19,0.33
AVAXUSDT,1,1.9,1,TP,12,5,459,0,4,0.1,2.4,0.51,0.84,0.62,0.14,207,0,0.98,-0.85,1,3,0.55
AVAXUSDT,1,-2.1,0,SL,14,11,554,0,10,0.02,3.54,1.92,0.91,1.06,0.14,296,0,2.23,-0.93,1,3,0.9
AVAXUSDT,1,1.9,1,TP,4,7,324,0,6,-2.72,2.44,1.23,2.06,0.95,0.47,9,0,2.13,1.88,1,22,2.82
AVAXUSDT,1,-2.1,0,SL,11,4,498,0,3,-0.16,4.77,0.59,0.61,1,0.45,171,0,2.63,-0.21,1,17,0.78
AVAXUSDT,-1,1.9,1,TP,12,10,291,0,9,0.07,13.77,1.45,0.28,0.95,0.54,555,0,2.88,-1.77,-1,19,0.75
AVAXUSDT,-1,1.9,1,TP,14,6,505,0,5,-0.03,1.92,0.81,0.32,0.8,0.72,162,0,2.24,-0.89,-1,0,0.38
AVAXUSDT,-1,1.9,1,TP,16,6,169,0,5,-0.1,2.75,0.52,0.89,0.89,0.58,15,0,2.79,-0.47,-1,6,0.81
AVAXUSDT,1,1.9,1,TP,2,1,178,0,0,-2.93,0.92,4.05,4.05,1.5,0.71,130,0,1.58,0,1,21,2.63
AVAXUSDT,-1,1.9,1,TP,56,9,198,0,8,-0.04,1.66,0.94,0.57,0.86,0.72,71,0,2.06,-1.7,-1,1,0.55
AVAXUSDT,-1,1.9,1,TP,29,1,868,0,0,-2.4,14.78,3.63,3.63,0.67,0.66,523,0,1.36,0,-1,1,1.35
AVAXUSDT,1,1.9,1,TP,13,10,183,0,9,-0.34,5.5,2.13,1.73,0.83,0.43,66,0,2.36,0.43,1,12,0.9
AVAXUSDT,1,1.9,1,TP,49,10,500,0,9,-0.07,2.38,0.73,1.11,0.86,0.57,89,0,2.57,0.17,1,20,0.8
AVAXUSDT,1,1.9,1,TP,12,15,456,0,14,0.1,4.16,1.77,0.93,0.86,0.47,197,0,1.66,0.16,1,19,1.18
AVAXUSDT,1,1.9,1,TP,22,1,606,0,0,-4.69,1.82,5.81,5.81,0.64,0.68,79,0,0.7,0,1,9,2.04
AVAXUSDT,-1,1.9,1,TP,19,3,289,0,2,-0.32,4.7,0.41,0.4,0.57,0.71,602,0,1.27,-0.12,-1,20,0.41
AVAXUSDT,-1,1.9,1,TP,63,1,589,0,0,-1.58,14.63,1.08,1.08,0.7,0.76,904,0,1.74,0,-1,23,1.08
AVAXUSDT,1,-2.1,0,SL,13,15,436,0,14,0.11,2.54,1.01,0.89,0.75,0.58,114,0,2.25,0.76,1,5,0.78
AVAXUSDT,1,-2.1,0,SL,26,3,650,0,2,0.1,2.32,2.87,1.94,0.85,0.58,340,0,1.69,-1.74,1,10,1.78
AVAXUSDT,-1,1.9,1,TP,8,16,6,0,15,0.06,3.15,1.66,0.3,2.16,0.63,474,0,6.56,1.98,-1,23,0.88
AVAXUSDT,-1,-2.1,0,SL,7,3,73,0,2,0.16,4.48,0.66,0.79,1.13,0.62,554,0,3.31,-0.87,-1,16,0.78
AVAXUSDT,1,-2.1,0,SL,6,6,281,0,5,-0.7,6.45,3.45,1.4,0.45,0.57,907,0,1.35,-0.5,1,9,0.53
AVAXUSDT,1,-2.1,0,SL,1,7,421,0,6,-0.12,1.42,0.41,1.49,1.96,0.86,68,0,3.6,-0.86,1,19,2.69
AVAXUSDT,1,1.9,1,TP,1,8,585,0,7,-0.03,0.41,0.67,1.01,1.47,0.88,231,0,1.32,-2.29,1,12,1.25
AVAXUSDT,-1,-2.1,0,SL,3,6,190,1,4,-0.26,-0.03,1.81,0.93,1.19,0.38,9,0,3.41,0.59,-1,2,1.5
AVAXUSDT,-1,-2.1,0,SL,51,14,401,0,13,0.06,0.42,1.02,0.9,0.57,0.39,211,0,1.74,-0.41,-1,7,0.74
AVAXUSDT,-1,-2.1,0,SL,32,3,328,0,2,0.32,3.65,0.83,1.13,0.46,0.28,263,0,1.38,-0.57,-1,0,0.51
AVAXUSDT,-1,-2.1,0,SL,19,1,448,0,0,-2.51,2.03,1.26,1.26,0.91,0.92,2,1,1.04,0,-1,6,0.66
AVAXUSDT,-1,1.9,1,TP,6,8,810,0,7,0.08,19.15,0.53,0.54,0.58,0.55,336,0,1.74,-0.28,-1,0,0.87
AVAXUSDT,-1,1.9,1,TP,3,1,576,0,0,-2.25,0.2,1.69,1.69,1.62,2.14,81,1,2.06,0,-1,18,2.32
AVAXUSDT,-1,-2.1,0,SL,13,6,900,0,5,0.12,3.2,2.22,1.24,1.37,2.23,400,1,3.34,-3.24,-1,3,1.44
AVAXUSDT,1,1.9,1,TP,5,13,154,0,12,0.04,1.43,0.6,1.78,0.74,0.45,81,0,2.21,-0.13,1,8,1.09
AVAXUSDT,1,-2.1,0,SL,24,3,342,0,2,-0.39,5.1,0.96,0.39,0.65,0.44,279,0,1.97,-0.11,1,7,0.36
AVAXUSDT,-1,1.9,1,TP,6,10,413,0,9,-1,2.8,1.14,1.02,0.54,0.44,30,0,1.59,-0.48,-1,1,0.65
AVAXUSDT,-1,1.9,1,TP,16,1,255,0,0,-1.78,5.36,1.2,1.2,0.79,0.53,265,0,0.48,0,-1,15,0.66
AVAXUSDT,-1,1.9,1,TP,22,8,578,0,7,-0.72,4.73,0.55,1.94,0.48,0.88,26,2,1.54,-0.15,-1,0,0.6
AVAXUSDT,-1,-2.1,0,SL,44,17,589,0,16,-0.01,2.95,2.33,1.19,0.47,0.43,8,0,1.43,-0.51,-1,4,0.55
AVAXUSDT,1,-2.1,0,SL,8,4,225,0,3,0.48,2.71,1.02,1.34,0.63,0.41,353,0,0.91,-1.39,1,15,0.95
AVAXUSDT,-1,1.9,1,TP,69,6,248,0,5,-0.16,5.86,2.4,1.27,0.51,0.14,221,0,1.04,-0.78,-1,8,0.45
AVAXUSDT,-1,1.9,1,TP,2,1,68,0,0,-2.46,4.49,1.21,1.21,0.72,0.38,13,0,1.75,0,-1,15,1.35
AVAXUSDT,1,1.9,1,TP,14,1,88,0,0,-3.69,7.33,2.9,2.9,0.68,0.3,369,0,1.91,0,1,9,1.05
AVAXUSDT,1,1.9,1,TP,38,14,381,0,13,-0.23,10.56,1.41,0.62,0.55,0.34,270,0,1.13,-0.41,1,10,0.64
AVAXUSDT,-1,1.9,1,TP,16,1,66,0,0,-1.46,6.33,0.46,0.46,0.85,0.93,26,0,2.35,0,-1,20,0.47
AVAXUSDT,1,1.9,1,TP,35,14,169,0,13,0.62,-1.69,2.53,1.96,0.93,0.52,321,0,2.5,-1.19,1,19,2.4
AVAXUSDT,-1,1.9,1,TP,12,4,380,0,3,0.73,0.11,3.6,1.46,0.99,0.42,33,0,0.19,-2.13,-1,21,2.04
AVAXUSDT,-1,1.9,1,TP,2,3,354,0,2,1.3,0.31,1.06,2.5,0.78,0.34,100,0,1.94,-1.5,1,13,1.72
AVAXUSDT,1,-2.1,0,SL,9,14,391,0,13,-0.23,1.88,0.71,1.07,0.57,0.8,13,1,1.53,0.26,1,9,0.62
AVAXUSDT,-1,1.9,1,TP,16,5,316,0,4,-0.05,1.45,1.65,0.45,0.49,0.43,189,0,0.72,-0.47,-1,3,0.24
AVAXUSDT,1,1.9,1,TP,20,1,141,0,0,-3.51,5.11,3.12,3.12,0.56,0.36,58,0,1.26,0,1,0,1.29
AVAXUSDT,1,-2.1,0,SL,5,6,713,0,5,-0.78,6.49,3.33,1.5,0.64,0.59,209,0,1.85,-0.84,1,23,0.97
AVAXUSDT,-1,-2.1,0,SL,2,7,114,0,6,-0.46,11.06,0.75,0.32,0.96,0.75,175,0,2.8,0.16,-1,18,0.51
AVAXUSDT,-1,1.9,1,TP,75,1,215,0,0,-2.14,14.47,0.67,0.67,0.91,0.77,282,0,1.93,0,-1,19,0.81
AVAXUSDT,-1,1.9,1,TP,19,15,692,0,14,0.33,4.37,0.87,0.78,0.56,0.67,8,0,1.7,-0.74,-1,19,0.47
AVAXUSDT,-1,-2.1,0,SL,57,6,898,0,5,0.07,7.2,0.26,0.88,0.57,0.69,223,0,1.77,-0.14,-1,22,0.54
AVAXUSDT,1,1.9,1,TP,60,4,446,0,3,0.28,0.01,0.64,0.64,0.52,1.16,69,1,0.7,-0.53,1,20,0.59
AVAXUSDT,-1,1.9,1,TP,12,17,255,0,16,-0.69,11.79,1.49,0.9,0.39,0.32,244,0,1.18,0.42,-1,13,0.54
AVAXUSDT,1,-2.1,0,SL,74,3,250,0,2,0.32,1.68,1.7,2.14,0.53,0.36,44,0,1.41,-1.33,1,15,1.17
AVAXUSDT,1,-2.1,0,SL,79,5,401,0,4,-0.25,1.12,0.96,0.64,0.79,0.36,193,0,0.6,-0.92,1,4,0.4
