symbol,S,pnl,win,exitType,hold,fastCycleLen,slowAge,confLag,pullLag,pullDepth,entryVsZone,volConfirm,volEntry,atrPct,zoneWidth,zoneAge,zoneMerged,slowStrength,moveFromFlip,emaSlope,hour,rangePct
SUIUSDT,-1,1.9,1,TP,21,1,275,0,0,-1.49,15.29,0.68,0.68,0.6,0.53,389,0,0.8,0,-1,23,0.35
SUIUSDT,1,-2.1,0,SL,5,1,743,0,0,-2.64,1.15,3.04,3.04,1.57,0.94,105,0,3.82,0,1,11,2.86
SUIUSDT,1,-2.1,0,SL,7,3,1356,0,2,-0.37,2.29,1.59,1.22,0.96,0.78,256,0,2.23,-1.42,1,20,0.98
SUIUSDT,1,-2.1,0,SL,13,3,352,0,2,-0.33,0.05,0.85,2.01,0.66,0.71,98,0,0.97,-1.05,1,17,0.93
SUIUSDT,1,1.9,1,TP,14,3,146,0,2,0.19,4.5,0.9,1.32,0.66,0.36,258,0,1.98,-0.74,1,9,0.86
SUIUSDT,1,1.9,1,TP,6,1,193,0,0,-2.17,4.57,1.58,1.58,1.01,0.75,18,0,1.68,0,1,18,1.2
SUIUSDT,-1,1.9,1,TP,15,1,273,0,0,-1.43,3.06,0.83,0.83,0.73,0.74,211,0,0.94,0,-1,21,0.57
SUIUSDT,-1,1.9,1,TP,12,1,464,0,0,-3.37,5.49,1.64,1.64,0.86,0.45,28,0,2.52,0,-1,21,0.78
SUIUSDT,-1,1.9,1,TP,6,3,831,0,2,-0.56,16.68,1.7,0.6,1,0.5,393,0,2.62,-0.84,-1,17,0.86
SUIUSDT,-1,-2.1,0,SL,2,4,385,0,3,-0.01,1.65,1.5,1.35,1.45,0.55,38,0,2.57,-1.15,-1,23,1.98
SUIUSDT,1,1.9,1,TP,7,1,193,0,0,-2.52,3.12,1.74,1.74,1.42,0.75,101,0,1.89,0,1,20,0.75
SUIUSDT,-1,-2.1,0,SL,22,1,483,0,0,-2.32,0.08,1.18,1.18,1.16,1.2,189,0,1.6,0,-1,17,0.99
SUIUSDT,1,1.9,1,TP,5,3,123,0,2,-0.75,7.95,1.96,1.49,0.71,0.33,137,0,1.91,-0.75,1,13,0.97
SUIUSDT,-1,1.9,1,TP,9,4,252,0,3,0.18,1.91,1.11,0.92,1.05,0.83,47,0,2.93,-1.94,-1,5,0.85
SUIUSDT,1,1.9,1,TP,16,1,107,0,0,-2.27,9.33,2.03,2.03,0.73,0.33,373,0,2.18,0,1,7,0.71
SUIUSDT,1,1.9,1,TP,5,1,239,0,0,-4.11,4.36,5.16,5.16,1.13,0.93,168,0,1.07,0,1,2,3.5
SUIUSDT,-1,1.9,1,TP,34,1,305,0,0,-1.84,0.72,0.61,0.61,0.68,0.48,75,0,1.94,0,-1,16,0.59
SUIUSDT,-1,1.9,1,TP,42,3,467,0,2,0.05,1.44,0.42,0.56,0.61,0.55,201,0,0.84,-0.52,-1,0,0.74
SUIUSDT,-1,-1.869,0,TIMEOUT,94,4,293,0,3,0.27,-0.98,0.73,1.11,0.6,0.34,1,0,0.86,-0.99,-1,19,0.6
SUIUSDT,1,-2.1,0,SL,12,2,256,0,1,0.07,1.23,1.14,2.73,0.61,0.6,228,0,1.59,-0.6,1,6,1.25
SUIUSDT,-1,1.9,1,TP,10,1,376,0,0,-3.7,5.44,5.93,5.93,0.61,0.36,57,0,1.14,0,-1,7,2.05
SUIUSDT,-1,1.9,1,TP,10,1,635,0,0,-2.6,0.21,1.23,1.23,0.44,0.25,184,0,1.11,0,-1,23,0.36
SUIUSDT,1,1.9,1,TP,31,1,201,0,0,-2.47,11.28,0.59,0.59,0.36,0.32,321,0,0.34,0,1,4,0.2
SUIUSDT,1,1.9,1,TP,29,2,685,0,1,-0.28,2.1,0.66,1.05,0.49,0.41,94,0,1.06,-0.19,1,5,0.67
SUIUSDT,-1,1.9,1,TP,21,1,526,0,0,-1.91,1.14,1.28,1.28,0.76,0.63,96,0,1.78,0,-1,3,1.16
SUIUSDT,-1,1.9,1,TP,12,1,277,0,0,-3.45,4.46,1.25,1.25,0.87,0.82,5,1,1.39,0,-1,16,1.12
SUIUSDT,-1,1.9,1,TP,46,1,450,0,0,-1.56,3.69,1,1,0.62,0.35,102,0,0.87,0,-1,15,0.72
SUIUSDT,-1,1.9,1,TP,8,1,838,0,0,-3.82,5.48,1.92,1.92,1.27,0.6,15,0,2.13,0,-1,16,1.57
SUIUSDT,1,-2.1,0,SL,5,2,242,0,1,0.3,1.32,0.82,1.88,1.57,0.86,118,1,1.6,-2.47,1,20,3.03
SUIUSDT,1,-2.1,0,SL,14,4,531,0,3,-0.37,12.19,1.22,1.25,1,0.3,171,0,2.23,-1.64,1,9,1.18
SUIUSDT,-1,-2.1,0,SL,60,4,247,0,3,-0.27,4.01,1.4,1.28,0.37,0.4,183,0,1.14,-0.43,-1,23,0.27
SUIUSDT,-1,-2.1,0,SL,5,3,1750,0,2,0.44,-1.59,1.52,1.48,1.3,1.72,175,1,2.38,-4.16,-1,19,1.51
SUIUSDT,-1,1.9,1,TP,35,2,95,0,1,-0.58,0.92,0.49,0.67,0.85,0.48,35,0,2.11,-0.18,-1,18,0.99
SUIUSDT,1,1.9,1,TP,37,2,130,0,1,0.04,3.85,0.49,1.12,0.45,0.35,22,0,1.4,-0.07,1,2,0.29
SUIUSDT,-1,1.9,1,TP,34,1,257,0,0,-1.15,1.8,0.33,0.33,0.27,0.14,35,0,0.77,0,-1,3,0.12
SUIUSDT,1,1.9,1,TP,1,1,167,0,0,-2.34,4.49,0.72,0.72,0.57,0.13,295,0,0.36,0,1,20,0.49
SUIUSDT,1,1.9,1,TP,31,3,100,0,2,-1.02,4.6,0.23,0.94,0.25,0.19,54,0,0.68,0.16,1,20,0.39
SUIUSDT,1,1.9,1,TP,12,1,557,0,0,-3.81,4.23,3.17,3.17,0.69,0.77,85,1,0.38,0,1,14,2.14
SUIUSDT,-1,-2.1,0,SL,30,1,463,0,0,-3.1,3.16,27.5,27.5,0.88,0.39,1,0,1.48,0,-1,14,5.51
SUIUSDT,1,1.9,1,TP,8,1,720,0,0,-5.85,6.2,5.63,5.63,0.6,0.61,2,1,0.61,0,1,21,1.75
AVAXUSDT,1,1.9,1,TP,4,3,296,0,2,0.43,2.03,0.88,0.85,0.85,1.41,352,0,1.63,-1.1,1,16,0.82
AVAXUSDT,1,1.9,1,TP,10,1,67,0,0,-3.19,2.87,0.74,0.74,0.7,0.52,74,0,1.45,0,1,15,0.45
AVAXUSDT,1,1.9,1,TP,9,1,218,0,0,-2.07,2.41,0.83,0.83,0.77,0.67,81,0,1.15,0,1,5,0.44
AVAXUSDT,1,1.9,1,TP,1,1,711,0,0,-2.01,14.16,1.75,1.75,2.03,0.58,526,0,3.6,0,1,10,2
AVAXUSDT,1,1.9,1,TP,1,1,1063,0,0,-2.57,21.54,2.18,2.18,2.37,0.4,878,0,3.11,0,1,2,4.99
AVAXUSDT,-1,1.9,1,TP,23,3,340,0,2,-0.16,2.75,1.13,0.82,1.19,1.55,271,0,1.33,-0.34,-1,20,0.81
AVAXUSDT,-1,-2.1,0,SL,1,1,451,0,0,-1.76,15.68,0.86,0.86,2.08,0.47,394,0,6.13,0,-1,23,1.92
AVAXUSDT,1,-2.1,0,SL,3,4,402,0,3,-0.56,12.98,0.71,0.84,1.92,0.37,518,0,4.67,-1.16,1,13,1.69
AVAXUSDT,-1,1.9,1,TP,3,1,317,0,0,-2.85,0.25,1.96,1.96,1.22,2.08,1150,0,3.58,0,-1,19,2.59
AVAXUSDT,1,1.9,1,TP,32,2,1017,0,1,0.17,5.81,0.93,2.2,1.31,0.61,381,0,3.16,-2.19,1,18,3.49
AVAXUSDT,-1,1.9,1,TP,4,4,387,0,3,0.08,9.86,0.94,0.84,1.73,0.77,1172,0,4.73,-2.25,-1,1,1.71
AVAXUSDT,1,1.9,1,TP,6,4,669,0,3,0.11,12.07,1.2,1,0.8,1.57,284,0,1.78,-1.14,1,6,0.78
AVAXUSDT,1,1.9,1,TP,6,4,189,0,3,-0.14,1.02,0.92,1.04,1.44,1.15,38,0,0.87,-1.45,1,12,1.65
AVAXUSDT,-1,1.9,1,TP,1,1,369,0,0,-2.8,6.38,5.15,5.15,2.74,3.81,89,0,6.33,0,-1,14,12.2
AVAXUSDT,-1,1.9,1,TP,5,2,601,0,1,-0.91,11.72,1.76,1.42,1.28,1.06,262,0,3.48,1.25,-1,14,1.47
AVAXUSDT,1,1.9,1,TP,13,1,312,0,0,-1.82,9.08,1.36,1.36,0.84,0.96,356,0,0.82,0,1,4,1.11
AVAXUSDT,1,1.9,1,TP,4,1,246,0,0,-1.99,4.13,1.07,1.07,1.06,0.35,21,0,3.05,0,1,3,1.27
AVAXUSDT,-1,1.9,1,TP,8,1,433,0,0,-2.12,2.65,0.95,0.95,0.93,0.5,3,0,0.68,0,-1,16,0.82
AVAXUSDT,-1,1.9,1,TP,9,1,991,0,0,-1.2,3.14,0.51,0.51,0.52,0.43,15,0,1.57,0,-1,12,0.49
AVAXUSDT,1,1.9,1,TP,17,1,238,0,0,-3.15,22.47,1.74,1.74,0.64,0.56,326,0,1.91,0,1,23,0.77
AVAXUSDT,1,1.9,1,TP,2,1,434,0,0,-3.24,25.32,0.8,0.8,0.68,0.54,522,0,1.87,0,1,0,0.62
AVAXUSDT,1,1.9,1,TP,2,3,584,0,2,0.25,15.79,2.49,3.69,1.25,0.53,670,0,1.12,-3.42,1,14,4.29
AVAXUSDT,1,1.9,1,TP,14,3,93,0,2,-0.02,8.73,0.71,1.1,0.9,0.32,190,0,2.52,-1.04,1,19,1.11
AVAXUSDT,1,1.9,1,TP,5,1,442,0,0,-3.67,12.02,2.15,2.15,0.99,0.44,301,0,1.07,0,1,11,0.79
AVAXUSDT,1,1.9,1,TP,2,1,1064,0,0,-2.24,4.42,0.82,0.82,0.65,0.43,131,0,2.08,0,1,22,0.41
AVAXUSDT,1,-2.1,0,SL,13,2,143,0,1,0.32,0.4,0.64,1.9,1.63,0.83,67,0,3.93,-2.02,1,10,3.03
AVAXUSDT,-1,-2.1,0,SL,22,2,1040,0,1,-0.68,9.88,0.49,0.67,0.89,0.36,524,0,0.38,0.3,-1,12,1.13
AVAXUSDT,1,1.9,1,TP,12,1,424,0,0,-1.29,17.45,0.47,0.47,0.95,0.55,496,0,0.74,0,1,18,0.89
AVAXUSDT,1,1.9,1,TP,2,1,137,0,0,-3.33,10.54,2.57,2.57,1.12,0.46,271,0,3.01,0,1,2,1.02
AVAXUSDT,1,-2.1,0,SL,5,1,172,0,0,-2.66,7.69,0.94,0.94,1.3,1.05,189,0,3.35,0,1,9,0.9
AVAXUSDT,-1,1.9,1,TP,5,1,351,0,0,-2.08,9.24,1.96,1.96,0.94,0.84,490,0,1.42,0,-1,13,1.39
AVAXUSDT,1,-2.1,0,SL,17,2,242,0,1,-0.09,2.64,0.53,0.6,0.94,0.63,22,0,2.61,-0.13,1,20,0.7
AVAXUSDT,-1,1.9,1,TP,3,1,273,0,0,-1.93,4.22,0.74,0.74,0.91,0.68,418,0,0.25,0,-1,23,0.72
AVAXUSDT,-1,1.9,1,TP,8,1,350,0,0,-5.79,4.44,4.68,4.68,0.86,0.52,155,0,0.39,0,-1,21,2.47
AVAXUSDT,1,1.9,1,TP,8,1,245,0,0,-1.99,2.3,0.93,0.93,0.88,0.49,44,0,1.36,0,1,1,0.54
AVAXUSDT,-1,1.9,1,TP,9,1,115,0,0,-2.66,11.18,1.57,1.57,1.34,1.01,267,0,3.61,0,-1,22,1.92
AVAXUSDT,-1,1.9,1,TP,19,1,393,0,0,-2.32,0.66,1.86,1.86,1.01,0.63,38,0,1.86,0,-1,13,1.12
AVAXUSDT,1,1.9,1,TP,13,1,270,0,0,-4.24,7.22,1.98,1.98,1.2,0.28,124,0,2.52,0,1,16,1.95
AVAXUSDT,-1,1.9,1,TP,20,1,108,0,0,-2,5.71,1.65,1.65,0.82,0.35,49,0,2.24,0,-1,19,1.66
AVAXUSDT,-1,1.9,1,TP,1,1,606,0,0,-2.2,1.7,2.72,2.72,0.64,1.09,96,2,1.13,0,-1,23,1.25
AVAXUSDT,-1,1.9,1,TP,4,1,443,0,0,-3.68,2.23,1.84,1.84,0.61,0.5,76,0,0.77,0,-1,13,1.02
AVAXUSDT,-1,-2.1,0,SL,17,2,188,0,1,-0.06,0.46,0.56,0.54,0.81,0.58,133,0,2.48,-0.42,-1,3,0.67
AVAXUSDT,1,1.9,1,TP,4,1,248,0,0,-3.35,17.56,2.29,2.29,0.79,0.5,349,0,2.09,0,1,15,1.51
AVAXUSDT,1,1.9,1,TP,9,2,480,0,1,-0.01,5.43,1.14,1.3,1.75,0.51,200,0,3.3,-1.51,1,1,2.35
AVAXUSDT,1,-2.1,0,SL,3,1,735,0,0,-3.51,3.03,0.99,0.99,1.23,0.87,83,0,2.04,0,1,16,1.3
AVAXUSDT,-1,1.9,1,TP,5,1,124,0,0,-3.35,6.46,0.6,0.6,1,0.97,405,0,2.23,0,-1,1,0.57
AVAXUSDT,-1,-2.1,0,SL,2,4,207,0,3,-0.37,6.83,1.65,1.65,0.79,0.43,311,0,1,-1.65,-1,0,0.85
AVAXUSDT,-1,1.9,1,TP,20,1,478,0,0,-2.89,4.05,4.92,4.92,0.65,0.51,59,0,1.52,0,-1,16,2.13
AVAXUSDT,-1,-2.1,0,SL,91,3,681,0,2,-0.23,0.17,0.66,0.66,0.71,0.42,20,0,2.11,-0.24,-1,18,0.54
AVAXUSDT,1,-1.219,0,TIMEOUT,134,3,115,1,1,0.18,1.43,0.34,0.75,0.67,0.34,97,0,2.06,-0.06,-1,3,0.5
AVAXUSDT,-1,1.9,1,TP,70,1,366,0,0,-1.77,1.98,1.96,1.96,0.33,0.18,75,0,0.95,0,-1,16,0.35
AVAXUSDT,1,-2.1,0,SL,71,1,149,0,0,-2.26,3.29,4.99,4.99,0.4,0.17,11,0,1.12,0,1,0,0.86
AVAXUSDT,1,1.9,1,TP,7,1,297,0,0,-4.21,5.08,1.47,1.47,0.45,0.37,57,0,0.71,0,1,14,0.44
AVAXUSDT,-1,-2.1,0,SL,2,1,442,0,0,-4.93,20.73,6.2,6.2,1.4,0.74,334,0,1.34,0,-1,14,5.19
AVAXUSDT,-1,1.9,1,TP,15,1,373,0,0,-2.67,2.55,2.82,2.82,0.65,0.35,43,0,1.42,0,-1,18,1.33
AVAXUSDT,-1,1.9,1,TP,131,4,513,0,3,0.03,2.44,2.49,0.87,0.38,0.2,72,0,1.09,-0.42,-1,5,0.34
AVAXUSDT,-1,1.9,1,TP,15,1,1169,0,0,-1.24,0.86,0.31,0.31,0.37,0.17,20,0,0.58,0,-1,1,0.27
AVAXUSDT,-1,-0.137,0,TIMEOUT,65,4,1556,0,3,-0.84,4.4,0.58,0.69,0.28,0.11,21,0,0.66,-0.06,-1,2,0.3
AVAXUSDT,1,1.9,1,TP,21,3,682,0,2,-0.09,2.62,0.2,0.66,0.87,0.58,31,0,2.66,-0.05,1,20,0.87
AVAXUSDT,-1,1.9,1,TP,11,1,362,0,0,-1.86,0.1,0.67,0.67,0.8,0.57,127,0,0.69,0,-1,22,0.73
AVAXUSDT,-1,1.9,1,TP,7,1,866,0,0,-1.4,15.19,0.61,0.61,0.34,0.32,166,0,0.84,0,-1,18,0.32
AVAXUSDT,-1,1.9,1,TP,13,1,1513,0,0,-0.69,2.03,0.45,0.45,0.81,0.43,130,0,2.5,0,-1,12,0.56
AVAXUSDT,-1,-2.1,0,SL,4,1,165,0,0,-3.27,3.86,2.07,2.07,1.54,0.53,23,0,0.84,0,-1,19,1.95
AVAXUSDT,-1,1.9,1,TP,19,1,372,0,0,-2.16,4.35,0.65,0.65,0.57,0.22,109,0,0.57,0,-1,20,0.29
AVAXUSDT,1,1.9,1,TP,3,1,166,0,0,-1.41,2.95,0.43,0.43,0.37,0.23,13,0,0.75,0,1,21,0.26
AVAXUSDT,-1,1.9,1,TP,20,1,198,0,0,-2.73,2.48,2.8,2.8,0.44,0.33,31,0,0.63,0,-1,20,0.52
AVAXUSDT,-1,-2.1,0,SL,25,1,681,0,0,-3.74,3.42,3.73,3.73,1.17,0.54,110,0,0.39,0,-1,20,2.69
AVAXUSDT,1,1.9,1,TP,21,1,411,0,0,-3.59,3.84,1.2,1.2,0.52,0.28,3,0,1.05,0,1,3,0.38
AVAXUSDT,1,1.9,1,TP,21,3,263,0,2,-1.07,1.06,1.19,4.2,0.5,0.4,167,0,0.88,0.48,1,22,1.5
AVAXUSDT,-1,1.9,1,TP,16,1,394,0,0,-0.61,14.69,0.76,0.76,0.18,0.2,533,0,0.46,0,-1,15,0.21
AVAXUSDT,-1,1.9,1,TP,18,4,932,0,3,-0.08,18.47,0.7,3.21,0.27,0.62,341,0,0.64,-0.42,-1,5,0.57
AVAXUSDT,1,1.9,1,TP,9,1,86,0,0,-2.09,4.24,0.59,0.59,0.35,0.26,16,0,0.28,0,1,13,0.17
AVAXUSDT,-1,-2.1,0,SL,29,2,718,0,1,-0.17,1.32,0.79,1.63,0.28,0.05,63,0,0.27,-0.18,-1,14,0.46
AVAXUSDT,-1,-2.1,0,SL,38,4,535,0,3,-0.19,2.99,0.6,1.17,0.31,0.19,23,0,0.43,-0.39,-1,13,0.34
AVAXUSDT,1,1.9,1,TP,33,1,125,0,0,-2.9,0.42,1.19,1.19,0.26,0.34,69,0,0.82,0,1,7,0.39
AVAXUSDT,1,1.9,1,TP,8,1,562,0,0,-2.61,2.11,2.08,2.08,0.75,0.63,179,0,2.15,0,1,2,1.44
AVAXUSDT,1,1.9,1,TP,1,1,1203,0,0,-3.44,0.86,2.49,2.49,1.25,0.66,124,0,0.94,0,1,18,2.84
AVAXUSDT,-1,-2.1,0,SL,29,4,430,0,3,0.15,1.29,0.68,0.79,0.45,0.52,63,0,0.71,-0.18,-1,14,0.46
AVAXUSDT,1,-2.1,0,SL,11,4,498,0,3,-0.16,4.77,0.59,0.61,1,0.45,171,0,2.63,-0.21,1,17,0.78
AVAXUSDT,1,1.9,1,TP,2,1,178,0,0,-2.93,0.92,4.05,4.05,1.5,0.71,130,0,1.58,0,1,21,2.63
AVAXUSDT,-1,1.9,1,TP,29,1,868,0,0,-2.4,14.78,3.63,3.63,0.67,0.66,523,0,1.36,0,-1,1,1.35
AVAXUSDT,1,1.9,1,TP,22,1,606,0,0,-4.69,1.82,5.81,5.81,0.64,0.68,79,0,0.7,0,1,9,2.04
AVAXUSDT,-1,1.9,1,TP,19,3,289,0,2,-0.32,4.7,0.41,0.4,0.57,0.71,602,0,1.27,-0.12,-1,20,0.41
AVAXUSDT,-1,1.9,1,TP,63,1,589,0,0,-1.58,14.63,1.08,1.08,0.7,0.76,904,0,1.74,0,-1,23,1.08
AVAXUSDT,1,-2.1,0,SL,26,3,650,0,2,0.1,2.32,2.87,1.94,0.85,0.58,340,0,1.69,-1.74,1,10,1.78
AVAXUSDT,-1,-2.1,0,SL,7,3,73,0,2,0.16,4.48,0.66,0.79,1.13,0.62,554,0,3.31,-0.87,-1,16,0.78
AVAXUSDT,-1,-2.1,0,SL,32,3,328,0,2,0.32,3.65,0.83,1.13,0.46,0.28,263,0,1.38,-0.57,-1,0,0.51
AVAXUSDT,-1,-2.1,0,SL,19,1,448,0,0,-2.51,2.03,1.26,1.26,0.91,0.92,2,1,1.04,0,-1,6,0.66
AVAXUSDT,-1,1.9,1,TP,3,1,576,0,0,-2.25,0.2,1.69,1.69,1.62,2.14,81,1,2.06,0,-1,18,2.32
AVAXUSDT,1,-2.1,0,SL,24,3,342,0,2,-0.39,5.1,0.96,0.39,0.65,0.44,279,0,1.97,-0.11,1,7,0.36
AVAXUSDT,-1,1.9,1,TP,16,1,255,0,0,-1.78,5.36,1.2,1.2,0.79,0.53,265,0,0.48,0,-1,15,0.66
AVAXUSDT,1,-2.1,0,SL,8,4,225,0,3,0.48,2.71,1.02,1.34,0.63,0.41,353,0,0.91,-1.39,1,15,0.95
AVAXUSDT,-1,1.9,1,TP,2,1,68,0,0,-2.46,4.49,1.21,1.21,0.72,0.38,13,0,1.75,0,-1,15,1.35
AVAXUSDT,1,1.9,1,TP,14,1,88,0,0,-3.69,7.33,2.9,2.9,0.68,0.3,369,0,1.91,0,1,9,1.05
AVAXUSDT,-1,1.9,1,TP,16,1,66,0,0,-1.46,6.33,0.46,0.46,0.85,0.93,26,0,2.35,0,-1,20,0.47
AVAXUSDT,-1,1.9,1,TP,2,3,354,0,2,1.3,0.31,1.06,2.5,0.78,0.34,100,0,1.94,-1.5,1,13,1.72
AVAXUSDT,1,1.9,1,TP,20,1,141,0,0,-3.51,5.11,3.12,3.12,0.56,0.36,58,0,1.26,0,1,0,1.29
AVAXUSDT,-1,1.9,1,TP,75,1,215,0,0,-2.14,14.47,0.67,0.67,0.91,0.77,282,0,1.93,0,-1,19,0.81
AVAXUSDT,1,1.9,1,TP,60,4,446,0,3,0.28,0.01,0.64,0.64,0.52,1.16,69,1,0.7,-0.53,1,20,0.59
AVAXUSDT,1,-2.1,0,SL,74,3,250,0,2,0.32,1.68,1.7,2.14,0.53,0.36,44,0,1.41,-1.33,1,15,1.17
AVAXUSDT,-1,-2.1,0,SL,41,1,303,0,0,-3.5,12.12,3.38,3.38,0.46,0.43,217,0,1.29,0,-1,4,1.06
AVAXUSDT,-1,1.9,1,TP,52,2,139,0,1,-0.19,0.59,0.31,0.21,0.47,0.27,70,0,1.54,0.04,-1,23,0.21
AVAXUSDT,1,1.9,1,TP,5,1,285,0,0,-2.13,19.68,0.89,0.89,1.04,0.6,400,0,1.83,0,1,6,1.45
AVAXUSDT,1,1.9,1,TP,20,2,472,0,1,-0.16,16.91,0.81,0.58,1.26,0.6,586,0,1.4,-0.18,1,4,0.71
AVAXUSDT,-1,1.9,1,TP,20,1,295,0,0,-1.85,3.02,2.83,2.83,0.89,0.36,235,0,1.67,0,-1,22,0.9
AVAXUSDT,-1,1.9,1,TP,12,1,642,0,0,-2.53,20.65,3.13,3.13,1.34,0.45,582,0,0.76,0,-1,13,2.66
AVAXUSDT,-1,1.9,1,TP,28,1,307,0,0,-2.09,4.4,1.28,1.28,0.57,0.36,256,0,1.55,0,-1,15,0.63
AVAXUSDT,-1,-2.1,0,SL,26,1,446,0,0,-1.69,7.88,0.41,0.41,0.74,0.37,395,0,2.31,0,-1,1,0.47
AVAXUSDT,-1,-2.1,0,SL,37,4,560,0,3,-0.11,5.92,0.62,0.71,0.43,0.66,48,0,1.21,-0.12,-1,6,0.43
AVAXUSDT,-1,1.9,1,TP,11,3,149,0,2,-0.7,0.19,0.45,7.66,1.44,0.63,16,0,2.41,0.41,-1,21,4.95
AVAXUSDT,-1,1.9,1,TP,24,1,362,0,0,-1.89,1.37,0.58,0.58,0.74,1.1,151,1,1.74,0,-1,2,0.42
AVAXUSDT,-1,-2.1,0,SL,56,4,549,0,3,0.22,1.8,1.23,0.91,0.66,0.57,63,0,1.99,-1.62,-1,1,0.59
AVAXUSDT,1,1.9,1,TP,16,1,162,0,0,-1.65,14.26,1.78,1.78,0.59,0.46,317,0,1.15,0,1,12,0.83
AVAXUSDT,-1,-2.1,0,SL,6,4,304,0,3,0.08,4.91,0.64,1.28,1.38,0.81,193,1,3.04,-1.94,-1,20,1.64
AVAXUSDT,-1,1.9,1,TP,16,2,403,0,1,-0.61,4.12,1.24,1.15,0.91,0.79,294,1,0.66,-0.38,-1,21,1.15
AVAXUSDT,-1,1.9,1,TP,13,1,131,0,0,-2.26,10.78,2.09,2.09,0.57,0.72,242,0,1.73,0,-1,10,0.77
AVAXUSDT,1,1.9,1,TP,13,4,199,0,3,-0.31,12.6,1.65,1.61,1.01,0.99,337,0,2.27,-1.57,1,16,1.44
AVAXUSDT,1,-2.1,0,SL,18,4,515,0,3,0.3,1.03,0.32,0.54,0.59,1.56,41,3,0.33,-0.44,1,23,0.53
AVAXUSDT,-1,-1.952,0,TIMEOUT,45,2,260,0,1,-0.14,14.95,0.61,0.82,0.39,0.32,502,0,1.21,-0.1,-1,17,0.47
AVAXUSDT,1,1.9,1,TP,7,1,283,0,0,-2.5,4.63,1.88,1.88,0.62,0.47,131,0,1.61,0,1,13,0.92
AVAXUSDT,1,-2.1,0,SL,12,2,585,0,1,-0.78,3.16,0.98,1.14,0.9,0.27,107,0,2.1,0.69,1,16,1.03
AVAXUSDT,1,-2.1,0,SL,6,3,716,0,2,-0.56,3.31,2,4.45,0.6,0.27,237,0,1.42,-1.03,1,1,1.93
AVAXUSDT,-1,1.9,1,TP,92,1,349,0,0,-2.06,2.14,1.1,1.1,0.57,0.38,33,0,0.56,0,-1,8,0.47
AVAXUSDT,1,1.9,1,TP,11,1,520,0,0,-1.97,4.28,0.84,0.84,0.83,0.31,34,0,1.79,0,1,16,0.56
AVAXUSDT,-1,-2.1,0,SL,37,3,343,0,2,0.39,1.48,0.82,1.04,0.61,0.37,80,0,1.68,-0.62,-1,12,0.79
AVAXUSDT,1,1.9,1,TP,7,1,139,0,0,-2.07,11.12,0.69,0.69,0.51,0.64,280,0,1.14,0,1,17,0.47
AVAXUSDT,1,1.9,1,TP,11,4,220,0,3,-0.25,7.91,0.73,1.21,0.65,0.65,358,0,0.51,-0.8,1,13,1.12
AVAXUSDT,-1,-2.1,0,SL,30,2,236,1,0,-3.64,0.27,2.01,2.01,0.45,0.28,186,0,1.03,0.15,-1,0,0.62
AVAXUSDT,1,1.9,1,TP,6,2,466,0,1,0.23,21.37,0.94,1.56,0.46,0.21,308,0,1.24,-0.59,1,1,0.88
AVAXUSDT,1,1.9,1,TP,9,1,140,0,0,-4.58,6.58,5.13,5.13,0.92,0.29,21,0,1.17,0,1,22,4.29
AVAXUSDT,1,-2.1,0,SL,62,3,452,0,2,-1.18,1.59,1.53,3.86,0.98,0.48,109,0,1.29,-1.29,1,17,2.66
AVAXUSDT,-1,-2.1,0,SL,3,3,467,0,2,0.16,15.61,1.51,2.38,0.57,0.62,286,0,1.19,-0.79,-1,9,1.43
AVAXUSDT,-1,1.9,1,TP,46,1,74,0,0,-3.24,14.91,1.88,1.88,0.78,0.64,536,0,0.68,0,-1,23,1.09
AVAXUSDT,1,1.9,1,TP,14,1,30,0,0,-2.4,1.95,2.77,2.77,0.47,0.22,1,0,0.79,0,1,8,0.99
AVAXUSDT,-1,1.9,1,TP,6,1,152,0,0,-1.77,7.45,1.28,1.28,0.69,0.33,340,0,1.71,0,-1,11,0.59
AVAXUSDT,-1,1.9,1,TP,4,1,162,0,0,-2.95,1,1.52,1.52,0.96,0.5,746,0,1.74,0,-1,17,1.55
AVAXUSDT,-1,1.9,1,TP,4,1,546,0,0,-2.1,0.26,1.38,1.38,1.37,0.42,82,0,1.96,0,-1,17,2.01
AVAXUSDT,-1,1.9,1,TP,15,2,310,0,1,-0.35,0.22,0.69,1.55,0.24,0.48,260,0,0.75,-0.22,-1,7,0.37
AVAXUSDT,1,1.9,1,TP,47,4,154,0,3,-0.3,6.47,0.82,1.12,0.2,0.28,655,1,0.62,-0.14,1,9,0.23
AVAXUSDT,1,1.9,1,TP,8,1,316,0,0,-3.29,1.32,4.95,4.95,0.48,0.05,66,0,0.65,0,1,2,1.44
AVAXUSDT,-1,-0.945,0,TIMEOUT,85,1,165,0,0,-3.19,8.58,5.01,5.01,0.46,0.06,316,0,0.72,0,-1,16,1.97
AVAXUSDT,1,1.9,1,TP,9,1,308,0,0,-1.75,7.79,1.09,1.09,0.43,0.37,270,0,1.35,0,1,22,0.5
AVAXUSDT,-1,-0.827,0,TIMEOUT,51,4,443,0,3,-0.53,0.65,1.02,0.61,0.2,0.28,104,0,0.65,-0.09,-1,6,0.23
AVAXUSDT,1,1.9,1,TP,9,1,371,0,0,-1,10.64,2.01,2.01,0.54,0.08,463,0,1.23,0,1,15,0.86
