symbol,S,time,pnl,exitType,fastCycleLen,entryVsZone,pullDepth
SOLUSDT,-1,1660731300,1.9,TP,1,1.61,-1.92
SOLUSDT,-1,1661316300,-2.1,SL,4,5.78,-0.05
SOLUSDT,-1,1663515900,1.9,TP,1,3.19,-1.68
SOLUSDT,1,1666708200,1.9,TP,1,0.5,-2.82
SOLUSDT,1,1666975500,1.9,TP,1,2.42,-3.31
SOLUSDT,-1,1668189600,1.9,TP,2,22.13,0.02
SOLUSDT,-1,1669833000,-2.1,SL,2,-1.67,0.32
SOLUSDT,-1,1670799600,1.9,TP,1,3.27,-3.1
SOLUSDT,1,1672602300,1.9,TP,2,2.83,-0.23
SOLUSDT,1,1672956900,-2.1,SL,2,19.97,-0.31
SOLUSDT,1,1674852300,1.9,TP,4,-0.67,0
SOLUSDT,-1,1677174300,1.9,TP,3,3.09,-0.79
SOLUSDT,-1,1677945600,1.9,TP,1,2.89,-1.59
SOLUSDT,-1,1678071600,1.9,TP,4,1.07,-0.27
SOLUSDT,-1,1679656500,1.9,TP,4,4.33,-0.14
SOLUSDT,-1,1680975900,1.9,TP,1,4.11,-2.83
SOLUSDT,1,1681804800,-2.1,SL,1,1.24,-1.92
SOLUSDT,-1,1682268300,1.9,TP,1,2.6,-1.56
SOLUSDT,-1,1683504900,1.9,TP,1,3.57,-3.03
SOLUSDT,-1,1684899000,1.9,TP,1,2.89,-4.24
SOLUSDT,1,1685682900,1.9,TP,1,4.08,-3.6
SOLUSDT,-1,1686140100,1.9,TP,1,0.28,-1.09
SOLUSDT,-1,1686329100,1.9,TP,1,1.62,-2.27
SOLUSDT,1,1687200300,1.9,TP,4,0.76,-0.03
SOLUSDT,-1,1687926600,1.9,TP,1,2.78,-1.18
SOLUSDT,1,1689025500,1.9,TP,4,2.26,-0.17
SOLUSDT,-1,1689867000,1.9,TP,1,0.71,-3.1
SOLUSDT,-1,1690056900,1.9,TP,1,6.84,-1.47
SOLUSDT,1,1690565400,-0.578,TIMEOUT,4,11.41,1.02
SOLUSDT,-1,1691183700,1.9,TP,1,0.23,-0.69
SOLUSDT,-1,1693296900,-2.1,SL,1,4.59,-0.93
SOLUSDT,1,1694821500,-2.1,SL,1,2.7,-1.69
SOLUSDT,1,1695019500,1.9,TP,2,1.61,-0.03
SOLUSDT,1,1697715900,1.9,TP,1,5.85,-2.62
SOLUSDT,1,1698029100,1.9,TP,1,10.22,-1.84
SOLUSDT,1,1698101100,-2.1,SL,1,5.43,-4.27
SOLUSDT,1,1698588900,1.9,TP,2,1.49,-0.73
SOLUSDT,1,1702250100,-2.1,SL,4,17.4,-0.33
SOLUSDT,-1,1704456900,1.9,TP,2,2.52,-0.46
SOLUSDT,-1,1705884300,1.9,TP,3,5.57,-0.41
SOLUSDT,1,1707753600,1.9,TP,1,2.75,-2.21
SOLUSDT,1,1710697500,1.9,TP,1,13.2,-1.35
SOLUSDT,-1,1712273400,1.9,TP,4,-0.63,-0.02
SOLUSDT,-1,1712927700,1.9,TP,1,5.71,-3.2
SOLUSDT,-1,1713359700,1.9,TP,1,4.48,-1.56
SOLUSDT,-1,1714345200,1.9,TP,1,1.67,-3.43
SOLUSDT,1,1716181200,1.9,TP,1,24.8,-3.67
SOLUSDT,-1,1718073900,1.9,TP,1,2.05,-1.49
SOLUSDT,1,1722213900,1.9,TP,1,7.37,-2.33
SOLUSDT,-1,1722457800,1.9,TP,1,11.09,-2.27
SOLUSDT,1,1724123700,1.9,TP,4,1.07,-0.62
SOLUSDT,1,1724627700,-2.1,SL,2,18.74,-0.1
SOLUSDT,-1,1725813000,-2.1,SL,3,0.23,0.03
SOLUSDT,1,1726245000,1.9,TP,1,1.89,-2.16
SOLUSDT,1,1732184100,1.9,TP,2,3.35,0.06
SOLUSDT,-1,1734786000,1.9,TP,1,20.17,-3.12
SOLUSDT,1,1736169300,1.9,TP,4,0.93,-1.76
SOLUSDT,-1,1736529300,-2.1,SL,4,1.47,0.21
SOLUSDT,-1,1736742600,1.9,TP,1,3.97,-0.86
SOLUSDT,1,1737695700,1.9,TP,1,1.05,-2.37
SOLUSDT,1,1739197800,-2.1,SL,4,4.05,-0.15
SOLUSDT,-1,1740708000,1.9,TP,1,24.35,-2.4
SOLUSDT,1,1740882600,-2.1,SL,3,4.66,0.08
SOLUSDT,-1,1743562800,-2.1,SL,1,0.69,-0.73
SOLUSDT,1,1744608600,-2.1,SL,3,0.69,-0.04
SOLUSDT,1,1747035900,1.9,TP,3,0.06,-0.14
SOLUSDT,1,1747151100,1.9,TP,2,0.03,-1.54
SOLUSDT,-1,1748877300,-2.1,SL,2,9.88,-0.43
SOLUSDT,1,1749402000,-1.07,TIMEOUT,1,4.64,-2.98
SOLUSDT,-1,1750432500,1.9,TP,1,2.57,-3.61
SOLUSDT,1,1752417900,1.9,TP,4,3.52,-0.42
SOLUSDT,1,1755873000,1.9,TP,1,4.74,-3.65
SOLUSDT,1,1757075400,-2.1,SL,3,7.19,-1.05
SOLUSDT,1,1759308300,1.9,TP,1,4.52,-4.36
SOLUSDT,1,1759637700,1.9,TP,1,3.36,-2.03
SOLUSDT,-1,1760549400,1.9,TP,1,3.36,-1.36
SOLUSDT,1,1760938200,-2.1,SL,1,5.13,-2.39
SOLUSDT,-1,1761785100,1.9,TP,4,2.23,-0.04
SOLUSDT,-1,1763395200,1.9,TP,1,2.09,-2.49
SOLUSDT,1,1764182700,-2.1,SL,1,6.25,-4.09
SOLUSDT,-1,1764547200,1.9,TP,1,9.45,-5.84
SOLUSDT,-1,1765155600,-2.1,SL,2,0.35,-0.1
SOLUSDT,1,1765296000,1.9,TP,1,7.82,-6.16
SOLUSDT,-1,1766296800,-2.1,SL,2,3.19,-0.19
SOLUSDT,-1,1766775600,-1.174,TIMEOUT,2,1.54,-0.33
SOLUSDT,-1,1769863500,1.9,TP,1,3.09,-1.74
SOLUSDT,-1,1770711300,1.9,TP,1,4.82,-1.8
SOLUSDT,-1,1771896600,1.9,TP,3,0.87,-0.81
SOLUSDT,1,1773536400,1.9,TP,3,0.51,-0.74
SOLUSDT,1,1774407600,1.9,TP,4,11.67,-0.01
SOLUSDT,-1,1774917900,-2.1,SL,2,0.08,-0.06
SOLUSDT,1,1778260500,1.9,TP,1,5.47,-2.74
SOLUSDT,-1,1778829300,1.9,TP,4,-0.74,0.4
SOLUSDT,-1,1780065900,-2.1,SL,3,5.06,-0.47
SOLUSDT,-1,1780241400,1.9,TP,1,2.37,-1.87
SOLUSDT,1,1781473500,1.9,TP,1,5.49,-4.96
SOLUSDT,1,1782707400,1.9,TP,2,7.86,0.12
XRPUSDT,-1,1609194600,-2.1,SL,1,4.75,-4.95
XRPUSDT,-1,1614482100,1.9,TP,1,20.23,-1.69
XRPUSDT,1,1616226300,1.9,TP,1,3.57,-1.87
XRPUSDT,1,1619756100,1.9,TP,1,14.82,-2.13
XRPUSDT,1,1620031500,-2.1,SL,3,1.69,-0.09
XRPUSDT,-1,1620832500,1.9,TP,1,1.5,-2.09
XRPUSDT,1,1622118600,1.9,TP,3,5.77,-0.11
XRPUSDT,-1,1622891700,1.9,TP,1,8.23,-2.4
XRPUSDT,-1,1623085200,1.9,TP,1,1.19,-2.19
XRPUSDT,-1,1626622200,1.9,TP,4,0.86,-0.62
XRPUSDT,1,1627081200,1.9,TP,1,6.35,-2.96
XRPUSDT,1,1627260300,1.9,TP,1,11.89,-4.07
XRPUSDT,1,1627394400,1.9,TP,4,10.88,1.11
XRPUSDT,1,1627892100,-2.1,SL,4,1.55,-0.18
XRPUSDT,1,1628838000,1.9,TP,1,4.13,-2.66
XRPUSDT,-1,1631505600,1.9,TP,1,1.64,-2.29
XRPUSDT,-1,1632026700,1.9,TP,2,0.07,0.26
XRPUSDT,1,1633443300,1.9,TP,3,0.56,-0.14
XRPUSDT,1,1633530600,1.9,TP,1,1.25,-2.13
XRPUSDT,1,1636550100,1.9,TP,1,3.76,-3.76
XRPUSDT,-1,1636995600,1.9,TP,1,0.02,-0.68
XRPUSDT,-1,1637249400,1.9,TP,3,2.84,-1.1
XRPUSDT,-1,1637492400,1.9,TP,3,2.12,-0.11
XRPUSDT,-1,1638720000,1.9,TP,2,1.09,-0.26
XRPUSDT,1,1640044800,-2.1,SL,3,6.44,-0.34
XRPUSDT,-1,1640653200,1.9,TP,1,2.87,-2.08
XRPUSDT,-1,1641812400,1.9,TP,1,5.7,-1.77
XRPUSDT,1,1642146300,-2.1,SL,3,3.32,-0.26
XRPUSDT,-1,1643017500,1.9,TP,1,2.84,-2.52
XRPUSDT,1,1643433300,1.9,TP,3,6.4,0.09
XRPUSDT,1,1644372000,1.9,TP,3,5.94,0.25
XRPUSDT,1,1645968600,-2.1,SL,3,5.52,1.75
XRPUSDT,1,1646063100,1.9,TP,1,6.05,-3.48
XRPUSDT,1,1647030600,1.9,TP,1,4.9,-4.61
XRPUSDT,1,1647883800,1.9,TP,2,2.1,-0.05
XRPUSDT,1,1648114200,-0.937,TIMEOUT,3,6.2,0.09
XRPUSDT,-1,1649634300,1.9,TP,1,4.79,-2.35
XRPUSDT,1,1649988000,1.9,TP,1,6.39,-3.24
XRPUSDT,1,1651553100,-2.1,SL,4,1.91,0.01
XRPUSDT,-1,1652525100,1.9,TP,1,27.66,-2.65
XRPUSDT,-1,1654249500,1.9,TP,2,1.22,-1.93
XRPUSDT,1,1656014400,1.9,TP,1,7.38,-2.97
XRPUSDT,-1,1657722600,-2.1,SL,2,3.28,0.18
XRPUSDT,1,1657969200,1.9,TP,1,1.64,-2.03
XRPUSDT,-1,1658712600,1.9,TP,1,4.56,-3
XRPUSDT,-1,1659613500,-1.834,TIMEOUT,4,3.41,-0.28
XRPUSDT,-1,1661143500,1.9,TP,4,0.51,0.05
XRPUSDT,-1,1663246800,1.9,TP,1,2.17,-1.63
XRPUSDT,1,1664001900,-2.1,SL,3,16.11,0.26
XRPUSDT,1,1665328500,1.9,TP,1,3.55,-3.37
XRPUSDT,1,1669560300,-2.1,SL,3,1.7,0.26
XRPUSDT,-1,1670112900,-0.948,TIMEOUT,2,0.7,-0.46
XRPUSDT,-1,1670274900,-0.538,TIMEOUT,4,1.45,-0.13
XRPUSDT,-1,1672533000,1.9,TP,1,4.92,-2.28
XRPUSDT,1,1672812000,-1.05,TIMEOUT,3,0.37,0.24
XRPUSDT,1,1674459900,1.9,TP,1,1.84,-2.61
XRPUSDT,-1,1675071900,1.9,TP,1,3.24,-3.24
XRPUSDT,1,1675527300,1.9,TP,3,0.37,-0.33
XRPUSDT,-1,1675890000,1.9,TP,2,-1.08,0.4
XRPUSDT,-1,1677968100,1.9,TP,2,1.24,0
XRPUSDT,-1,1678712400,-2.1,SL,4,-0.52,0.1
XRPUSDT,1,1679395500,1.9,TP,1,3.18,-1.31
XRPUSDT,1,1679905800,1.9,TP,1,5.02,-2.74
XRPUSDT,-1,1680984000,-0.95,TIMEOUT,3,1.35,-0.44
XRPUSDT,1,1682303400,-2.1,SL,4,0.9,0.06
XRPUSDT,-1,1683802800,1.9,TP,2,2.83,0.17
XRPUSDT,-1,1684207800,-2.1,SL,4,2.49,-0.61
XRPUSDT,1,1685870100,1.9,TP,3,1.88,-0.39
XRPUSDT,-1,1688955300,-1.321,TIMEOUT,4,0.2,0.31
XRPUSDT,1,1689261300,-2.1,SL,1,10.12,-9.25
XRPUSDT,1,1689505200,1.9,TP,1,2.82,-2.12
XRPUSDT,1,1689692400,-2.1,SL,3,2.25,-0.32
XRPUSDT,-1,1690984800,1.9,TP,1,0.78,-2.08
XRPUSDT,-1,1692113400,1.9,TP,2,1.2,-1.29
XRPUSDT,-1,1692887400,-2.1,SL,2,0.49,-3.72
XRPUSDT,1,1695036600,1.9,TP,1,2.58,-2.7
XRPUSDT,1,1696161600,-2.1,SL,4,6.22,-0.03
XRPUSDT,1,1696633200,-1.089,TIMEOUT,3,0.79,0.14
XRPUSDT,1,1699038900,1.9,TP,2,0.6,-0.56
XRPUSDT,1,1699474500,1.9,TP,2,0.82,-0.42
XRPUSDT,-1,1699764300,1.9,TP,2,11.07,-0.06
XRPUSDT,-1,1699984800,1.9,TP,1,2.11,-2.71
XRPUSDT,-1,1700144100,1.9,TP,1,1.57,-1.95
XRPUSDT,1,1703433600,-2.1,SL,2,0.48,-0.23
XRPUSDT,-1,1705884300,1.9,TP,1,1.5,-0.45
XRPUSDT,1,1706552100,-2.1,SL,1,1.35,-2.17
XRPUSDT,1,1707626700,-0.688,TIMEOUT,1,1.98,-1.29
XRPUSDT,1,1707756300,-0.991,TIMEOUT,1,1.67,-2.08
XRPUSDT,1,1709542800,1.9,TP,4,0.44,-0.1
XRPUSDT,-1,1709917200,-1.597,TIMEOUT,4,-1.02,0.04
XRPUSDT,1,1709971200,-2.1,SL,2,6.32,-0.18
XRPUSDT,-1,1710831600,-2.1,SL,1,6.27,-2.63
XRPUSDT,-1,1711951200,1.9,TP,1,4.02,-3.03
XRPUSDT,1,1712802600,-2.1,SL,2,11.86,-0.33
XRPUSDT,-1,1714467600,1.9,TP,1,5.8,-2.54
XRPUSDT,-1,1715537700,1.9,TP,1,23.33,-1.28
XRPUSDT,-1,1718071200,1.9,TP,1,1.88,-2.3
XRPUSDT,1,1721814300,-2.1,SL,1,4.51,-3.58
XRPUSDT,-1,1723677300,1.9,TP,2,1.07,0.22
XRPUSDT,1,1724055300,1.9,TP,1,3.69,-3.3
XRPUSDT,-1,1724795100,1.9,TP,1,4.5,-3.61
XRPUSDT,-1,1724886000,1.9,TP,2,6.52,-0.05
XRPUSDT,-1,1725156900,1.9,TP,1,2.47,-3.79
XRPUSDT,-1,1730561400,1.9,TP,4,-1.01,-0.12
XRPUSDT,1,1732114800,-2.1,SL,4,3.34,-0.1
XRPUSDT,-1,1735492500,1.9,TP,1,2.07,-1.54
XRPUSDT,-1,1736263800,-2.1,SL,1,3.56,-3.7
XRPUSDT,-1,1737617400,1.9,TP,1,2.16,-0.86
XRPUSDT,-1,1740581100,1.9,TP,3,8.18,0.03
XRPUSDT,-1,1743383700,1.9,TP,4,9.59,0.01
XRPUSDT,-1,1744140600,1.9,TP,1,6.77,-1.95
XRPUSDT,-1,1745140500,-1.192,TIMEOUT,1,9.65,-1.83
XRPUSDT,1,1745330400,1.9,TP,1,1.29,-2.41
XRPUSDT,-1,1746261000,1.9,TP,2,0.73,-0.3
XRPUSDT,1,1747044000,1.9,TP,4,1.07,-0.43
XRPUSDT,-1,1747625400,1.9,TP,1,0.19,-1.83
XRPUSDT,1,1751307300,1.9,TP,1,10.71,-2.03
XRPUSDT,-1,1754941500,-2.1,SL,1,3.66,-1.95
XRPUSDT,-1,1755476100,1.9,TP,1,1.41,-2.1
XRPUSDT,-1,1755612900,1.9,TP,1,6.23,-3.1
XRPUSDT,-1,1755797400,1.9,TP,3,8.97,0.35
XRPUSDT,1,1756063800,-2.1,SL,3,-3.07,0.25
XRPUSDT,-1,1756766700,-2.1,SL,3,4,0.11
XRPUSDT,1,1759310100,1.9,TP,1,6.95,-4.54
XRPUSDT,-1,1759976100,1.9,TP,1,12.49,-3.12
XRPUSDT,-1,1762964100,-2.1,SL,1,10.3,-3.71
XRPUSDT,-1,1763395200,1.9,TP,1,2.49,-2.06
XRPUSDT,1,1764277200,-2.1,SL,4,5.72,-0.69
XRPUSDT,1,1764437400,-2.1,SL,3,2.5,0.27
XRPUSDT,-1,1765119600,-2.1,SL,3,0.57,-0.29
XRPUSDT,-1,1766088000,1.9,TP,1,5.04,-2.14
XRPUSDT,1,1766409300,-2.1,SL,4,0.6,-0.45
XRPUSDT,-1,1767198600,-0.588,TIMEOUT,1,2.25,-3.19
