symbol,S,tEntry,tExit,entry,exitPx,exitType,hold,pnlPct,pnlR,mfeR,maeR,mfeMaxPct,maeMaxPct,cycleAge,slowAge,slowLeft,cfLag,pullLag,entryVsZone,pullDepth,volConfirm,volEntry,atrPct,zoneAge,emaSlope,hour
OPUSDT,-1,2025-11-06 17:00,2025-11-06 18:30,0.3548,0.361896,SL,7,-2.14,-1.07,0.25,1.4,0.51,2.79,3,336,41,0,2,4.47,-0.76,1.78,0.82,1.11,70,-1,17
OPUSDT,1,2025-11-07 05:15,2025-11-07 06:15,0.3776,0.385152,TP,5,1.86,0.93,1.09,0.16,2.17,0.32,1,1,525,0,0,0.72,-1.41,0.59,0.59,0.96,121,1,5
BTCUSDT,-1,2025-11-08 17:15,2025-11-09 14:00,101759.6,103000.6,TIMEOUT,84,-1.36,-0.68,0.23,0.7,0.45,1.4,2,528,20,0,1,2.38,-0.2,0.84,0.51,0.27,22,-1,17
ETHUSDT,1,2025-11-09 13:45,2025-11-09 14:15,3456.72,3525.8544,TP,3,1.86,0.93,1.4,0.07,2.81,0.14,1,152,222,0,0,2.7,-1.88,1.01,1.01,0.39,19,1,13
OPUSDT,1,2025-11-09 16:15,2025-11-09 19:45,0.4259,0.434418,TP,15,1.86,0.93,1.03,0.28,2.07,0.56,2,237,279,0,1,12.06,-1.12,5.23,1.4,0.99,356,1,16
APTUSDT,1,2025-11-09 16:45,2025-11-09 19:45,3.1822,3.245844,TP,13,1.86,0.93,1.06,0.31,2.11,0.63,3,248,279,2,0,1.79,-3.02,2.24,2.24,0.9,0,1,16
IMXUSDT,1,2025-11-09 17:15,2025-11-09 19:45,0.4293,0.437886,TP,11,1.86,0.93,1.75,0.47,3.49,0.93,3,171,240,0,2,5.18,-0.07,0.51,0.83,0.94,259,1,17
NEARUSDT,1,2025-11-09 18:00,2025-11-09 18:45,2.878,2.93556,TP,4,1.86,0.93,1.29,0.14,2.57,0.28,3,284,170,0,2,15.75,0.06,0.68,1.05,1.89,585,1,18
BTCUSDT,-1,2025-11-12 16:00,2025-11-13 06:15,101473.9,103503.378,SL,58,-2.14,-1.07,0.38,1.04,0.75,2.09,1,73,995,0,0,3.53,-4.54,3.02,3.02,0.51,90,-1,16
XRPUSDT,-1,2025-11-12 16:15,2025-11-12 21:30,2.334,2.38068,SL,22,-2.14,-1.07,0.42,1.11,0.83,2.22,1,1,44,0,0,10.3,-3.71,1.92,1.92,0.78,161,-1,16
LINKUSDT,-1,2025-11-12 16:15,2025-11-13 03:30,15.142,15.44484,SL,46,-2.14,-1.07,0.78,1.52,1.55,3.04,1,64,1111,0,0,5.17,-3.37,1.34,1.34,1.11,106,-1,16
ADAUSDT,-1,2025-11-12 16:30,2025-11-12 19:15,0.5506,0.539588,TP,12,1.86,0.93,1.01,0.23,2.02,0.45,1,64,1157,0,0,1.18,-2.65,1.08,1.08,0.97,46,-1,16
ETHUSDT,-1,2025-11-13 15:30,2025-11-13 16:45,3390.24,3322.4352,TP,6,1.86,0.93,1.01,0.11,2.01,0.23,1,166,1057,0,0,5.11,-2.13,1.5,1.5,0.86,272,-1,15
LINKUSDT,-1,2025-11-13 16:45,2025-11-13 17:45,15.007,14.70686,TP,5,1.86,0.93,1.27,0.05,2.54,0.1,1,162,1054,0,0,6.39,-2.57,1.06,1.06,1.05,204,-1,16
BTCUSDT,-1,2025-11-13 17:00,2025-11-13 18:30,100490.3,98480.494,TP,7,1.86,0.93,1.16,0.13,2.32,0.26,1,173,946,0,0,5.36,-2.29,1.21,1.21,0.56,32,-1,17
BNBUSDT,-1,2025-11-13 17:30,2025-11-13 18:45,935.81,917.0938,TP,6,1.86,0.93,1.17,0.15,2.34,0.29,1,183,1056,0,0,6.56,-3.06,1.89,1.89,0.61,192,-1,17
DOGEUSDT,-1,2025-11-13 17:30,2025-11-13 18:15,0.1665,0.16317,TP,4,1.86,0.93,1.01,0.11,2.02,0.22,1,152,991,0,0,8.47,-3.52,1.62,1.62,0.96,554,-1,17
ADAUSDT,-1,2025-11-13 17:30,2025-11-13 18:30,0.5322,0.521556,TP,5,1.86,0.93,1.08,0.12,2.16,0.24,1,164,1064,0,0,4.51,-3.47,1.62,1.62,1.03,146,-1,17
AVAXUSDT,-1,2025-11-13 17:30,2025-11-13 18:30,16.47,16.1406,TP,5,1.86,0.93,1.13,0.2,2.26,0.41,1,162,1058,0,0,1,-2.95,1.52,1.52,0.96,746,-1,17
1000PEPEUSDT,-1,2025-11-13 17:45,2025-11-13 18:30,0.0055506,0.00544,TP,4,1.86,0.93,1.32,0.12,2.65,0.25,1,99,1054,0,0,7.75,-3.52,1.56,1.56,1.12,108,-1,17
FILUSDT,-1,2025-11-16 01:45,2025-11-16 06:15,2.037,2.07774,SL,19,-2.14,-1.07,0.39,2.41,0.79,4.81,2,464,1588,0,1,1.97,-0.1,1.76,2.82,1.32,21,-1,1
ETHUSDT,-1,2025-11-16 14:30,2025-11-16 15:45,3171.21,3107.7858,TP,6,1.86,0.93,1.19,0.14,2.38,0.28,3,450,773,0,2,2.1,-0.26,1.22,1.18,0.53,17,-1,14
DOGEUSDT,-1,2025-11-16 14:30,2025-11-16 15:45,0.1619,0.158662,TP,6,1.86,0.93,1.14,0.04,2.27,0.07,3,428,713,0,2,2.3,0.03,0.77,0.87,0.52,17,-1,14
NEARUSDT,-1,2025-11-16 16:15,2025-11-16 17:15,2.332,2.28536,TP,5,1.86,0.93,1.09,0.09,2.19,0.17,1,491,1068,0,0,3.23,-2.85,0.8,0.8,1.2,44,-1,16
SOLUSDT,-1,2025-11-17 16:00,2025-11-17 17:30,135.01,132.3098,TP,7,1.86,0.93,1.1,0.42,2.21,0.84,1,554,162,0,0,2.09,-2.49,1.78,1.78,1.23,52,-1,16
XRPUSDT,-1,2025-11-17 16:00,2025-11-17 18:30,2.1833,2.139634,TP,11,1.86,0.93,1,0.85,2,1.71,1,363,519,0,0,2.49,-2.06,1.35,1.35,1.15,170,-1,16
ETHUSDT,-1,2025-11-17 17:30,2025-11-17 19:15,3069.8,3008.404,TP,8,1.86,0.93,1.05,0.17,2.11,0.33,1,558,663,0,0,0.55,-1.69,0.83,0.83,1.07,82,-1,17
AVAXUSDT,-1,2025-11-17 17:30,2025-11-17 18:30,14.841,14.54418,TP,5,1.86,0.93,1.23,0.09,2.46,0.18,1,546,674,0,0,0.26,-2.1,1.38,1.38,1.37,82,-1,17
DOGEUSDT,-1,2025-11-17 17:45,2025-11-17 19:30,0.15603,0.152909,TP,8,1.86,0.93,1.21,0.27,2.42,0.53,1,537,602,0,0,2.37,-1.67,0.99,0.99,1.19,104,-1,17
1000PEPEUSDT,-1,2025-11-17 18:00,2025-11-17 19:30,0.0047508,0.004656,TP,7,1.86,0.93,1.18,0.29,2.37,0.57,1,484,666,0,0,1.48,-1.88,1.23,1.23,1.31,105,-1,18
FILUSDT,-1,2025-11-18 15:00,2025-11-18 16:15,1.938,1.97676,SL,6,-2.14,-1.07,0.13,2.06,0.26,4.13,2,709,1356,0,1,1.26,-0.14,1.23,1.76,1.64,188,-1,15
1000PEPEUSDT,-1,2025-11-19 07:00,2025-11-19 15:45,0.0047871,0.004691,TP,36,1.86,0.93,1.23,0.47,2.47,0.95,4,632,489,0,3,1.81,-0.09,1.02,0.83,0.65,250,-1,7
LTCUSDT,-1,2025-11-19 07:00,2025-11-19 14:15,94.31,92.4238,TP,30,1.86,0.93,1.07,0.33,2.14,0.66,4,243,694,0,3,2.54,0.48,1.44,0.82,0.59,47,-1,7
ARBUSDT,-1,2025-11-19 07:15,2025-11-19 15:45,0.2324,0.227752,TP,35,1.86,0.93,1.29,0.8,2.58,1.59,4,714,493,0,3,3.47,-0.21,0.85,0.59,0.64,30,-1,7
BNBUSDT,-1,2025-11-19 15:00,2025-11-19 15:45,919.7,901.306,TP,4,1.86,0.93,1.45,0.16,2.91,0.31,2,749,492,0,1,2.82,-0.3,2.06,4.02,0.48,284,-1,15
BTCUSDT,-1,2025-11-20 16:00,2025-11-20 17:00,88681.2,86907.576,TP,5,1.86,0.93,1.12,0.21,2.23,0.42,1,841,280,0,0,8.94,-3.71,5.41,5.41,0.68,364,-1,16
NEARUSDT,-1,2025-11-20 16:15,2025-11-20 16:45,2.188,2.14424,TP,3,1.86,0.93,1.19,0.16,2.38,0.32,1,875,686,0,0,0.93,-3.85,3.38,3.38,1.27,199,-1,16
LTCUSDT,-1,2025-11-20 16:15,2025-11-20 17:00,88.06,86.2988,TP,4,1.86,0.93,1.02,0.19,2.03,0.37,1,376,587,0,0,9.11,-3.66,2.66,2.66,0.95,183,-1,16
ADAUSDT,-1,2025-11-20 16:30,2025-11-20 17:15,0.439,0.43022,TP,4,1.86,0.93,1.01,0.24,2.03,0.48,1,832,397,0,0,3.39,-3.68,1.84,1.84,1.17,70,-1,16
LINKUSDT,-1,2025-11-20 16:30,2025-11-20 21:15,12.883,13.14066,SL,20,-2.14,-1.07,0.48,1.18,0.96,2.36,1,833,368,0,0,2.71,-3.73,1.82,1.82,1.2,70,-1,16
SUIUSDT,-1,2025-11-20 16:30,2025-11-20 18:30,1.5222,1.491756,TP,9,1.86,0.93,1.02,0.15,2.05,0.3,1,838,384,0,0,5.48,-3.82,1.92,1.92,1.27,15,-1,16
ETHUSDT,-1,2025-11-20 16:45,2025-11-20 19:00,2861.21,2803.9858,TP,10,1.86,0.93,1.28,0.2,2.56,0.4,1,843,376,0,0,7.42,-3.16,1.94,1.94,1.07,367,-1,16
DOTUSDT,-1,2025-11-20 17:00,2025-11-20 19:00,2.559,2.50782,TP,9,1.86,0.93,1.09,0.35,2.19,0.7,1,772,659,0,0,1.86,-4.13,2.28,2.28,1.35,79,-1,17
TONUSDT,-1,2025-11-23 16:45,2025-11-23 20:00,1.4947,1.464806,TP,14,1.86,0.93,1.29,0.07,2.58,0.13,1,1122,91,0,0,6.68,-1.9,2.68,2.68,0.44,229,-1,16
NEARUSDT,-1,2025-11-24 00:45,2025-11-24 02:00,1.823,1.85946,SL,6,-2.14,-1.07,0.16,1.54,0.33,3.07,3,1197,361,0,2,12.37,-0.71,1.98,2.78,0.82,259,-1,0
IMXUSDT,-1,2025-11-24 01:00,2025-11-24 02:00,0.3101,0.316302,SL,5,-2.14,-1.07,0.16,1.34,0.32,2.68,2,1124,78,0,1,2.04,-0.07,1.63,9.68,0.89,60,-1,1
TRXUSDT,-1,2025-11-25 00:30,2025-11-25 23:00,0.27448,0.27493,TIMEOUT,91,-0.304,-0.152,0.7,0.09,1.4,0.19,1,788,95,0,0,4.79,-1.74,0.78,0.78,0.17,40,-1,0
APTUSDT,-1,2025-11-25 07:15,2025-11-25 14:00,2.2735,2.22803,TP,28,1.86,0.93,1.48,0.13,2.95,0.26,1,418,687,0,0,0.1,-1.96,1.05,1.05,0.65,56,-1,7
NEARUSDT,-1,2025-11-25 07:45,2025-11-25 17:15,1.849,1.88598,SL,39,-2.14,-1.07,0.92,1.16,1.84,2.33,1,1321,204,0,0,13.07,-2.9,1.99,1.99,0.66,385,-1,7
FILUSDT,-1,2025-11-25 09:45,2025-11-25 14:30,1.61,1.5778,TP,20,1.86,0.93,1.02,0.09,2.05,0.19,4,1360,691,0,3,3.96,-0.06,1.25,0.8,0.71,212,-1,9
1000PEPEUSDT,1,2025-11-26 01:15,2025-11-26 10:30,0.0045907,0.004499,SL,38,-2.14,-1.07,0.53,1.06,1.07,2.13,3,124,388,0,2,6.48,-0.67,0.43,0.4,0.76,126,1,1
BTCUSDT,1,2025-11-26 17:45,2025-11-27 02:30,89792.5,91588.35,TP,36,1.86,0.93,1.11,0.19,2.23,0.37,1,298,377,0,0,4.06,-4.4,2.48,2.48,0.51,2,1,17
ADAUSDT,1,2025-11-26 18:15,2025-11-27 13:15,0.4351,0.426398,SL,77,-2.14,-1.07,0.41,1.02,0.83,2.05,1,182,158,0,0,6.01,-4.1,1.74,1.74,0.73,121,1,18
1000PEPEUSDT,1,2025-11-26 18:15,2025-11-27 21:00,0.0047134,0.004808,TP,108,1.86,0.93,1.19,0.94,2.38,1.88,1,192,250,0,0,8.76,-3.64,1.54,1.54,0.84,196,1,18
SOLUSDT,1,2025-11-26 18:45,2025-11-27 09:45,144.59,141.6982,SL,61,-2.14,-1.07,0.04,1.06,0.08,2.12,1,195,149,0,0,6.25,-4.09,0.73,0.73,0.85,27,1,18
OPUSDT,1,2025-11-26 19:45,2025-11-27 08:45,0.3238,0.330276,TP,53,1.86,0.93,1.03,0.34,2.07,0.68,1,86,349,0,0,1.01,-1.21,0.48,0.48,0.77,87,1,19
XRPUSDT,1,2025-11-27 21:00,2025-11-28 01:30,2.2232,2.178736,SL,19,-2.14,-1.07,0.12,1,0.23,2,4,450,284,0,3,5.72,-0.69,0.82,1.25,0.39,129,1,21
APTUSDT,-1,2025-11-28 00:15,2025-11-28 01:45,2.259,2.21382,TP,7,1.86,0.93,1.04,0.12,2.08,0.23,1,678,448,0,0,1.44,-2.54,1.79,1.79,0.49,316,-1,0
1000PEPEUSDT,1,2025-11-28 11:00,2025-11-28 15:15,0.0046969,0.004791,TP,18,1.86,0.93,1.97,0.44,3.93,0.88,3,355,177,0,2,10.61,0.43,0.5,1.38,0.67,357,1,11
IMXUSDT,-1,2025-11-29 15:45,2025-11-29 17:45,0.314,0.30772,TP,9,1.86,0.93,1.18,0.02,2.36,0.03,2,146,282,0,1,0.89,-0.01,0.48,0.74,0.47,112,-1,15
XRPUSDT,1,2025-11-29 17:30,2025-11-30 23:45,2.2053,2.161194,SL,122,-2.14,-1.07,0.2,1.25,0.41,2.5,3,628,3,0,2,2.5,0.27,0.56,1.6,0.42,43,1,17
TRXUSDT,1,2025-11-30 13:45,2025-12-01 00:15,0.28178,0.27843,TIMEOUT,43,-1.329,-0.664,0.26,0.62,0.52,1.24,1,347,8,0,0,4.55,-2.4,1.84,1.84,0.12,42,1,13
SOLUSDT,-1,2025-12-01 00:00,2025-12-01 00:45,130.79,128.1742,TP,4,1.86,0.93,1.3,0.2,2.59,0.41,1,195,154,0,0,9.45,-5.84,10.59,10.59,0.71,253,-1,0
ARBUSDT,-1,2025-12-01 00:00,2025-12-01 00:30,0.204,0.19992,TP,3,1.86,0.93,1.45,0.12,2.89,0.25,1,2,156,0,0,5.7,-4.8,23.24,23.24,0.91,152,-1,0
FILUSDT,-1,2025-12-01 00:00,2025-12-01 00:30,1.505,1.4749,TP,3,1.86,0.93,1.13,0.3,2.26,0.6,1,1897,171,0,0,5.98,-4.85,32.59,32.59,1.16,264,-1,0
ADAUSDT,-1,2025-12-01 00:15,2025-12-01 00:45,0.3973,0.389354,TP,3,1.86,0.93,1.26,0.14,2.52,0.28,1,173,155,0,0,5.69,-5.85,4.92,4.92,0.88,66,-1,0
LINKUSDT,-1,2025-12-01 00:15,2025-12-01 00:45,12.49,12.2402,TP,3,1.86,0.93,1.08,0.19,2.16,0.38,1,89,155,0,0,5.34,-6,6.25,6.25,0.81,64,-1,0
1000PEPEUSDT,-1,2025-12-01 00:15,2025-12-01 01:00,0.0043248,0.004238,TP,4,1.86,0.93,1.05,0.16,2.11,0.32,1,50,156,0,0,4.46,-5.46,3.9,3.9,1.03,1,-1,0
TONUSDT,-1,2025-12-01 00:30,2025-12-01 04:15,1.5036,1.473528,TP,16,1.86,0.93,1.23,0.12,2.46,0.24,1,99,146,0,0,3.85,-5.31,2.72,2.72,0.98,76,-1,0
TRXUSDT,1,2025-12-04 13:00,2025-12-05 00:00,0.28115,0.286773,TP,45,1.86,0.93,1.02,0,2.03,0,1,174,231,0,0,0.97,-1.71,2.16,2.16,0.13,4,1,13
XRPUSDT,-1,2025-12-07 15:00,2025-12-07 17:15,2.0217,2.062134,SL,10,-2.14,-1.07,0.2,1.41,0.39,2.82,3,263,69,0,2,0.57,-0.29,3.48,2.48,0.56,97,-1,15
BNBUSDT,-1,2025-12-07 15:00,2025-12-07 17:15,880.73,898.3446,SL,10,-2.14,-1.07,0.12,1.19,0.24,2.38,4,182,73,0,3,1.04,-1.06,10.32,5.86,0.46,0,-1,15
SOLUSDT,-1,2025-12-08 01:00,2025-12-08 04:30,132.4,135.048,SL,15,-2.14,-1.07,0.11,1.03,0.21,2.07,2,242,21,0,1,0.35,-0.1,0.66,0.65,0.75,138,-1,1
OPUSDT,1,2025-12-08 06:30,2025-12-08 09:00,0.3191,0.325482,TP,11,1.86,0.93,1.5,0.11,3.01,0.22,1,109,261,0,0,1.77,-2.21,1.11,1.11,0.67,134,1,6
TRXUSDT,-1,2025-12-08 12:30,2025-12-09 15:00,0.28545,0.279741,TP,107,1.86,0.93,1,0.06,2,0.11,1,106,455,0,0,3.36,-2.32,1.1,1.1,0.11,126,-1,12
DOTUSDT,-1,2025-12-09 10:30,2025-12-09 15:00,2.097,2.13894,SL,19,-2.14,-1.07,0.07,1.57,0.14,3.15,3,370,5,0,2,4.81,-0.74,1.15,1.87,0.47,100,-1,10
NEARUSDT,1,2025-12-09 15:30,2025-12-09 16:00,1.818,1.85436,TP,3,1.86,0.93,1.18,0.03,2.37,0.06,1,116,137,0,0,3.77,-3.89,3.94,3.94,0.9,75,1,15
DOGEUSDT,1,2025-12-09 15:45,2025-12-09 16:00,0.14625,0.149175,TP,2,1.86,0.93,1.08,0,2.17,0.01,1,109,139,0,0,3.17,-3.63,3.32,3.32,0.76,123,1,15
OPUSDT,1,2025-12-09 15:45,2025-12-09 16:00,0.3317,0.338334,TP,2,1.86,0.93,1.12,0,2.23,0,1,242,137,0,0,4.43,-3.93,4.09,4.09,0.87,3,1,15
BTCUSDT,1,2025-12-09 16:00,2025-12-10 15:30,93414.5,91546.21,SL,95,-2.14,-1.07,0.61,1.01,1.22,2.03,1,132,50,0,0,6.03,-4.91,3.63,3.63,0.52,46,1,16
SOLUSDT,1,2025-12-09 16:00,2025-12-09 16:45,141.35,144.177,TP,4,1.86,0.93,1.15,0.51,2.3,1.02,1,120,138,0,0,7.82,-6.16,4.96,4.96,0.8,4,1,16
1000PEPEUSDT,1,2025-12-09 16:00,2025-12-09 17:00,0.0049395,0.005038,TP,5,1.86,0.93,1.25,0.57,2.5,1.14,1,126,133,0,0,4.66,-4.55,3.47,3.47,1.1,124,1,16
TRXUSDT,-1,2025-12-10 05:15,2025-12-10 21:30,0.27991,0.2803,TIMEOUT,66,-0.279,-0.14,0.58,0.09,1.15,0.19,1,269,333,0,0,6.73,-4.1,1.01,1.01,0.14,121,-1,5
BNBUSDT,1,2025-12-10 20:45,2025-12-11 00:45,899.42,881.4316,SL,17,-2.14,-1.07,0.19,1.02,0.39,2.04,4,228,10,0,3,1.02,0.09,2.03,1.65,0.66,44,1,20
LINKUSDT,1,2025-12-10 20:45,2025-12-10 22:15,14.434,14.14532,SL,7,-2.14,-1.07,0.14,1.34,0.28,2.67,4,111,22,0,3,3.84,-0.11,2.21,1.4,1.26,116,1,20
SUIUSDT,1,2025-12-10 20:45,2025-12-10 22:00,1.6436,1.610728,SL,6,-2.14,-1.07,0.33,1.12,0.65,2.23,2,242,23,0,1,1.32,0.3,0.82,1.88,1.57,118,1,20
1000PEPEUSDT,1,2025-12-10 20:45,2025-12-10 21:45,0.0047855,0.00469,SL,5,-2.14,-1.07,0.3,1.14,0.6,2.28,2,241,18,0,1,0.3,0.3,0.59,1.39,1.41,10,1,20
NEARUSDT,1,2025-12-10 20:45,2025-12-10 22:00,1.796,1.76008,SL,6,-2.14,-1.07,0.31,1.14,0.61,2.28,3,233,17,0,2,1.73,0.05,3.39,2.28,1.29,190,1,20
APTUSDT,1,2025-12-10 20:45,2025-12-10 21:45,1.8373,1.800554,SL,5,-2.14,-1.07,0.27,1.21,0.54,2.41,3,111,18,0,2,2.56,-0.07,3.42,1.81,1.31,237,1,20
ARBUSDT,1,2025-12-10 20:45,2025-12-10 22:00,0.2224,0.217952,SL,6,-2.14,-1.07,0.29,1.33,0.58,2.65,4,235,22,0,3,2.92,0.01,2.01,2.11,1.28,116,1,20
IMXUSDT,-1,2025-12-11 01:45,2025-12-11 04:00,0.2797,0.274106,TP,10,1.86,0.93,1.2,0,2.4,0,1,45,1090,0,0,3.61,-3.01,0.51,0.51,1.02,29,-1,1
TRXUSDT,-1,2025-12-12 08:15,2025-12-13 11:45,0.27768,0.272126,TP,111,1.86,0.93,1.02,0.01,2.03,0.03,1,473,84,0,0,7.49,-4.13,3.63,3.63,0.13,57,-1,8
1000PEPEUSDT,-1,2025-12-12 15:45,2025-12-12 16:30,0.0043104,0.004224,TP,4,1.86,0.93,1.16,0.18,2.33,0.36,1,149,682,0,0,3.08,-4.93,3.7,3.7,0.91,101,-1,15
ARBUSDT,-1,2025-12-12 15:45,2025-12-12 22:30,0.2016,0.205632,SL,28,-2.14,-1.07,0.99,1.12,1.98,2.23,1,144,83,0,0,2.33,-4.94,4.38,4.38,1,101,-1,15
BTCUSDT,-1,2025-12-12 16:00,2025-12-14 22:30,89927.4,88128.852,TP,219,1.86,0.93,1.12,0.38,2.23,0.77,1,143,521,0,0,0.87,-4.09,2.75,2.75,0.45,334,-1,16
NEARUSDT,-1,2025-12-12 16:00,2025-12-12 23:00,1.602,1.63404,SL,29,-2.14,-1.07,0.62,1.03,1.25,2.06,1,150,908,0,0,4.28,-4.23,2.83,2.83,1.02,44,-1,16
OPUSDT,-1,2025-12-12 16:00,2025-12-12 18:30,0.2979,0.303858,SL,11,-2.14,-1.07,0.69,1.02,1.38,2.05,1,150,716,0,0,5.97,-4.79,3.5,3.5,1.07,292,-1,16
LINKUSDT,-1,2025-12-14 06:15,2025-12-14 17:00,13.649,13.37602,TP,44,1.86,0.93,1.14,0.37,2.28,0.75,2,297,648,0,1,10.4,-0.87,0.67,1.09,0.3,213,-1,6
AVAXUSDT,-1,2025-12-14 07:45,2025-12-14 11:30,13.235,12.9703,TP,16,1.86,0.93,1.02,0.16,2.03,0.32,2,310,519,0,1,0.22,-0.35,0.69,1.55,0.24,260,-1,7
BTCUSDT,-1,2025-12-15 15:15,2025-12-15 18:30,86831.5,85094.87,TP,14,1.86,0.93,1.01,0.3,2.03,0.59,1,428,441,0,0,8.41,-5.21,5.16,5.16,0.47,619,-1,15
ETHUSDT,-1,2025-12-15 15:15,2025-12-15 17:45,3000.07,2940.0686,TP,11,1.86,0.93,1.15,0.47,2.3,0.93,1,413,352,0,0,5,-4.76,4.01,4.01,0.77,35,-1,15
FILUSDT,-1,2025-12-15 15:15,2025-12-15 18:30,1.255,1.2299,TP,14,1.86,0.93,1.31,0.52,2.63,1.04,1,442,388,0,0,6.19,-4.82,6.78,6.78,0.95,15,-1,15
1000PEPEUSDT,-1,2025-12-15 15:30,2025-12-15 16:30,0.0041018,0.00402,TP,5,1.86,0.93,1.16,0.35,2.33,0.7,1,436,394,0,0,1.94,-3.38,1.73,1.73,1.01,78,-1,15
LTCUSDT,-1,2025-12-15 15:30,2025-12-15 17:30,78.11,76.5478,TP,9,1.86,0.93,1.03,0.22,2.06,0.44,1,431,497,0,0,1.43,-3.57,2.57,2.57,0.7,78,-1,15
OPUSDT,-1,2025-12-15 15:45,2025-12-15 16:30,0.2922,0.286356,TP,4,1.86,0.93,1.01,0.12,2.02,0.24,1,437,436,0,0,4.92,-3.42,1.1,1.1,1.26,13,-1,15
ARBUSDT,-1,2025-12-15 16:15,2025-12-15 17:30,0.1974,0.193452,TP,6,1.86,0.93,1.04,0.08,2.08,0.15,1,74,394,0,0,2.43,-3.19,0.61,0.61,1.33,81,-1,16
APTUSDT,-1,2025-12-17 11:30,2025-12-17 14:45,1.5587,1.589874,SL,14,-2.14,-1.07,0.42,1.94,0.84,3.88,2,612,199,0,1,13.75,-0.04,1.07,0.93,0.48,385,-1,11
ARBUSDT,-1,2025-12-17 11:30,2025-12-17 14:45,0.1962,0.200124,SL,14,-2.14,-1.07,0.97,1.4,1.94,2.8,4,247,213,0,3,0.94,0.02,0.74,0.53,0.49,85,-1,11
BTCUSDT,-1,2025-12-17 22:15,2025-12-18 13:00,86213.4,87937.668,SL,60,-2.14,-1.07,0.23,1.02,0.46,2.04,4,648,175,0,3,0.22,0.15,0.35,0.73,0.5,12,-1,22
XRPUSDT,-1,2025-12-18 20:00,2025-12-19 00:30,1.8184,1.782032,TP,19,1.86,0.93,1.03,0.15,2.07,0.3,1,744,125,0,0,5.04,-2.14,0.95,0.95,0.95,121,-1,20
NEARUSDT,-1,2025-12-18 20:45,2025-12-18 22:15,1.422,1.45044,SL,7,-2.14,-1.07,0.04,1.2,0.07,2.39,1,745,335,0,0,5.29,-2.59,0.5,0.5,1.49,284,-1,20
LINKUSDT,-1,2025-12-21 03:15,2025-12-21 13:45,12.49,12.2402,TP,43,1.86,0.93,1.1,0.86,2.21,1.73,4,957,-11,0,3,1.8,-0.12,3.11,2.55,0.35,230,-1,3
SOLUSDT,-1,2025-12-21 06:00,2025-12-22 00:15,125.25,127.755,SL,74,-2.14,-1.07,0.78,1.3,1.56,2.6,2,806,-59,0,1,3.19,-0.19,0.29,0.42,0.21,67,-1,6
APTUSDT,1,2025-12-21 10:30,2025-12-21 13:00,1.6293,1.596714,SL,11,-2.14,-1.07,0.03,1.43,0.07,2.87,2,167,983,0,1,1.85,0.17,1.09,1.38,0.6,52,1,10
XRPUSDT,1,2025-12-22 13:15,2025-12-22 20:15,1.9317,1.893066,SL,29,-2.14,-1.07,0.39,1.07,0.77,2.13,4,213,87,0,3,0.6,-0.45,2.58,0.73,0.33,50,1,13
ADAUSDT,-1,2025-12-23 06:00,2025-12-23 14:45,0.3652,0.357896,TP,36,1.86,0.93,1.42,0.49,2.85,0.99,1,158,411,0,0,0.28,-1.42,1.07,1.07,0.48,2,-1,6
APTUSDT,1,2025-12-26 03:15,2025-12-26 06:45,1.6732,1.706664,TP,15,1.86,0.93,1.42,0.4,2.83,0.8,1,618,528,0,0,5.83,-2.05,1.58,1.58,0.82,266,1,3
IMXUSDT,1,2025-12-26 09:30,2025-12-26 15:15,0.2349,0.230202,SL,24,-2.14,-1.07,0.64,1,1.28,2,1,371,307,0,0,7.04,-0.59,0.62,0.62,0.5,246,1,9
TRXUSDT,-1,2025-12-26 13:15,2025-12-26 22:45,0.27828,0.27938,TIMEOUT,39,-0.535,-0.268,0.17,0.22,0.35,0.43,1,368,74,0,0,3.22,-1.58,1.24,1.24,0.11,702,-1,13
LTCUSDT,-1,2025-12-26 17:45,2025-12-27 11:15,76.47,77.66,TIMEOUT,71,-1.696,-0.848,0.03,0.79,0.05,1.58,3,191,2,0,2,0.34,-0.31,0.54,0.4,0.42,74,-1,17
SOLUSDT,-1,2025-12-26 19:00,2025-12-27 14:45,121.97,123.28,TIMEOUT,80,-1.214,-0.607,0.13,0.74,0.26,1.48,2,249,81,0,1,1.54,-0.33,0.27,0.18,0.47,36,-1,19
AVAXUSDT,1,2025-12-27 09:30,2025-12-27 21:15,12.442,12.69084,TP,48,1.86,0.93,1.04,0.22,2.07,0.44,4,154,199,0,3,6.47,-0.3,0.82,1.12,0.2,655,1,9
IMXUSDT,1,2025-12-27 23:15,2025-12-28 00:00,0.239,0.24378,TP,4,1.86,0.93,1.23,0.1,2.47,0.21,1,522,176,0,0,3.59,-2.82,0.75,0.75,0.55,93,1,23
ADAUSDT,1,2025-12-29 01:45,2025-12-29 03:30,0.3736,0.381072,TP,8,1.86,0.93,1.24,0,2.49,0,1,112,62,0,0,6.93,-2.24,1,1,0.6,119,1,1
AVAXUSDT,1,2025-12-29 02:00,2025-12-29 04:00,12.887,13.14474,TP,9,1.86,0.93,1.21,0.22,2.41,0.44,1,316,76,0,0,1.32,-3.29,4.95,4.95,0.48,66,1,2
OPUSDT,1,2025-12-29 02:45,2025-12-29 03:30,0.2776,0.283152,TP,4,1.86,0.93,1.01,0,2.02,0,1,155,243,0,0,5.35,-1.18,0.46,0.46,0.66,203,1,2
